t    R    T
2.500000e-08 1.000002e+00 1.362093e-46
2.497500e-05 1.000002e+00 7.904248e-46
4.992500e-05 1.000002e+00 3.560673e-45
7.487500e-05 1.000002e+00 1.295995e-44
9.982500e-05 1.000002e+00 5.704536e-44
1.247750e-04 1.000002e+00 1.205602e-42
1.497250e-04 1.000002e+00 9.894198e-39
1.746750e-04 1.000002e+00 2.320698e-35
1.996250e-04 1.000002e+00 1.301061e-32
2.245750e-04 1.000002e+00 1.234131e-30
2.495250e-04 1.000002e+00 1.737284e-29
2.744750e-04 1.000002e+00 1.079751e-28
2.994250e-04 1.000002e+00 2.357056e-28
3.243750e-04 1.000002e+00 3.325171e-28
3.493250e-04 1.000002e+00 4.283194e-28
3.742750e-04 1.000002e+00 5.353312e-28
3.992250e-04 1.000002e+00 6.165337e-28
4.241750e-04 1.000002e+00 6.639377e-28
4.491250e-04 1.000002e+00 6.884684e-28
4.740750e-04 1.000002e+00 7.163149e-28
4.990250e-04 1.000002e+00 7.689722e-28
5.239750e-04 1.000002e+00 8.520052e-28
5.489250e-04 1.000002e+00 9.881919e-28
5.738750e-04 1.000002e+00 1.175207e-27
5.988250e-04 1.000002e+00 1.376701e-27
6.237750e-04 1.000002e+00 1.597520e-27
6.487250e-04 1.000002e+00 1.813695e-27
6.736750e-04 1.000002e+00 2.035675e-27
6.986250e-04 1.000002e+00 2.373625e-27
7.235750e-04 1.000002e+00 3.217930e-27
7.485250e-04 1.000002e+00 6.180337e-27
7.734750e-04 1.000002e+00 1.690604e-26
7.984250e-04 1.000002e+00 5.537461e-26
8.233750e-04 1.000002e+00 1.928116e-25
8.483250e-04 1.000002e+00 6.746247e-25
8.732750e-04 1.000002e+00 2.341680e-24
8.982250e-04 1.000002e+00 8.020705e-24
9.231750e-04 1.000002e+00 2.710078e-23
9.481250e-04 1.000002e+00 9.021055e-23
9.730750e-04 1.000002e+00 2.960656e-22
9.980250e-04 1.000002e+00 9.574038e-22
1.022975e-03 1.000002e+00 3.051696e-21
1.047925e-03 1.000002e+00 9.584787e-21
1.072875e-03 1.000002e+00 2.966887e-20
1.097825e-03 1.000002e+00 9.049696e-20
1.122775e-03 1.000002e+00 2.720258e-19
1.147725e-03 1.000002e+00 8.057607e-19
1.172675e-03 1.000002e+00 2.351949e-18
1.197625e-03 1.000002e+00 6.764982e-18
1.222575e-03 1.000002e+00 1.917440e-17
1.247525e-03 1.000002e+00 5.355367e-17
1.272475e-03 1.000002e+00 1.473899e-16
1.297425e-03 1.000002e+00 3.997198e-16
1.322375e-03 1.000002e+00 1.068199e-15
1.347325e-03 1.000002e+00 2.812914e-15
1.372275e-03 1.000002e+00 7.299101e-15
1.397225e-03 1.000002e+00 1.866343e-14
1.422175e-03 1.000002e+00 4.702447e-14
1.447125e-03 1.000002e+00 1.167532e-13
1.472075e-03 1.000002e+00 2.856466e-13
1.497025e-03 1.000002e+00 6.886640e-13
1.521975e-03 1.000002e+00 1.636092e-12
1.546925e-03 1.000002e+00 3.830313e-12
1.571875e-03 1.000002e+00 8.836742e-12
1.596825e-03 1.000002e+00 2.009032e-11
1.621775e-03 1.000002e+00 4.501162e-11
