# x psi_r psi_i psi2 
-8.000000e+00 -3.219040e-03  8.243542e-04 1.104178e-05
-7.999674e+00  5.630858e-03  4.417698e-03 5.122262e-05
-7.999349e+00 -6.329073e-03 -8.315052e-03 1.091973e-04
-7.999023e+00  5.101178e-03  9.681845e-03 1.197601e-04
-7.998698e+00 -2.320837e-03 -8.102353e-03 7.103441e-05
-7.998372e+00 -1.165831e-03  4.057435e-03 1.782194e-05
-7.998047e+00  4.297741e-03  1.221855e-03 1.996351e-05
-7.997721e+00 -6.121759e-03 -6.128939e-03 7.503983e-05
-7.997396e+00  6.082772e-03  9.170619e-03 1.211004e-04
-7.997070e+00 -4.192623e-03 -9.421453e-03 1.063419e-04
-7.996745e+00  1.026521e-03  6.805322e-03 4.736615e-05
-7.996419e+00  2.452015e-03 -2.118530e-03 1.050055e-05
-7.996094e+00 -5.184369e-03 -3.212577e-03 3.719833e-05
-7.995768e+00  6.339000e-03  7.565696e-03 9.742267e-05
-7.995443e+00 -5.564506e-03 -9.616247e-03 1.234359e-04
-7.995117e+00  3.096566e-03  8.740422e-03 8.598370e-05
-7.994792e+00  3.137721e-04 -5.204955e-03 2.719001e-05
-7.994466e+00 -3.628655e-03  8.588810e-05 1.317452e-05
-7.994141e+00  5.839269e-03  5.058928e-03 5.968982e-05
-7.993815e+00 -6.272850e-03 -8.663925e-03 1.144122e-04
-7.993489e+00  4.797428e-03  9.632219e-03 1.157950e-04
-7.993164e+00 -1.861998e-03 -7.669358e-03 6.228610e-05
-7.992838e+00 -1.640120e-03  3.372862e-03 1.406619e-05
-7.992513e+00  4.643138e-03  1.949670e-03 2.535995e-05
-7.992187e+00 -6.233147e-03 -6.678516e-03 8.345469e-05
-7.991862e+00  5.926248e-03  9.374732e-03 1.230060e-04
-7.991536e+00 -3.815820e-03 -9.218016e-03 9.953230e-05
-7.991211e+00  5.441094e-04  6.256272e-03 3.943699e-05
-7.990885e+00  2.893221e-03 -1.390970e-03 1.030553e-05
-7.990560e+00 -5.450096e-03 -3.897235e-03 4.489198e-05
-7.990234e+00  6.348376e-03  7.999111e-03 1.042876e-04
-7.989909e+00 -5.314674e-03 -9.666548e-03 1.216879e-04
-7.989583e+00  2.663555e-03  8.392330e-03 7.752573e-05
-7.989258e+00  7.981839e-04 -4.564425e-03 2.147108e-05
-7.988932e+00 -4.017046e-03 -6.521420e-04 1.656195e-05
-7.988607e+00  6.013437e-03  5.669866e-03 6.830881e-05
-7.988281e+00 -6.179787e-03 -8.961870e-03 1.185049e-04
-7.987955e+00  4.465454e-03  9.526528e-03 1.106950e-04
-7.987630e+00 -1.392141e-03 -7.192223e-03 5.366613e-05
-7.987304e+00 -2.104869e-03  2.669505e-03 1.155673e-05
-7.986979e+00  4.961340e-03  2.665199e-03 3.171818e-05
-7.986653e+00 -6.307960e-03 -7.188477e-03 9.146456e-05
-7.986328e+00  5.734901e-03  9.523958e-03 1.235949e-04
-7.986002e+00 -3.416544e-03 -8.961123e-03 9.197450e-05
-7.985677e+00  5.841400e-05  5.671464e-03 3.216891e-05
-7.985351e+00  3.317523e-03 -6.562307e-04 1.143660e-05
-7.985026e+00 -5.683874e-03 -4.558310e-03 5.308461e-05
