# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  4.502500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  4.502500e+04 -9.700000e-01 7.071421e-02
2.000000e-04 1.000000e+00  4.502500e+04 -9.400000e-01 7.072482e-02
3.000000e-04 1.000000e+00  4.502500e+04 -9.100000e-01 7.074249e-02
4.000000e-04 1.000000e+00  4.502500e+04 -8.800000e-01 7.076722e-02
5.000000e-04 1.000000e+00  4.502500e+04 -8.500000e-01 7.079901e-02
6.000000e-04 1.000000e+00  4.502500e+04 -8.200000e-01 7.083784e-02
7.000000e-04 1.000000e+00  4.502500e+04 -7.900000e-01 7.088371e-02
8.000000e-04 1.000000e+00  4.502500e+04 -7.600000e-01 7.093659e-02
9.000000e-04 1.000000e+00  4.502500e+04 -7.300000e-01 7.099648e-02
1.000000e-03 1.000000e+00  4.502500e+04 -7.000000e-01 7.106335e-02
1.100000e-03 1.000000e+00  4.502500e+04 -6.700000e-01 7.113719e-02
1.200000e-03 1.000000e+00  4.502500e+04 -6.400000e-01 7.121798e-02
1.300000e-03 1.000000e+00  4.502500e+04 -6.100000e-01 7.130568e-02
1.400000e-03 1.000000e+00  4.502500e+04 -5.800000e-01 7.140028e-02
1.500000e-03 1.000000e+00  4.502500e+04 -5.500000e-01 7.150175e-02
1.600000e-03 1.000000e+00  4.502500e+04 -5.200000e-01 7.161006e-02
1.700000e-03 1.000000e+00  4.502500e+04 -4.900000e-01 7.172517e-02
1.800000e-03 1.000000e+00  4.502500e+04 -4.600000e-01 7.184706e-02
1.900000e-03 1.000000e+00  4.502500e+04 -4.300000e-01 7.197569e-02
2.000000e-03 1.000000e+00  4.502500e+04 -4.000000e-01 7.211104e-02
2.100000e-03 1.000000e+00  4.502501e+04 -3.700000e-01 7.225313e-02
2.200000e-03 1.000000e+00  4.502508e+04 -3.399999e-01 7.240234e-02
2.300000e-03 1.000000e+00  4.502546e+04 -3.099991e-01 7.256080e-02
2.400000e-03 1.000000e+00  4.502730e+04 -2.799954e-01 7.273747e-02
2.500000e-03 1.000000e+00  4.503486e+04 -2.499799e-01 7.296258e-02
2.600000e-03 1.000000e+00  4.506099e+04 -2.199257e-01 7.331691e-02
2.700000e-03 1.000000e+00  4.513749e+04 -1.897671e-01 7.396740e-02
2.800000e-03 1.000000e+00  4.532778e+04 -1.593818e-01 7.516692e-02
2.900000e-03 1.000000e+00  4.573076e+04 -1.286086e-01 7.716180e-02
3.000000e-03 1.000000e+00  4.645920e+04 -9.734527e-02 8.003939e-02
3.100000e-03 1.000000e+00  4.758536e+04 -6.572149e-02 8.371518e-02
3.200000e-03 1.000000e+00  4.907700e+04 -3.424125e-02 8.823854e-02
3.300000e-03 1.000000e+00  5.077213e+04 -3.734665e-03 9.422386e-02
3.400000e-03 1.000000e+00  5.242671e+04  2.493380e-02 1.028614e-01
3.500000e-03 1.000000e+00  5.381500e+04  5.124121e-02 1.152420e-01
3.600000e-03 1.000000e+00  5.481687e+04  7.520675e-02 1.315956e-01
3.700000e-03 1.000000e+00  5.543883e+04  9.729456e-02 1.512320e-01
3.800000e-03 1.000000e+00  5.577087e+04  1.181300e-01 1.730434e-01
3.900000e-03 1.000000e+00  5.592314e+04  1.382420e-01 1.959491e-01
4.000000e-03 1.000000e+00  5.598294e+04  1.579585e-01 2.190563e-01
4.100000e-03 1.000000e+00  5.600288e+04  1.774436e-01 2.416662e-01
4.200000e-03 1.000000e+00  5.600840e+04  1.967893e-01 2.632802e-01
4.300000e-03 1.000000e+00  5.600964e+04  2.160822e-01 2.836497e-01
4.400000e-03 1.000000e+00  5.600998e+04  2.354142e-01 3.028250e-01
4.500000e-03 1.000000e+00  5.601028e+04  2.548544e-01 3.211355e-01
4.600000e-03 1.000000e+00  5.601059e+04  2.744237e-01 3.390756e-01
4.700000e-03 1.000000e+00  5.601079e+04  2.940984e-01 3.571441e-01
4.800000e-03 1.000000e+00  5.601080e+04  3.138360e-01 3.757139e-01
4.900000e-03 1.000000e+00  5.601061e+04  3.336003e-01 3.949843e-01
5.000000e-03 1.000000e+00  5.601022e+04  3.533711e-01 4.150078e-01
5.100000e-03 1.000000e+00  5.600960e+04  3.731411e-01 4.357489e-01
5.200000e-03 1.000000e+00  5.600873e+04  3.929094e-01 4.571352e-01
5.300000e-03 1.000000e+00  5.600768e+04  4.126767e-01 4.790875e-01
5.400000e-03 1.000000e+00  5.600660e+04  4.324437e-01 5.015328e-01
5.500000e-03 1.000000e+00  5.600565e+04  4.522102e-01 5.244064e-01
5.600000e-03 1.000000e+00  5.600493e+04  4.719738e-01 5.476508e-01
5.700000e-03 1.000000e+00  5.600448e+04  4.917275e-01 5.712092e-01
5.800000e-03 1.000000e+00  5.600424e+04  5.114553e-01 5.950157e-01
5.900000e-03 1.000000e+00  5.600413e+04  5.311286e-01 6.189794e-01
6.000000e-03 1.000000e+00  5.600409e+04  5.507108e-01 6.429677e-01
6.100000e-03 1.000000e+00  5.600408e+04  5.701743e-01 6.667993e-01
6.200000e-03 1.000000e+00  5.600407e+04  5.895252e-01 6.902633e-01
6.300000e-03 1.000000e+00  5.600407e+04  6.088169e-01 7.131721e-01
6.400000e-03 1.000000e+00  5.600407e+04  6.281331e-01 7.354313e-01
6.500000e-03 1.000000e+00  5.600407e+04  6.475482e-01 7.570864e-01
6.600000e-03 1.000000e+00  5.600407e+04  6.670927e-01 7.783114e-01
6.700000e-03 1.000000e+00  5.600404e+04  6.867498e-01 7.993426e-01
6.800000e-03 1.000000e+00  5.600397e+04  7.064784e-01 8.203995e-01
6.900000e-03 1.000000e+00  5.600380e+04  7.262399e-01 8.416342e-01
7.000000e-03 1.000000e+00  5.600347e+04  7.460108e-01 8.631247e-01
7.100000e-03 1.000000e+00  5.600290e+04  7.657819e-01 8.848953e-01
7.200000e-03 1.000000e+00  5.600207e+04  7.855513e-01 9.069418e-01
7.300000e-03 1.000000e+00  5.600105e+04  8.053196e-01 9.292490e-01
7.400000e-03 1.000000e+00  5.599996e+04  8.250875e-01 9.517994e-01
7.500000e-03 1.000000e+00  5.599898e+04  8.448551e-01 9.745755e-01
7.600000e-03 1.000000e+00  5.599822e+04  8.646206e-01 9.975607e-01
7.700000e-03 1.000000e+00  5.599773e+04  8.843779e-01 1.020738e+00
7.800000e-03 1.000000e+00  5.599745e+04  9.041131e-01 1.044086e+00
7.900000e-03 1.000000e+00  5.599733e+04  9.238000e-01 1.067570e+00
8.000000e-03 1.000000e+00  5.599728e+04  9.434023e-01 1.091135e+00
8.100000e-03 1.000000e+00  5.599726e+04  9.628886e-01 1.114687e+00
8.200000e-03 1.000000e+00  5.599726e+04  9.822571e-01 1.138094e+00
8.300000e-03 1.000000e+00  5.599726e+04  1.001553e+00 1.161209e+00
8.400000e-03 1.000000e+00  5.599726e+04  1.020856e+00 1.183922e+00
8.500000e-03 1.000000e+00  5.599726e+04  1.040247e+00 1.206205e+00
8.600000e-03 1.000000e+00  5.599726e+04  1.059766e+00 1.228135e+00
8.700000e-03 1.000000e+00  5.599724e+04  1.079404e+00 1.249854e+00
8.800000e-03 1.000000e+00  5.599717e+04  1.099122e+00 1.271520e+00
8.900000e-03 1.000000e+00  5.599703e+04  1.118880e+00 1.293254e+00
9.000000e-03 1.000000e+00  5.599673e+04  1.138650e+00 1.315129e+00
9.100000e-03 1.000000e+00  5.599620e+04  1.158422e+00 1.337171e+00
9.200000e-03 1.000000e+00  5.599542e+04  1.178193e+00 1.359389e+00
9.300000e-03 1.000000e+00  5.599442e+04  1.197962e+00 1.381776e+00
9.400000e-03 1.000000e+00  5.599334e+04  1.217731e+00 1.404326e+00
9.500000e-03 1.000000e+00  5.599233e+04  1.237500e+00 1.427029e+00
9.600000e-03 1.000000e+00  5.599153e+04  1.257267e+00 1.449880e+00
9.700000e-03 1.000000e+00  5.599099e+04  1.277027e+00 1.472869e+00
9.800000e-03 1.000000e+00  5.599068e+04  1.296769e+00 1.495990e+00
9.900000e-03 1.000000e+00  5.599053e+04  1.316468e+00 1.519228e+00
1.000000e-02 1.000000e+00  5.599048e+04  1.336089e+00 1.542558e+00
1.010000e-02 1.000000e+00  5.599046e+04  1.355599e+00 1.565927e+00
1.020000e-02 1.000000e+00  5.599046e+04  1.374987e+00 1.589246e+00
1.030000e-02 1.000000e+00  5.599046e+04  1.394289e+00 1.612400e+00
1.040000e-02 1.000000e+00  5.599046e+04  1.413583e+00 1.635277e+00
1.050000e-02 1.000000e+00  5.599046e+04  1.432952e+00 1.657821e+00
1.060000e-02 1.000000e+00  5.599045e+04  1.452445e+00 1.680059e+00
1.070000e-02 1.000000e+00  5.599043e+04  1.472062e+00 1.702087e+00
1.080000e-02 1.000000e+00  5.599038e+04  1.491767e+00 1.724030e+00
1.090000e-02 1.000000e+00  5.599026e+04  1.511520e+00 1.745992e+00
1.100000e-02 1.000000e+00  5.598999e+04  1.531290e+00 1.768041e+00
1.110000e-02 1.000000e+00  5.598950e+04  1.551063e+00 1.790207e+00
1.120000e-02 1.000000e+00  5.598877e+04  1.570834e+00 1.812500e+00
1.130000e-02 1.000000e+00  5.598780e+04  1.590605e+00 1.834920e+00
1.140000e-02 1.000000e+00  5.598672e+04  1.610374e+00 1.857461e+00
1.150000e-02 1.000000e+00  5.598568e+04  1.630144e+00 1.880119e+00
1.160000e-02 1.000000e+00  5.598484e+04  1.649912e+00 1.902891e+00
1.170000e-02 1.000000e+00  5.598426e+04  1.669675e+00 1.925771e+00
1.180000e-02 1.000000e+00  5.598392e+04  1.689423e+00 1.948759e+00
1.190000e-02 1.000000e+00  5.598375e+04  1.709133e+00 1.971849e+00
1.200000e-02 1.000000e+00  5.598368e+04  1.728772e+00 1.995030e+00
