t    R    T
2.500000e-08 1.000002e+00 1.362162e-46
2.497500e-05 1.000002e+00 8.302193e-46
4.992500e-05 1.000002e+00 3.867901e-45
7.487500e-05 1.000002e+00 1.506989e-44
9.982500e-05 1.000002e+00 7.147813e-44
1.247750e-04 1.000002e+00 1.252844e-42
1.497250e-04 1.000002e+00 1.146508e-38
1.746750e-04 1.000002e+00 2.883944e-35
1.996250e-04 1.000002e+00 1.142168e-32
2.245750e-04 1.000002e+00 1.147861e-30
2.495250e-04 1.000002e+00 1.765642e-29
2.744750e-04 1.000002e+00 1.003376e-28
2.994250e-04 1.000002e+00 2.369258e-28
3.243750e-04 1.000002e+00 3.532027e-28
3.493250e-04 1.000002e+00 4.525534e-28
3.742750e-04 1.000002e+00 5.769797e-28
3.992250e-04 1.000002e+00 6.692114e-28
4.241750e-04 1.000002e+00 7.222853e-28
4.491250e-04 1.000002e+00 7.526189e-28
4.740750e-04 1.000002e+00 7.846428e-28
4.990250e-04 1.000002e+00 8.351032e-28
5.239750e-04 1.000002e+00 9.651844e-28
5.489250e-04 1.000002e+00 1.148405e-27
5.738750e-04 1.000002e+00 1.341800e-27
5.988250e-04 1.000002e+00 1.539302e-27
6.237750e-04 1.000002e+00 1.746452e-27
6.487250e-04 1.000002e+00 1.976606e-27
6.736750e-04 1.000002e+00 2.319442e-27
6.986250e-04 1.000002e+00 3.093127e-27
7.235750e-04 1.000002e+00 5.669721e-27
7.485250e-04 1.000002e+00 1.526878e-26
7.734750e-04 1.000002e+00 5.070891e-26
7.984250e-04 1.000002e+00 1.821565e-25
8.233750e-04 1.000002e+00 6.601543e-25
8.483250e-04 1.000002e+00 2.373041e-24
8.732750e-04 1.000002e+00 8.417602e-24
8.982250e-04 1.000002e+00 2.942167e-23
9.231750e-04 1.000002e+00 1.012701e-22
9.481250e-04 1.000002e+00 3.432341e-22
9.730750e-04 1.000002e+00 1.145591e-21
9.980250e-04 1.000002e+00 3.764657e-21
1.022975e-03 1.000002e+00 1.218245e-20
1.047925e-03 1.000002e+00 3.881489e-20
1.072875e-03 1.000002e+00 1.217721e-19
1.097825e-03 1.000002e+00 3.761417e-19
1.122775e-03 1.000002e+00 1.143986e-18
1.147725e-03 1.000002e+00 3.425645e-18
1.172675e-03 1.000002e+00 1.009992e-17
1.197625e-03 1.000002e+00 2.931849e-17
1.222575e-03 1.000002e+00 8.379398e-17
1.247525e-03 1.000002e+00 2.357919e-16
1.272475e-03 1.000002e+00 6.532648e-16
1.297425e-03 1.000002e+00 1.781940e-15
1.322375e-03 1.000002e+00 4.785645e-15
1.347325e-03 1.000002e+00 1.265413e-14
1.372275e-03 1.000002e+00 3.294350e-14
1.397225e-03 1.000002e+00 8.444128e-14
1.422175e-03 1.000002e+00 2.131032e-13
1.447125e-03 1.000002e+00 5.295155e-13
1.472075e-03 1.000002e+00 1.295462e-12
1.497025e-03 1.000002e+00 3.120557e-12
1.521975e-03 1.000002e+00 7.401275e-12
1.546925e-03 1.000002e+00 1.728438e-11
1.571875e-03 1.000002e+00 3.974477e-11
1.596825e-03 1.000002e+00 8.998967e-11
1.621775e-03 1.000002e+00 2.006317e-10
1.646725e-03 1.000002e+00 4.404626e-10
1.671675e-03 1.000002e+00 9.522053e-10
1.696625e-03 1.000002e+00 2.027095e-09
1.721575e-03 1.000002e+00 4.249624e-09
1.746525e-03 1.000002e+00 8.773464e-09
1.771475e-03 1.000002e+00 1.783808e-08
1.796425e-03 1.000002e+00 3.571864e-08
1.821375e-03 1.000002e+00 7.044091e-08
1.846325e-03 1.000002e+00 1.368211e-07
1.871275e-03 1.000001e+00 2.617551e-07
1.896225e-03 9.999997e-01 4.932502e-07
1.921175e-03 9.999977e-01 9.155600e-07
1.946125e-03 9.999941e-01 1.674064e-06
1.971075e-03 9.999882e-01 3.015383e-06
1.996025e-03 9.999782e-01 5.350794e-06
2.020975e-03 9.999617e-01 9.354499e-06
2.045925e-03 9.999350e-01 1.611283e-05
2.070875e-03 9.998925e-01 2.734613e-05
2.095825e-03 9.998258e-01 4.573168e-05
2.120775e-03 9.997225e-01 7.536365e-05
2.145725e-03 9.995653e-01 1.223932e-04
2.170675e-03 9.993294e-01 1.958990e-04
2.195625e-03 9.989810e-01 3.090413e-04
2.220575e-03 9.984742e-01 4.805540e-04
2.245525e-03 9.977479e-01 7.366185e-04
2.270475e-03 9.967230e-01 1.113148e-03
2.295425e-03 9.952982e-01 1.658478e-03
2.320375e-03 9.933474e-01 2.436420e-03
2.345325e-03 9.907161e-01 3.529567e-03
2.370275e-03 9.872201e-01 5.042671e-03
2.395225e-03 9.826441e-01 7.105842e-03
2.420175e-03 9.767435e-01 9.877212e-03
2.445125e-03 9.692475e-01 1.354467e-02
2.470075e-03 9.598652e-01 1.832616e-02
2.495025e-03 9.482948e-01 2.446813e-02
2.519975e-03 9.342357e-01 3.224167e-02
2.544925e-03 9.174025e-01 4.193589e-02
2.569875e-03 8.975421e-01 5.384861e-02
2.594825e-03 8.744511e-01 6.827413e-02
2.619775e-03 8.479938e-01 8.548868e-02
2.644725e-03 8.181178e-01 1.057339e-01
2.669675e-03 7.848683e-01 1.291997e-01
2.694625e-03 7.483963e-01 1.560068e-01
2.719575e-03 7.089631e-01 1.861920e-01
2.744525e-03 6.669376e-01 2.196950e-01
2.769475e-03 6.227872e-01 2.563510e-01
2.794425e-03 5.770633e-01 2.958876e-01
2.819375e-03 5.303798e-01 3.379280e-01
2.844325e-03 4.833889e-01 3.820011e-01
2.869275e-03 4.367538e-01 4.275566e-01
2.894225e-03 3.911201e-01 4.739860e-01
2.919175e-03 3.470900e-01 5.206469e-01
2.944125e-03 3.051985e-01 5.668900e-01
2.969075e-03 2.658945e-01 6.120857e-01
2.994025e-03 2.295281e-01 6.556499e-01
3.018975e-03 1.963432e-01 6.970659e-01
3.043925e-03 1.664774e-01 7.359023e-01
3.068875e-03 1.399665e-01 7.718248e-01
3.093825e-03 1.167546e-01 8.046025e-01
3.118775e-03 9.670747e-02 8.341077e-01
3.143725e-03 7.962819e-02 8.603109e-01
3.168675e-03 6.527391e-02 8.832709e-01
3.193625e-03 5.337224e-02 9.031218e-01
3.218575e-03 4.363655e-02 9.200574e-01
3.243525e-03 3.577920e-02 9.343156e-01
3.268475e-03 2.952238e-02 9.461624e-01
3.293425e-03 2.460632e-02 9.558772e-01
3.318375e-03 2.079495e-02 9.637403e-01
3.343325e-03 1.787911e-02 9.700224e-01
3.368275e-03 1.567783e-02 9.749769e-01
3.393225e-03 1.403788e-02 9.788344e-01
3.418175e-03 1.283217e-02 9.817996e-01
3.443125e-03 1.195733e-02 9.840500e-01
3.468075e-03 1.133089e-02 9.857365e-01
3.493025e-03 1.088818e-02 9.869845e-01
3.517975e-03 1.057940e-02 9.878965e-01
3.542925e-03 1.036685e-02 9.885547e-01
3.567875e-03 1.022245e-02 9.890240e-01
3.592825e-03 1.012563e-02 9.893543e-01
3.617775e-03 1.006156e-02 9.895841e-01
3.642725e-03 1.001972e-02 9.897420e-01
3.667675e-03 9.992753e-03 9.898492e-01
3.692625e-03 9.975604e-03 9.899210e-01
3.717575e-03 9.964842e-03 9.899687e-01
3.742525e-03 9.958179e-03 9.899999e-01
3.767475e-03 9.954108e-03 9.900201e-01
3.792425e-03 9.951656e-03 9.900330e-01
3.817375e-03 9.950198e-03 9.900411e-01
3.842325e-03 9.949344e-03 9.900462e-01
3.867275e-03 9.948851e-03 9.900494e-01
3.892225e-03 9.948570e-03 9.900513e-01
3.917175e-03 9.948412e-03 9.900525e-01
3.942125e-03 9.948325e-03 9.900532e-01
3.967075e-03 9.948278e-03 9.900536e-01
3.992025e-03 9.948252e-03 9.900538e-01
4.016975e-03 9.948239e-03 9.900539e-01
4.041925e-03 9.948232e-03 9.900540e-01
4.066875e-03 9.948229e-03 9.900541e-01
4.091825e-03 9.948227e-03 9.900541e-01
4.116775e-03 9.948226e-03 9.900541e-01
4.141725e-03 9.948226e-03 9.900541e-01
4.166675e-03 9.948226e-03 9.900541e-01
4.191625e-03 9.948226e-03 9.900541e-01
4.216575e-03 9.948226e-03 9.900541e-01
4.241525e-03 9.948226e-03 9.900541e-01
4.266475e-03 9.948226e-03 9.900541e-01
4.291425e-03 9.948226e-03 9.900541e-01
4.316375e-03 9.948226e-03 9.900541e-01
4.341325e-03 9.948226e-03 9.900541e-01
4.366275e-03 9.948226e-03 9.900541e-01
4.391225e-03 9.948226e-03 9.900541e-01
4.416175e-03 9.948226e-03 9.900541e-01
4.441125e-03 9.948226e-03 9.900541e-01
4.466075e-03 9.948226e-03 9.900541e-01
4.491025e-03 9.948226e-03 9.900541e-01
4.515975e-03 9.948226e-03 9.900541e-01
4.540925e-03 9.948226e-03 9.900541e-01
4.565875e-03 9.948226e-03 9.900541e-01
4.590825e-03 9.948226e-03 9.900541e-01
4.615775e-03 9.948226e-03 9.900541e-01
4.640725e-03 9.948226e-03 9.900541e-01
4.665675e-03 9.948226e-03 9.900541e-01
4.690625e-03 9.948226e-03 9.900541e-01
4.715575e-03 9.948226e-03 9.900541e-01
4.740525e-03 9.948226e-03 9.900541e-01
4.765475e-03 9.948226e-03 9.900541e-01
4.790425e-03 9.948226e-03 9.900541e-01
