# x psi_r psi_i psi2 
-8.000000e+00  1.874600e-03  4.747789e-04 3.739539e-06
-7.999674e+00 -1.765039e-03  8.216225e-05 3.122114e-06
-7.999349e+00  1.116876e-03 -6.137451e-04 1.624096e-06
-7.999023e+00 -1.280148e-04  9.578444e-04 9.338537e-07
-7.998698e+00 -8.997135e-04 -1.009606e-03 1.828789e-06
-7.998372e+00  1.652676e-03  7.533995e-04 3.298949e-06
-7.998047e+00 -1.901152e-03 -2.675346e-04 3.685955e-06
-7.997721e+00  1.569417e-03 -2.996712e-04 2.552874e-06
-7.997396e+00 -7.588212e-04  7.751704e-04 1.176699e-06
-7.997070e+00 -2.831762e-04 -1.013980e-03 1.108343e-06
-7.996745e+00  1.238550e-03  9.433862e-04 2.423983e-06
-7.996419e+00 -1.815772e-03 -5.850877e-04 3.639355e-06
-7.996094e+00  1.838772e-03  4.852304e-05 3.383437e-06
-7.995768e+00 -1.300642e-03  5.025542e-04 1.944231e-06
-7.995443e+00  3.657128e-04 -9.000518e-04 9.438391e-07
-7.995117e+00  6.806313e-04  1.022811e-03 1.509402e-06
-7.994792e+00 -1.519062e-03 -8.335366e-04 3.002333e-06
-7.994466e+00  1.893763e-03  3.901261e-04 3.738537e-06
-7.994141e+00 -1.690483e-03  1.720391e-04 2.887329e-06
-7.993815e+00  9.713698e-04 -6.814292e-04 1.407905e-06
-7.993489e+00  4.402504e-05  9.827032e-04 9.676439e-07
-7.993164e+00 -1.045782e-03 -9.840812e-04 2.062075e-06
-7.992838e+00  1.728204e-03  6.853037e-04 3.456329e-06
-7.992513e+00 -1.883105e-03 -1.776620e-04 3.577647e-06
-7.992187e+00  1.463321e-03 -3.838961e-04 2.288683e-06
-7.991862e+00 -5.970690e-04  8.280606e-04 1.042176e-06
-7.991536e+00 -4.512127e-04 -1.019420e-03 1.242810e-06
-7.991211e+00  1.361591e-03  8.997437e-04 2.663469e-06
-7.990885e+00 -1.856280e-03 -5.057009e-04 3.701508e-06
-7.990560e+00  1.784401e-03 -4.237397e-05 3.185882e-06
-7.990234e+00 -1.168003e-03  5.772300e-04 1.697425e-06
-7.989909e+00  1.952965e-04 -9.357381e-04 9.137465e-07
-7.989583e+00  8.368127e-04  1.008645e-03 1.717619e-06
-7.989258e+00 -1.613351e-03 -7.738656e-04 3.201769e-06
-7.988932e+00  1.897398e-03  3.031766e-04 3.692036e-06
-7.988607e+00 -1.602372e-03  2.597312e-04 2.635058e-06
-7.988281e+00  8.184200e-04 -7.431160e-04 1.222033e-06
-7.987955e+00  2.151276e-04  9.995836e-04 1.045447e-06
-7.987630e+00 -1.182820e-03 -9.510312e-04 2.303523e-06
-7.987304e+00  1.789365e-03  6.124316e-04 3.576900e-06
-7.986979e+00 -1.849740e-03 -8.721698e-05 3.429147e-06
-7.986653e+00  1.345631e-03 -4.643171e-04 2.026312e-06
-7.986328e+00 -4.309838e-04  8.739336e-04 9.495070e-07
-7.986002e+00 -6.150008e-04 -1.016772e-03 1.412052e-06
-7.985677e+00  1.473101e-03  8.494093e-04 2.891523e-06
-7.985351e+00 -1.881493e-03 -4.230593e-04 3.718995e-06
-7.985026e+00  1.715640e-03 -1.320981e-04 2.960872e-06
-7.984700e+00 -1.026270e-03  6.466655e-04 1.471406e-06
-7.984375e+00  2.385651e-05 -9.637173e-04 9.293201e-07
-7.984049e+00  9.856371e-04  9.866563e-04 1.944971e-06
-7.983724e+00 -1.694149e-03 -7.086444e-04 3.372317e-06
-7.983398e+00  1.885527e-03  2.146398e-04 3.601280e-06
-7.983073e+00 -1.501472e-03  3.445657e-04 2.373143e-06
-7.982747e+00  6.592989e-04 -7.983744e-04 1.072077e-06
-7.982422e+00  3.839004e-04  1.008428e-03 1.164306e-06
-7.982096e+00 -1.309739e-03 -9.107891e-04 2.544954e-06
-7.981770e+00  1.835709e-03  5.354050e-04 3.656486e-06
-7.981445e+00 -1.801382e-03  3.079516e-06 3.244986e-06
-7.981119e+00  1.217345e-03 -5.403344e-04 1.773890e-06
-7.980794e+00 -2.619345e-04  9.124933e-04 9.012536e-07
-7.980468e+00 -7.732187e-04 -1.006134e-03 1.610172e-06
-7.980143e+00  1.572207e-03  7.928449e-04 3.100439e-06
-7.979817e+00 -1.891256e-03 -3.378473e-04 3.690991e-06
-7.979492e+00  1.633098e-03 -2.199508e-04 2.715389e-06
-7.979166e+00 -8.766291e-04  7.103611e-04 1.273091e-06
-7.978841e+00 -1.472054e-04 -9.838413e-04 9.896131e-07
-7.978515e+00  1.125915e-03  9.570947e-04 2.183714e-06
-7.978190e+00 -1.760841e-03 -6.384415e-04 3.508167e-06
-7.977864e+00  1.858295e-03  1.252310e-04 3.468944e-06
-7.977539e+00 -1.388645e-03  4.258987e-04 2.109726e-06
-7.977213e+00  4.953243e-04 -8.468285e-04 9.624647e-07
-7.976888e+00  5.489746e-04  1.009242e-03 1.319943e-06
-7.976562e+00 -1.425539e-03 -8.637417e-04 2.778210e-06
-7.976236e+00  1.866905e-03  4.548726e-04 3.692245e-06
-7.975911e+00 -1.738472e-03  9.251490e-05 3.030844e-06
-7.975585e+00  1.079545e-03 -6.113888e-04 1.539213e-06
