# x psi_r psi_i psi2 
-8.000000e+00  1.180343e-03 -3.147716e-03 1.130133e-05
-7.999674e+00  2.349366e-04  5.744301e-03 3.305219e-05
-7.999349e+00 -1.578013e-03 -6.590005e-03 4.591829e-05
-7.999023e+00  2.439324e-03  5.427267e-03 3.540553e-05
-7.998698e+00 -2.556391e-03 -2.610644e-03 1.335059e-05
-7.998372e+00  1.893804e-03 -1.001312e-03 4.589121e-06
-7.998047e+00 -6.539354e-04  4.307749e-03 1.898433e-05
-7.997721e+00 -7.848729e-04 -6.301034e-03 4.031905e-05
-7.997396e+00  1.983757e-03  6.373829e-03 4.456099e-05
-7.997070e+00 -2.577195e-03 -4.504142e-03 2.692924e-05
-7.996745e+00  2.384447e-03  1.261970e-03 7.278156e-06
-7.996419e+00 -1.464602e-03  2.364472e-03 7.735790e-06
-7.996094e+00  9.846741e-05 -5.269960e-03 2.778218e-05
-7.995768e+00  1.297160e-03  6.569096e-03 4.483564e-05
-7.995443e+00 -2.296650e-03 -5.866117e-03 3.968593e-05
-7.995117e+00  2.595350e-03  3.375464e-03 1.812960e-05
-7.994792e+00 -2.102442e-03  1.436382e-04 4.440895e-06
-7.994466e+00  9.685561e-04 -3.618613e-03 1.403246e-05
-7.994141e+00  4.602602e-04  5.990440e-03 3.609721e-05
-7.993815e+00 -1.748152e-03 -6.536395e-03 4.578050e-05
-7.993489e+00  2.502412e-03  5.090279e-03 3.217300e-05
-7.993164e+00 -2.493226e-03 -2.093006e-03 1.059685e-05
-7.992838e+00  1.723696e-03 -1.541827e-03 5.348360e-06
-7.992513e+00 -4.288010e-04  4.706412e-03 2.233418e-05
-7.992187e+00 -9.963553e-04 -6.436364e-03 4.241950e-05
-7.991862e+00  2.117098e-03  6.204611e-03 4.297930e-05
-7.991536e+00 -2.591757e-03 -4.081978e-03 2.337975e-05
-7.991211e+00  2.275833e-03  7.155444e-04 5.691419e-06
-7.990885e+00 -1.265981e-03  2.868620e-03 9.831687e-06
-7.990560e+00 -1.295554e-04 -5.578191e-03 3.113299e-05
-7.990234e+00  1.485034e-03  6.587493e-03 4.560040e-05
-7.989909e+00 -2.387094e-03 -5.589106e-03 3.693633e-05
-7.989583e+00  2.560818e-03  2.887496e-03 1.489542e-05
-7.989258e+00 -1.953509e-03  6.938293e-04 4.297598e-06
-7.988932e+00  7.506847e-04 -4.063346e-03 1.707431e-05
-7.988607e+00  6.806014e-04  6.194189e-03 3.883119e-05
-7.988281e+00 -1.903765e-03 -6.437092e-03 4.506048e-05
-7.987955e+00  2.545863e-03  4.718218e-03 2.874300e-05
-7.987630e+00 -2.411305e-03 -1.561604e-03 8.253002e-06
-7.987304e+00  1.541432e-03 -2.070604e-03 6.663413e-06
-7.986979e+00 -2.018149e-04  5.071415e-03 2.575998e-05
-7.986653e+00 -1.198823e-03 -6.526374e-03 4.403073e-05
-7.986328e+00  2.233310e-03  5.992225e-03 4.089443e-05
-7.986002e+00 -2.586305e-03 -3.631954e-03 1.988006e-05
-7.985677e+00  2.150422e-03  1.650545e-04 4.651558e-06
-7.985351e+00 -1.058902e-03  3.351798e-03 1.235583e-05
-7.985026e+00 -3.551202e-04 -5.846813e-03 3.431133e-05
-7.984700e+00  1.660287e-03  6.559717e-03 4.578644e-05
-7.984375e+00 -2.458608e-03 -5.273427e-03 3.385378e-05
-7.984049e+00  2.506820e-03  2.380150e-03 1.194926e-05
-7.983724e+00 -1.790513e-03  1.238205e-03 4.739090e-06
-7.983398e+00  5.284386e-04 -4.478845e-03 2.033930e-05
-7.983073e+00  8.942976e-04  6.354198e-03 4.117560e-05
-7.982747e+00 -2.043743e-03 -6.292874e-03 4.377715e-05
-7.982422e+00  2.569461e-03  4.313756e-03 2.521062e-05
-7.982096e+00 -2.311369e-03 -1.020188e-03 6.383211e-06
-7.981770e+00  1.348484e-03 -2.583959e-03 8.495254e-06
-7.981445e+00  2.526841e-05  5.400264e-03 2.916349e-05
-7.981119e+00 -1.390776e-03 -6.570515e-03 4.510593e-05
-7.980794e+00  2.331605e-03  5.738237e-03 3.836374e-05
-7.980468e+00 -2.560998e-03 -3.157272e-03 1.652708e-05
-7.980143e+00  2.009278e-03 -3.856352e-04 4.185911e-06
-7.979817e+00 -8.450063e-04  3.810661e-03 1.523518e-05
-7.979492e+00 -5.765090e-04 -6.074017e-03 3.722604e-05
-7.979166e+00  1.821649e-03  6.486044e-03 4.538717e-05
-7.978841e+00 -2.510755e-03 -4.921360e-03 3.052368e-05
-7.978515e+00  2.433887e-03  1.857014e-03 9.372308e-06
-7.978190e+00 -1.614789e-03  1.772963e-03 5.750942e-06
-7.977864e+00  3.035513e-04 -4.862252e-03 2.373364e-05
-7.977539e+00  1.099746e-03  6.469424e-03 4.306289e-05
-7.977213e+00 -2.167105e-03 -6.104831e-03 4.196530e-05
-7.976888e+00  2.573144e-03  3.879783e-03 2.167379e-05
-7.976562e+00 -2.194293e-03 -4.725672e-04 5.038241e-06
-7.976236e+00  1.146398e-03 -3.078325e-03 1.079031e-05
-7.975911e+00  2.507035e-04  5.690718e-03 3.244712e-05
-7.975585e+00 -1.570800e-03 -6.568562e-03 4.561342e-05
-7.975260e+00  2.411332e-03  5.444501e-03 3.545711e-05
-7.974934e+00 -2.516151e-03 -2.661303e-03 1.341355e-05
