t    R    T
2.500000e-08 1.000001e+00 1.361473e-46
2.497500e-05 1.000001e+00 5.096181e-46
4.992500e-05 1.000001e+00 1.777337e-45
7.487500e-05 1.000001e+00 3.888739e-45
9.982500e-05 1.000001e+00 8.312557e-45
1.247750e-04 1.000001e+00 5.088983e-43
1.497250e-04 1.000001e+00 5.966063e-39
1.746750e-04 1.000001e+00 1.550524e-35
1.996250e-04 1.000001e+00 5.077154e-33
2.245750e-04 1.000001e+00 7.319910e-31
2.495250e-04 1.000001e+00 1.033127e-29
2.744750e-04 1.000001e+00 5.917163e-29
2.994250e-04 1.000001e+00 1.374124e-28
3.243750e-04 1.000001e+00 1.992710e-28
3.493250e-04 1.000001e+00 2.585046e-28
3.742750e-04 1.000001e+00 3.133516e-28
3.992250e-04 1.000001e+00 3.529187e-28
4.241750e-04 1.000001e+00 3.698576e-28
4.491250e-04 1.000001e+00 3.843006e-28
4.740750e-04 1.000001e+00 4.039582e-28
4.990250e-04 1.000001e+00 4.388821e-28
5.239750e-04 1.000001e+00 4.978933e-28
5.489250e-04 1.000001e+00 5.811011e-28
5.738750e-04 1.000001e+00 6.843948e-28
5.988250e-04 1.000001e+00 7.907625e-28
6.237750e-04 1.000001e+00 8.978402e-28
6.487250e-04 1.000001e+00 9.936594e-28
6.736750e-04 1.000001e+00 1.080298e-27
6.986250e-04 1.000001e+00 1.150555e-27
7.235750e-04 1.000001e+00 1.200318e-27
7.485250e-04 1.000001e+00 1.230545e-27
7.734750e-04 1.000001e+00 1.249559e-27
7.984250e-04 1.000001e+00 1.262158e-27
8.233750e-04 1.000001e+00 1.270058e-27
8.483250e-04 1.000001e+00 1.276027e-27
8.732750e-04 1.000001e+00 1.284974e-27
8.982250e-04 1.000001e+00 1.303228e-27
9.231750e-04 1.000001e+00 1.345864e-27
9.481250e-04 1.000001e+00 1.457271e-27
9.730750e-04 1.000001e+00 1.761924e-27
9.980250e-04 1.000001e+00 2.560926e-27
1.022975e-03 1.000001e+00 4.619926e-27
1.047925e-03 1.000001e+00 1.012497e-26
1.072875e-03 1.000001e+00 2.455471e-26
1.097825e-03 1.000001e+00 6.124395e-26
1.122775e-03 1.000001e+00 1.554978e-25
1.147725e-03 1.000001e+00 3.975186e-25
1.172675e-03 1.000001e+00 1.004914e-24
1.197625e-03 1.000001e+00 2.522162e-24
1.222575e-03 1.000001e+00 6.300500e-24
1.247525e-03 1.000001e+00 1.560446e-23
1.272475e-03 1.000001e+00 3.831052e-23
1.297425e-03 1.000001e+00 9.335553e-23
1.322375e-03 1.000001e+00 2.256887e-22
1.347325e-03 1.000001e+00 5.411153e-22
1.372275e-03 1.000001e+00 1.286951e-21
1.397225e-03 1.000001e+00 3.036238e-21
1.422175e-03 1.000001e+00 7.105196e-21
1.447125e-03 1.000001e+00 1.649236e-20
1.472075e-03 1.000001e+00 3.797127e-20
1.497025e-03 1.000001e+00 8.671376e-20
1.521975e-03 1.000001e+00 1.964155e-19
1.546925e-03 1.000001e+00 4.412812e-19
1.571875e-03 1.000001e+00 9.833398e-19
1.596825e-03 1.000001e+00 2.173384e-18
1.621775e-03 1.000001e+00 4.764438e-18
1.646725e-03 1.000001e+00 1.035920e-17
1.671675e-03 1.000001e+00 2.233974e-17
1.696625e-03 1.000001e+00 4.778206e-17
1.721575e-03 1.000001e+00 1.013643e-16
1.746525e-03 1.000001e+00 2.132736e-16
1.771475e-03 1.000001e+00 4.450613e-16
1.796425e-03 1.000001e+00 9.211545e-16
1.821375e-03 1.000001e+00 1.890925e-15
1.846325e-03 1.000001e+00 3.849863e-15
1.871275e-03 1.000001e+00 7.774013e-15
1.896225e-03 1.000001e+00 1.556950e-14
1.921175e-03 1.000001e+00 3.092673e-14
1.946125e-03 1.000001e+00 6.092903e-14
1.971075e-03 1.000001e+00 1.190547e-13
1.996025e-03 1.000001e+00 2.307293e-13
2.020975e-03 1.000001e+00 4.435006e-13
2.045925e-03 1.000001e+00 8.455189e-13
2.070875e-03 1.000001e+00 1.598794e-12
2.095825e-03 1.000001e+00 2.998501e-12
2.120775e-03 1.000001e+00 5.577783e-12
2.145725e-03 1.000001e+00 1.029125e-11
2.170675e-03 1.000001e+00 1.883333e-11
2.195625e-03 1.000001e+00 3.418557e-11
2.220575e-03 1.000001e+00 6.154875e-11
2.245525e-03 1.000001e+00 1.099160e-10
2.270475e-03 1.000001e+00 1.947029e-10
2.295425e-03 1.000001e+00 3.421049e-10
2.320375e-03 1.000001e+00 5.962478e-10
2.345325e-03 1.000001e+00 1.030815e-09
2.370275e-03 1.000001e+00 1.767774e-09
2.395225e-03 1.000001e+00 3.007263e-09
2.420175e-03 1.000001e+00 5.074831e-09
2.445125e-03 1.000001e+00 8.495405e-09
2.470075e-03 1.000000e+00 1.410802e-08
2.495025e-03 1.000000e+00 2.324210e-08
2.519975e-03 1.000000e+00 3.798565e-08
2.544925e-03 1.000000e+00 6.158955e-08
2.569875e-03 9.999997e-01 9.907095e-08
2.594825e-03 9.999993e-01 1.581053e-07
2.619775e-03 9.999986e-01 2.503319e-07
2.644725e-03 9.999975e-01 3.932469e-07
2.669675e-03 9.999959e-01 6.129199e-07
2.694625e-03 9.999936e-01 9.478541e-07
2.719575e-03 9.999901e-01 1.454418e-06
2.744525e-03 9.999852e-01 2.214408e-06
2.769475e-03 9.999781e-01 3.345476e-06
2.794425e-03 9.999679e-01 5.015356e-06
2.819375e-03 9.999535e-01 7.461069e-06
2.844325e-03 9.999333e-01 1.101458e-05
2.869275e-03 9.999051e-01 1.613672e-05
2.894225e-03 9.998661e-01 2.346150e-05
2.919175e-03 9.998127e-01 3.385347e-05
2.944125e-03 9.997401e-01 4.848094e-05
2.969075e-03 9.996420e-01 6.890862e-05
2.994025e-03 9.995107e-01 9.721321e-05
