# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  5.122500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  5.122500e+04 -9.680000e-01 7.071421e-02
2.000000e-04 1.000000e+00  5.122500e+04 -9.360000e-01 7.072482e-02
3.000000e-04 1.000000e+00  5.122500e+04 -9.040000e-01 7.074249e-02
4.000000e-04 1.000000e+00  5.122500e+04 -8.720000e-01 7.076722e-02
5.000000e-04 1.000000e+00  5.122500e+04 -8.400000e-01 7.079901e-02
6.000000e-04 1.000000e+00  5.122500e+04 -8.080000e-01 7.083784e-02
7.000000e-04 1.000000e+00  5.122500e+04 -7.760000e-01 7.088371e-02
8.000000e-04 1.000000e+00  5.122500e+04 -7.440000e-01 7.093659e-02
9.000000e-04 1.000000e+00  5.122500e+04 -7.120000e-01 7.099648e-02
1.000000e-03 1.000000e+00  5.122500e+04 -6.800000e-01 7.106335e-02
1.100000e-03 1.000000e+00  5.122500e+04 -6.480000e-01 7.113719e-02
1.200000e-03 1.000000e+00  5.122500e+04 -6.160000e-01 7.121798e-02
1.300000e-03 1.000000e+00  5.122500e+04 -5.840000e-01 7.130568e-02
1.400000e-03 1.000000e+00  5.122500e+04 -5.520000e-01 7.140028e-02
1.500000e-03 1.000000e+00  5.122500e+04 -5.200000e-01 7.150175e-02
1.600000e-03 1.000000e+00  5.122500e+04 -4.880000e-01 7.161006e-02
1.700000e-03 1.000000e+00  5.122500e+04 -4.560000e-01 7.172517e-02
1.800000e-03 1.000000e+00  5.122500e+04 -4.240000e-01 7.184706e-02
1.900000e-03 1.000000e+00  5.122500e+04 -3.920000e-01 7.197569e-02
2.000000e-03 1.000000e+00  5.122500e+04 -3.600000e-01 7.211102e-02
2.100000e-03 1.000000e+00  5.122500e+04 -3.280000e-01 7.225295e-02
2.200000e-03 1.000000e+00  5.122502e+04 -2.960001e-01 7.240111e-02
2.300000e-03 1.000000e+00  5.122513e+04 -2.640008e-01 7.255369e-02
2.400000e-03 1.000000e+00  5.122568e+04 -2.320045e-01 7.270364e-02
2.500000e-03 1.000000e+00  5.122785e+04 -2.000198e-01 7.282910e-02
2.600000e-03 1.000000e+00  5.123489e+04 -1.680731e-01 7.287919e-02
2.700000e-03 1.000000e+00  5.125368e+04 -1.362271e-01 7.277098e-02
2.800000e-03 1.000000e+00  5.129497e+04 -1.045984e-01 7.243310e-02
2.900000e-03 1.000000e+00  5.136989e+04 -7.335222e-02 7.192061e-02
3.000000e-03 1.000000e+00  5.148236e+04 -4.265393e-02 7.155576e-02
3.100000e-03 1.000000e+00  5.162251e+04 -1.259266e-02 7.196339e-02
3.200000e-03 1.000000e+00  5.176788e+04  1.687105e-02 7.388568e-02
3.300000e-03 1.000000e+00  5.189379e+04  4.588781e-02 7.784876e-02
3.400000e-03 1.000000e+00  5.198514e+04  7.464464e-02 8.395117e-02
3.500000e-03 1.000000e+00  5.204083e+04  1.032912e-01 9.193673e-02
3.600000e-03 1.000000e+00  5.206946e+04  1.319108e-01 1.014105e-01
3.700000e-03 1.000000e+00  5.208192e+04  1.605334e-01 1.119912e-01
3.800000e-03 1.000000e+00  5.208652e+04  1.891628e-01 1.233565e-01
3.900000e-03 1.000000e+00  5.208798e+04  2.177948e-01 1.352381e-01
4.000000e-03 1.000000e+00  5.208838e+04  2.464260e-01 1.474192e-01
4.100000e-03 1.000000e+00  5.208849e+04  2.750556e-01 1.597468e-01
4.200000e-03 1.000000e+00  5.208852e+04  3.036843e-01 1.721444e-01
4.300000e-03 1.000000e+00  5.208852e+04  3.323140e-01 1.846071e-01
4.400000e-03 1.000000e+00  5.208851e+04  3.609460e-01 1.971747e-01
4.500000e-03 1.000000e+00  5.208849e+04  3.895807e-01 2.098961e-01
4.600000e-03 1.000000e+00  5.208848e+04  4.182176e-01 2.228037e-01
4.700000e-03 1.000000e+00  5.208848e+04  4.468560e-01 2.359062e-01
4.800000e-03 1.000000e+00  5.208848e+04  4.754951e-01 2.491937e-01
4.900000e-03 1.000000e+00  5.208848e+04  5.041344e-01 2.626474e-01
5.000000e-03 1.000000e+00  5.208847e+04  5.327739e-01 2.762464e-01
5.100000e-03 1.000000e+00  5.208846e+04  5.614134e-01 2.899712e-01
5.200000e-03 1.000000e+00  5.208846e+04  5.900530e-01 3.038052e-01
5.300000e-03 1.000000e+00  5.208845e+04  6.186925e-01 3.177340e-01
5.400000e-03 1.000000e+00  5.208844e+04  6.473320e-01 3.317457e-01
5.500000e-03 1.000000e+00  5.208844e+04  6.759714e-01 3.458295e-01
5.600000e-03 1.000000e+00  5.208844e+04  7.046107e-01 3.599746e-01
5.700000e-03 1.000000e+00  5.208844e+04  7.332493e-01 3.741680e-01
5.800000e-03 1.000000e+00  5.208844e+04  7.618868e-01 3.883909e-01
5.900000e-03 1.000000e+00  5.208844e+04  7.905221e-01 4.026167e-01
6.000000e-03 1.000000e+00  5.208844e+04  8.191547e-01 4.168125e-01
6.100000e-03 1.000000e+00  5.208844e+04  8.477848e-01 4.309480e-01
6.200000e-03 1.000000e+00  5.208844e+04  8.764136e-01 4.450063e-01
