# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  5.447500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  5.447500e+04 -9.670000e-01 7.071421e-02
2.000000e-04 1.000000e+00  5.447500e+04 -9.340000e-01 7.072482e-02
3.000000e-04 1.000000e+00  5.447500e+04 -9.010000e-01 7.074249e-02
4.000000e-04 1.000000e+00  5.447500e+04 -8.680000e-01 7.076722e-02
5.000000e-04 1.000000e+00  5.447500e+04 -8.350000e-01 7.079901e-02
6.000000e-04 1.000000e+00  5.447500e+04 -8.020000e-01 7.083784e-02
7.000000e-04 1.000000e+00  5.447500e+04 -7.690000e-01 7.088371e-02
8.000000e-04 1.000000e+00  5.447500e+04 -7.360000e-01 7.093659e-02
9.000000e-04 1.000000e+00  5.447500e+04 -7.030000e-01 7.099648e-02
1.000000e-03 1.000000e+00  5.447500e+04 -6.700000e-01 7.106335e-02
1.100000e-03 1.000000e+00  5.447500e+04 -6.370000e-01 7.113719e-02
1.200000e-03 1.000000e+00  5.447500e+04 -6.040000e-01 7.121798e-02
1.300000e-03 1.000000e+00  5.447500e+04 -5.710000e-01 7.130568e-02
1.400000e-03 1.000000e+00  5.447500e+04 -5.380000e-01 7.140028e-02
1.500000e-03 1.000000e+00  5.447500e+04 -5.050000e-01 7.150175e-02
1.600000e-03 1.000000e+00  5.447500e+04 -4.720000e-01 7.161006e-02
1.700000e-03 1.000000e+00  5.447500e+04 -4.390000e-01 7.172517e-02
1.800000e-03 1.000000e+00  5.447500e+04 -4.060000e-01 7.184706e-02
1.900000e-03 1.000000e+00  5.447500e+04 -3.730000e-01 7.197569e-02
2.000000e-03 1.000000e+00  5.447500e+04 -3.400000e-01 7.211099e-02
2.100000e-03 1.000000e+00  5.447501e+04 -3.070001e-01 7.225277e-02
2.200000e-03 1.000000e+00  5.447508e+04 -2.740004e-01 7.240000e-02
2.300000e-03 1.000000e+00  5.447545e+04 -2.410025e-01 7.254815e-02
2.400000e-03 1.000000e+00  5.447711e+04 -2.080121e-01 7.268169e-02
2.500000e-03 1.000000e+00  5.448301e+04 -1.750485e-01 7.276049e-02
2.600000e-03 1.000000e+00  5.450009e+04 -1.421604e-01 7.271191e-02
2.700000e-03 1.000000e+00  5.454024e+04 -1.094440e-01 7.246146e-02
2.800000e-03 1.000000e+00  5.461714e+04 -7.703955e-02 7.203205e-02
2.900000e-03 1.000000e+00  5.473741e+04 -4.508641e-02 7.167579e-02
3.000000e-03 1.000000e+00  5.489150e+04 -1.364885e-02 7.191209e-02
3.100000e-03 1.000000e+00  5.505369e+04  1.733189e-02 7.336349e-02
3.200000e-03 1.000000e+00  5.519437e+04  4.801134e-02 7.646794e-02
3.300000e-03 1.000000e+00  5.529526e+04  7.856005e-02 8.131265e-02
3.400000e-03 1.000000e+00  5.535527e+04  1.090936e-01 8.770943e-02
3.500000e-03 1.000000e+00  5.538499e+04  1.396573e-01 9.536998e-02
3.600000e-03 1.000000e+00  5.539728e+04  1.702518e-01 1.040120e-01
3.700000e-03 1.000000e+00  5.540154e+04  2.008638e-01 1.133778e-01
3.800000e-03 1.000000e+00  5.540279e+04  2.314819e-01 1.232251e-01
3.900000e-03 1.000000e+00  5.540310e+04  2.621001e-01 1.333351e-01
4.000000e-03 1.000000e+00  5.540318e+04  2.927168e-01 1.435416e-01
4.100000e-03 1.000000e+00  5.540320e+04  3.233326e-01 1.537621e-01
4.200000e-03 1.000000e+00  5.540320e+04  3.539492e-01 1.640027e-01
4.300000e-03 1.000000e+00  5.540320e+04  3.845680e-01 1.743269e-01
4.400000e-03 1.000000e+00  5.540319e+04  4.151893e-01 1.848098e-01
4.500000e-03 1.000000e+00  5.540318e+04  4.458126e-01 1.955021e-01
4.600000e-03 1.000000e+00  5.540318e+04  4.764373e-01 2.064207e-01
4.700000e-03 1.000000e+00  5.540318e+04  5.070625e-01 2.175567e-01
4.800000e-03 1.000000e+00  5.540317e+04  5.376880e-01 2.288890e-01
4.900000e-03 1.000000e+00  5.540317e+04  5.683135e-01 2.403934e-01
5.000000e-03 1.000000e+00  5.540316e+04  5.989391e-01 2.520474e-01
5.100000e-03 1.000000e+00  5.540315e+04  6.295647e-01 2.638315e-01
5.200000e-03 1.000000e+00  5.540314e+04  6.601902e-01 2.757290e-01
5.300000e-03 1.000000e+00  5.540314e+04  6.908158e-01 2.877257e-01
5.400000e-03 1.000000e+00  5.540313e+04  7.214413e-01 2.998091e-01
5.500000e-03 1.000000e+00  5.540313e+04  7.520667e-01 3.119670e-01
5.600000e-03 1.000000e+00  5.540313e+04  7.826917e-01 3.241846e-01
5.700000e-03 1.000000e+00  5.540313e+04  8.133157e-01 3.364402e-01
5.800000e-03 1.000000e+00  5.540313e+04  8.439378e-01 3.487010e-01
5.900000e-03 1.000000e+00  5.540313e+04  8.745575e-01 3.609250e-01
6.000000e-03 1.000000e+00  5.540313e+04  9.051747e-01 3.730708e-01
6.100000e-03 1.000000e+00  5.540313e+04  9.357906e-01 3.851143e-01
6.200000e-03 1.000000e+00  5.540313e+04  9.664069e-01 3.970606e-01
6.300000e-03 1.000000e+00  5.540313e+04  9.970253e-01 4.089409e-01
6.400000e-03 1.000000e+00  5.540313e+04  1.027646e+00 4.207984e-01
6.500000e-03 1.000000e+00  5.540313e+04  1.058269e+00 4.326713e-01
6.600000e-03 1.000000e+00  5.540313e+04  1.088894e+00 4.445842e-01
6.700000e-03 1.000000e+00  5.540312e+04  1.119519e+00 4.565486e-01
6.800000e-03 1.000000e+00  5.540312e+04  1.150144e+00 4.685671e-01
6.900000e-03 1.000000e+00  5.540312e+04  1.180770e+00 4.806379e-01
7.000000e-03 1.000000e+00  5.540311e+04  1.211395e+00 4.927581e-01
7.100000e-03 1.000000e+00  5.540310e+04  1.242021e+00 5.049243e-01
7.200000e-03 1.000000e+00  5.540309e+04  1.272647e+00 5.171332e-01
7.300000e-03 1.000000e+00  5.540308e+04  1.303272e+00 5.293819e-01
7.400000e-03 1.000000e+00  5.540308e+04  1.333898e+00 5.416674e-01
7.500000e-03 1.000000e+00  5.540307e+04  1.364523e+00 5.539864e-01
7.600000e-03 1.000000e+00  5.540307e+04  1.395148e+00 5.663339e-01
7.700000e-03 1.000000e+00  5.540307e+04  1.425772e+00 5.787009e-01
7.800000e-03 1.000000e+00  5.540307e+04  1.456395e+00 5.910716e-01
7.900000e-03 1.000000e+00  5.540307e+04  1.487015e+00 6.034229e-01
8.000000e-03 1.000000e+00  5.540307e+04  1.517633e+00 6.157286e-01
8.100000e-03 1.000000e+00  5.540307e+04  1.548249e+00 6.279692e-01
8.200000e-03 1.000000e+00  5.540307e+04  1.578865e+00 6.401409e-01
8.300000e-03 1.000000e+00  5.540307e+04  1.609483e+00 6.522580e-01
8.400000e-03 1.000000e+00  5.540307e+04  1.640103e+00 6.643454e-01
8.500000e-03 1.000000e+00  5.540307e+04  1.670726e+00 6.764289e-01
8.600000e-03 1.000000e+00  5.540307e+04  1.701350e+00 6.885273e-01
8.700000e-03 1.000000e+00  5.540307e+04  1.731975e+00 7.006510e-01
8.800000e-03 1.000000e+00  5.540307e+04  1.762601e+00 7.128041e-01
8.900000e-03 1.000000e+00  5.540306e+04  1.793226e+00 7.249871e-01
9.000000e-03 1.000000e+00  5.540305e+04  1.823852e+00 7.371994e-01
9.100000e-03 1.000000e+00  5.540304e+04  1.854477e+00 7.494396e-01
9.200000e-03 1.000000e+00  5.540304e+04  1.885103e+00 7.617065e-01
9.300000e-03 1.000000e+00  5.540303e+04  1.915729e+00 7.739987e-01
9.400000e-03 1.000000e+00  5.540302e+04  1.946354e+00 7.863150e-01
9.500000e-03 1.000000e+00  5.540302e+04  1.976980e+00 7.986538e-01
9.600000e-03 1.000000e+00  5.540302e+04  2.007605e+00 8.110127e-01
9.700000e-03 1.000000e+00  5.540302e+04  2.038229e+00 8.233866e-01
9.800000e-03 1.000000e+00  5.540302e+04  2.068852e+00 8.357663e-01
9.900000e-03 1.000000e+00  5.540302e+04  2.099472e+00 8.481367e-01
1.000000e-02 1.000000e+00  5.540302e+04  2.130090e+00 8.604790e-01
1.010000e-02 1.000000e+00  5.540302e+04  2.160707e+00 8.727769e-01
1.020000e-02 1.000000e+00  5.540302e+04  2.191323e+00 8.850235e-01
1.030000e-02 1.000000e+00  5.540302e+04  2.221940e+00 8.972251e-01
1.040000e-02 1.000000e+00  5.540302e+04  2.252560e+00 9.093982e-01
1.050000e-02 1.000000e+00  5.540302e+04  2.283183e+00 9.215617e-01
1.060000e-02 1.000000e+00  5.540302e+04  2.313807e+00 9.337311e-01
1.070000e-02 1.000000e+00  5.540302e+04  2.344432e+00 9.459157e-01
1.080000e-02 1.000000e+00  5.540301e+04  2.375057e+00 9.581200e-01
1.090000e-02 1.000000e+00  5.540301e+04  2.405683e+00 9.703451e-01
1.100000e-02 1.000000e+00  5.540300e+04  2.436308e+00 9.825910e-01
1.110000e-02 1.000000e+00  5.540299e+04  2.466934e+00 9.948571e-01
1.120000e-02 1.000000e+00  5.540298e+04  2.497559e+00 1.007143e+00
1.130000e-02 1.000000e+00  5.540297e+04  2.528185e+00 1.019447e+00
1.140000e-02 1.000000e+00  5.540297e+04  2.558810e+00 1.031770e+00
1.150000e-02 1.000000e+00  5.540297e+04  2.589436e+00 1.044109e+00
1.160000e-02 1.000000e+00  5.540296e+04  2.620061e+00 1.056465e+00
1.170000e-02 1.000000e+00  5.540296e+04  2.650686e+00 1.068833e+00
1.180000e-02 1.000000e+00  5.540296e+04  2.681309e+00 1.081208e+00
