# x psi_r psi_i psi2 
-8.000000e+00 -1.065900e-03  3.536724e-03 1.364456e-05
-7.999674e+00  6.060032e-04 -7.763616e-03 6.064097e-05
-7.999349e+00  3.790269e-05  9.624984e-03 9.264176e-05
-7.999023e+00 -6.693404e-04 -8.553790e-03 7.361535e-05
-7.998698e+00  1.095912e-03  4.876497e-03 2.498124e-05
-7.998372e+00 -1.187922e-03  2.864294e-04 1.493200e-06
-7.998047e+00  9.178100e-04 -5.361920e-03 2.959257e-05
-7.997721e+00 -3.684036e-04  8.803599e-03 7.763907e-05
-7.997396e+00 -2.924790e-04 -9.562921e-03 9.153500e-05
-7.997070e+00  8.632894e-04  7.408626e-03 5.563301e-05
-7.996745e+00 -1.170215e-03 -2.997171e-03 1.035244e-05
-7.996419e+00  1.120104e-03 -2.327307e-03 6.670993e-06
-7.996094e+00 -7.287397e-04  6.942538e-03 4.872990e-05
-7.995768e+00  1.158697e-04 -9.442395e-03 8.917225e-05
-7.995443e+00  5.314287e-04  9.065300e-03 8.246209e-05
-7.995117e+00 -1.015856e-03 -5.926239e-03 3.615227e-05
-7.994792e+00  1.190027e-03  9.816973e-04 2.379893e-06
-7.994466e+00 -1.001312e-03  4.261783e-03 1.916542e-05
-7.994141e+00  5.077413e-04 -8.206631e-03 6.760659e-05
-7.993815e+00  1.398419e-04  9.650988e-03 9.316112e-05
-7.993489e+00 -7.438777e-04 -8.154874e-03 6.705532e-05
-7.993164e+00  1.120361e-03  4.174215e-03 1.867928e-05
-7.992838e+00 -1.154894e-03  1.078096e-03 2.496072e-06
-7.992513e+00  8.374468e-04 -6.001767e-03 3.672253e-05
-7.992187e+00 -2.652636e-04  9.096684e-03 8.282002e-05
-7.991862e+00 -3.869258e-04 -9.419960e-03 8.888535e-05
-7.991536e+00  9.202634e-04  6.873191e-03 4.808764e-05
-7.991211e+00 -1.172396e-03 -2.232410e-03 6.358166e-06
-7.990885e+00  1.066899e-03 -3.088382e-03 1.067637e-05
-7.990560e+00 -6.364375e-04  7.468044e-03 5.617673e-05
-7.990234e+00  1.265839e-05 -9.572231e-03 9.162776e-05
-7.989909e+00  6.140725e-04  8.759922e-03 7.711331e-05
-7.989583e+00 -1.052766e-03 -5.278702e-03 2.897302e-05
-7.989258e+00  1.170010e-03  1.893042e-04 1.404759e-06
-7.988932e+00 -9.305442e-04  4.957604e-03 2.544375e-05
-7.988607e+00  4.078604e-04 -8.593882e-03 7.402116e-05
-7.988281e+00  2.383505e-04  9.611693e-03 9.244146e-05
-7.987955e+00 -8.109863e-04 -7.701021e-03 5.996342e-05
-7.987630e+00  1.135653e-03  3.444096e-03 1.315151e-05
-7.987304e+00 -1.113774e-03  1.862022e-03 4.707618e-06
-7.986979e+00  7.525239e-04 -6.600653e-03 4.413491e-05
-7.986653e+00 -1.624819e-04  9.328070e-03 8.703929e-05
-7.986328e+00 -4.762110e-04 -9.213360e-03 8.511279e-05
-7.986002e+00  9.688516e-04  6.291567e-03 4.052249e-05
-7.985677e+00 -1.165529e-03 -1.452982e-03 3.469614e-06
-7.985351e+00  1.006741e-03 -3.828133e-03 1.566813e-05
-7.985026e+00 -5.413970e-04  7.942735e-03 6.338015e-05
-7.984700e+00 -8.824693e-05 -9.637244e-03 9.288425e-05
-7.984375e+00  6.900746e-04  8.395462e-03 7.095999e-05
-7.984049e+00 -1.080728e-03 -4.595828e-03 2.228961e-05
-7.983724e+00  1.141471e-03 -6.039183e-04 1.667673e-06
-7.983398e+00 -8.542774e-04  5.619494e-03 3.230851e-05
-7.983073e+00  3.071772e-04 -8.922782e-03 7.971040e-05
-7.982747e+00  3.327253e-04  9.507406e-03 9.050148e-05
-7.982422e+00 -8.702913e-04 -7.195336e-03 5.253026e-05
-7.982096e+00  1.141855e-03  2.691097e-03 8.545836e-06
-7.981770e+00 -1.065052e-03  2.632905e-03 8.066523e-06
-7.981445e+00  6.638015e-04 -7.154549e-03 5.162820e-05
-7.981119e+00 -6.085864e-05  9.496227e-03 9.018204e-05
-7.980794e+00 -5.597388e-04 -8.944559e-03 8.031844e-05
-7.980468e+00  1.008844e-03  5.667719e-03 3.314081e-05
-7.980143e+00 -1.149852e-03 -6.641719e-04 1.763283e-06
-7.979817e+00  9.402458e-04 -4.541567e-03 2.150990e-05
-7.979492e+00 -4.444213e-04  8.363430e-03 7.014447e-05
-7.979166e+00 -1.861002e-04 -9.637033e-03 9.290703e-05
-7.978841e+00  7.589739e-04  7.974424e-03 6.416749e-05
-7.978515e+00 -1.099707e-03 -3.882258e-03 1.628129e-05
-7.978190e+00  1.104810e-03 -1.392602e-03 3.159944e-06
-7.977864e+00 -7.732250e-04  6.242995e-03 3.957287e-05
-7.977539e+00  2.065007e-04 -9.191140e-03 8.451970e-05
-7.977213e+00  4.223088e-04  9.338871e-03 8.739286e-05
-7.976888e+00 -9.214866e-04 -6.641271e-03 4.495562e-05
-7.976562e+00  1.139105e-03  1.920328e-03 4.985219e-06
-7.976236e+00 -1.009267e-03  3.385537e-03 1.248048e-05
-7.975911e+00  5.720569e-04 -7.659734e-03 5.899878e-05
-7.975585e+00  3.882970e-05  9.600057e-03 9.216259e-05
-7.975260e+00 -6.369700e-04 -8.615412e-03 7.463105e-05
-7.974934e+00  1.040104e-03  5.005894e-03 2.614079e-05
-7.974609e+00 -1.125670e-03  1.286770e-04 1.283691e-06
-7.974283e+00  8.680687e-04 -5.223873e-03 2.804239e-05
-7.973958e+00 -3.463152e-04  8.727313e-03 7.628593e-05
-7.973632e+00 -2.801930e-04 -9.571638e-03 9.169477e-05
-7.973307e+00  8.203738e-04  7.499691e-03 5.691838e-05
-7.972981e+00 -1.109740e-03 -3.142841e-03 1.110897e-05
-7.972656e+00  1.060484e-03 -2.171411e-03 5.839652e-06
-7.972330e+00 -6.881257e-04  6.823910e-03 4.703927e-05
-7.972005e+00  1.066252e-04 -9.397176e-03 8.831829e-05
-7.971679e+00  5.064931e-04  9.107267e-03 8.319885e-05
-7.971354e+00 -9.643363e-04 -6.042607e-03 3.744304e-05
-7.971028e+00  1.127612e-03  1.137014e-03 2.564310e-06
-7.970703e+00 -9.470066e-04  4.114835e-03 1.782869e-05
-7.970377e+00  4.780774e-04 -8.112820e-03 6.604640e-05
-7.970051e+00  1.358357e-04  9.638894e-03 9.292673e-05
-7.969726e+00 -7.074253e-04 -8.228183e-03 6.820344e-05
-7.969400e+00  1.062565e-03  4.310593e-03 1.971026e-05
-7.969075e+00 -1.093353e-03  9.201971e-04 2.042183e-06
-7.968749e+00  7.908983e-04 -5.870451e-03 3.508772e-05
-7.968424e+00 -2.478778e-04  9.031958e-03 8.163770e-05
-7.968098e+00 -3.698594e-04 -9.441543e-03 8.927952e-05
-7.967773e+00  8.739450e-04  6.974508e-03 4.940754e-05
-7.967447e+00 -1.110932e-03 -2.382595e-03 6.910927e-06
-7.967122e+00  1.009003e-03 -2.935083e-03 9.632799e-06
-7.966796e+00 -5.997373e-04  7.358335e-03 5.450477e-05
-7.966471e+00  8.324607e-06 -9.539535e-03 9.100279e-05
-7.966145e+00  5.847245e-04  8.814200e-03 7.803203e-05
-7.965820e+00 -9.986752e-04 -5.403420e-03 3.019430e-05
-7.965494e+00  1.107649e-03  3.464654e-04 1.346924e-06
-7.965169e+00 -8.788993e-04  4.815879e-03 2.396516e-05
-7.964843e+00  3.826543e-04 -8.510771e-03 7.257964e-05
-7.964518e+00  2.294468e-04  9.612516e-03 9.245311e-05
-7.964192e+00 -7.706879e-04 -7.785527e-03 6.120840e-05
-7.963866e+00  1.076233e-03  3.586542e-03 1.402156e-05
-7.963541e+00 -1.053326e-03  1.705033e-03 4.016634e-06
-7.963215e+00  7.094513e-04 -6.476949e-03 4.245419e-05
-7.962890e+00 -1.498968e-04  9.275337e-03 8.605435e-05
-7.962564e+00 -4.544809e-04 -9.247665e-03 8.572587e-05
-7.962239e+00  9.194266e-04  6.402459e-03 4.183683e-05
