t    R    T
7.600000e-03 7.639465e-02 9.236053e-01
7.700000e-03 7.639427e-02 9.236057e-01
7.800000e-03 7.639405e-02 9.236059e-01
7.900000e-03 7.639399e-02 9.236060e-01
8.000000e-03 7.639407e-02 9.236059e-01
8.100000e-03 7.639432e-02 9.236057e-01
8.200000e-03 7.639475e-02 9.236053e-01
8.300000e-03 7.639534e-02 9.236047e-01
8.400000e-03 7.639603e-02 9.236040e-01
8.500000e-03 7.639672e-02 9.236033e-01
8.600000e-03 7.639729e-02 9.236027e-01
8.700000e-03 7.639770e-02 9.236023e-01
8.800000e-03 7.639794e-02 9.236021e-01
8.900000e-03 7.639801e-02 9.236020e-01
9.000000e-03 7.639794e-02 9.236020e-01
9.100000e-03 7.639770e-02 9.236023e-01
9.200000e-03 7.639727e-02 9.236027e-01
9.300000e-03 7.639668e-02 9.236032e-01
9.400000e-03 7.639600e-02 9.236039e-01
9.500000e-03 7.639531e-02 9.236046e-01
9.600000e-03 7.639473e-02 9.236052e-01
9.700000e-03 7.639432e-02 9.236056e-01
9.800000e-03 7.639407e-02 9.236059e-01
9.900000e-03 7.639399e-02 9.236060e-01
1.000000e-02 7.639405e-02 9.236060e-01
1.010000e-02 7.639426e-02 9.236057e-01
1.020000e-02 7.639466e-02 9.236053e-01
1.030000e-02 7.639523e-02 9.236048e-01
1.040000e-02 7.639591e-02 9.236041e-01
1.050000e-02 7.639661e-02 9.236034e-01
1.060000e-02 7.639720e-02 9.236028e-01
1.070000e-02 7.639764e-02 9.236024e-01
1.080000e-02 7.639791e-02 9.236021e-01
1.090000e-02 7.639801e-02 9.236020e-01
1.100000e-02 7.639796e-02 9.236020e-01
1.110000e-02 7.639775e-02 9.236022e-01
1.120000e-02 7.639736e-02 9.236026e-01
1.130000e-02 7.639679e-02 9.236031e-01
1.140000e-02 7.639612e-02 9.236038e-01
1.150000e-02 7.639542e-02 9.236045e-01
1.160000e-02 7.639482e-02 9.236051e-01
1.170000e-02 7.639438e-02 9.236056e-01
1.180000e-02 7.639410e-02 9.236059e-01
1.190000e-02 7.639399e-02 9.236060e-01
1.200000e-02 7.639402e-02 9.236060e-01
