# x psi_r psi_i psi2 
-8.000000e+00 -8.574979e-04 -4.572638e-04 9.443929e-07
-7.999674e+00  1.818045e-03  1.022181e-03 4.350142e-06
-7.999349e+00 -2.221662e-03 -1.273917e-03 6.558649e-06
-7.999023e+00  1.944709e-03  1.135345e-03 5.070901e-06
-7.998698e+00 -1.072026e-03 -6.489220e-04 1.570339e-06
-7.998372e+00 -1.290541e-04 -3.631948e-05 1.797407e-08
-7.998047e+00  1.290599e-03  7.104319e-04 2.170358e-06
-7.997721e+00 -2.056787e-03 -1.166878e-03 5.591979e-06
-7.997396e+00  2.192912e-03  1.265811e-03 6.411139e-06
-7.997070e+00 -1.657273e-03 -9.769192e-04 3.700925e-06
-7.996745e+00  6.139562e-04  3.887158e-04 5.280422e-07
-7.996419e+00  6.174347e-04  3.185827e-04 4.827206e-07
-7.996094e+00 -1.659683e-03 -9.282714e-04 3.616235e-06
-7.995768e+00  2.193512e-03  1.253551e-03 6.382888e-06
-7.995443e+00 -2.055394e-03 -1.194763e-03 5.652105e-06
-7.995117e+00  1.287640e-03  7.699184e-04 2.250791e-06
-7.994792e+00 -1.254387e-04 -1.091839e-04 2.765599e-08
-7.994466e+00 -1.075187e-03 -5.850015e-04 1.498254e-06
-7.994141e+00  1.946445e-03  1.099951e-03 4.998538e-06
-7.993815e+00 -2.221439e-03 -1.277892e-03 6.567801e-06
-7.993489e+00  1.815932e-03  1.064307e-03 4.430358e-06
-7.993164e+00 -8.541436e-04 -5.246360e-04 1.004804e-06
-7.992838e+00 -3.692963e-04 -1.757741e-04 1.672763e-07
-7.992513e+00  1.479607e-03  8.223287e-04 2.865460e-06
-7.992187e+00 -2.136662e-03 -1.216934e-03 6.046251e-06
-7.991862e+00  2.139184e-03  1.238689e-03 6.110461e-06
-7.991536e+00 -1.486402e-03 -8.809304e-04 2.985430e-06
-7.991211e+00  3.782862e-04  2.532689e-04 2.072456e-07
-7.990885e+00  8.457102e-04  4.519891e-04 9.195199e-07
-7.990560e+00 -1.810635e-03 -1.018764e-03 4.316279e-06
-7.990234e+00  2.220900e-03  1.273405e-03 6.553956e-06
-7.989909e+00 -1.950828e-03 -1.137894e-03 5.100532e-06
-7.989583e+00  1.083151e-03  6.537518e-04 1.600608e-06
-7.989258e+00  1.163298e-04  3.068927e-05 1.447446e-08
-7.988932e+00 -1.280173e-03 -7.057266e-04 2.136893e-06
-7.988607e+00  2.051855e-03  1.164540e-03 5.566259e-06
-7.988281e+00 -2.194982e-03 -1.266556e-03 6.422111e-06
-7.987955e+00  1.665713e-03  9.805192e-04 3.736017e-06
-7.987630e+00 -6.261798e-04 -3.940677e-04 5.473906e-07
-7.987304e+00 -6.051715e-04 -3.131189e-04 4.642760e-07
-7.986979e+00  1.651136e-03  9.243700e-04 3.580712e-06
-7.986653e+00 -2.191301e-03 -1.252408e-03 6.370326e-06
-7.986328e+00  2.060195e-03  1.196728e-03 5.676562e-06
