# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  4.502500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  4.502500e+04 -9.700000e-01 7.071421e-02
2.000000e-04 1.000000e+00  4.502500e+04 -9.400000e-01 7.072482e-02
3.000000e-04 1.000000e+00  4.502500e+04 -9.100000e-01 7.074249e-02
4.000000e-04 1.000000e+00  4.502500e+04 -8.800000e-01 7.076722e-02
5.000000e-04 1.000000e+00  4.502500e+04 -8.500000e-01 7.079901e-02
6.000000e-04 1.000000e+00  4.502500e+04 -8.200000e-01 7.083784e-02
7.000000e-04 1.000000e+00  4.502500e+04 -7.900000e-01 7.088371e-02
8.000000e-04 1.000000e+00  4.502500e+04 -7.600000e-01 7.093659e-02
9.000000e-04 1.000000e+00  4.502500e+04 -7.300000e-01 7.099648e-02
1.000000e-03 1.000000e+00  4.502500e+04 -7.000000e-01 7.106335e-02
1.100000e-03 1.000000e+00  4.502500e+04 -6.700000e-01 7.113719e-02
1.200000e-03 1.000000e+00  4.502500e+04 -6.400000e-01 7.121798e-02
1.300000e-03 1.000000e+00  4.502500e+04 -6.100000e-01 7.130568e-02
1.400000e-03 1.000000e+00  4.502500e+04 -5.800000e-01 7.140028e-02
1.500000e-03 1.000000e+00  4.502500e+04 -5.500000e-01 7.150175e-02
1.600000e-03 1.000000e+00  4.502500e+04 -5.200000e-01 7.161006e-02
1.700000e-03 1.000000e+00  4.502500e+04 -4.900000e-01 7.172517e-02
1.800000e-03 1.000000e+00  4.502500e+04 -4.600000e-01 7.184706e-02
1.900000e-03 1.000000e+00  4.502500e+04 -4.300000e-01 7.197569e-02
2.000000e-03 1.000000e+00  4.502500e+04 -4.000000e-01 7.211102e-02
2.100000e-03 1.000000e+00  4.502500e+04 -3.700000e-01 7.225302e-02
2.200000e-03 1.000000e+00  4.502500e+04 -3.400000e-01 7.240161e-02
2.300000e-03 1.000000e+00  4.502501e+04 -3.100001e-01 7.255657e-02
2.400000e-03 1.000000e+00  4.502505e+04 -2.800004e-01 7.271691e-02
2.500000e-03 1.000000e+00  4.502524e+04 -2.500023e-01 7.287873e-02
2.600000e-03 1.000000e+00  4.502602e+04 -2.200103e-01 7.302926e-02
2.700000e-03 1.000000e+00  4.502859e+04 -1.900390e-01 7.313533e-02
2.800000e-03 1.000000e+00  4.503580e+04 -1.601269e-01 7.313082e-02
2.900000e-03 1.000000e+00  4.505281e+04 -1.303559e-01 7.292325e-02
3.000000e-03 1.000000e+00  4.508665e+04 -1.008666e-01 7.245139e-02
3.100000e-03 1.000000e+00  4.514369e+04 -7.184839e-02 7.180704e-02
3.200000e-03 1.000000e+00  4.522532e+04 -4.349047e-02 7.137080e-02
3.300000e-03 1.000000e+00  4.532478e+04 -1.590768e-02 7.184119e-02
3.400000e-03 1.000000e+00  4.542830e+04  1.091453e-02 7.404460e-02
3.500000e-03 1.000000e+00  4.552062e+04  3.711527e-02 7.857972e-02
3.600000e-03 1.000000e+00  4.559141e+04  6.289650e-02 8.556709e-02
3.700000e-03 1.000000e+00  4.563823e+04  8.844738e-02 9.470755e-02
3.800000e-03 1.000000e+00  4.566502e+04  1.138988e-01 1.055261e-01
3.900000e-03 1.000000e+00  4.567835e+04  1.393192e-01 1.175667e-01
4.000000e-03 1.000000e+00  4.568412e+04  1.647343e-01 1.304628e-01
4.100000e-03 1.000000e+00  4.568632e+04  1.901496e-01 1.439365e-01
4.200000e-03 1.000000e+00  4.568709e+04  2.155644e-01 1.577831e-01
4.300000e-03 1.000000e+00  4.568736e+04  2.409780e-01 1.718625e-01
4.400000e-03 1.000000e+00  4.568748e+04  2.663911e-01 1.860949e-01
4.500000e-03 1.000000e+00  4.568752e+04  2.918049e-01 2.004506e-01
4.600000e-03 1.000000e+00  4.568752e+04  3.172209e-01 2.149331e-01
4.700000e-03 1.000000e+00  4.568749e+04  3.426395e-01 2.295574e-01
4.800000e-03 1.000000e+00  4.568745e+04  3.680605e-01 2.443354e-01
4.900000e-03 1.000000e+00  4.568743e+04  3.934831e-01 2.592681e-01
5.000000e-03 1.000000e+00  4.568742e+04  4.189067e-01 2.743470e-01
5.100000e-03 1.000000e+00  4.568742e+04  4.443308e-01 2.895577e-01
5.200000e-03 1.000000e+00  4.568742e+04  4.697551e-01 3.048841e-01
5.300000e-03 1.000000e+00  4.568742e+04  4.951794e-01 3.203112e-01
5.400000e-03 1.000000e+00  4.568741e+04  5.206038e-01 3.358254e-01
5.500000e-03 1.000000e+00  4.568741e+04  5.460282e-01 3.514153e-01
5.600000e-03 1.000000e+00  4.568741e+04  5.714525e-01 3.670710e-01
5.700000e-03 1.000000e+00  4.568740e+04  5.968768e-01 3.827840e-01
5.800000e-03 1.000000e+00  4.568740e+04  6.223007e-01 3.985452e-01
5.900000e-03 1.000000e+00  4.568740e+04  6.477239e-01 4.143443e-01
6.000000e-03 1.000000e+00  4.568740e+04  6.731457e-01 4.301675e-01
6.100000e-03 1.000000e+00  4.568740e+04  6.985653e-01 4.459969e-01
6.200000e-03 1.000000e+00  4.568740e+04  7.239822e-01 4.618123e-01
6.300000e-03 1.000000e+00  4.568740e+04  7.493967e-01 4.775951e-01
6.400000e-03 1.000000e+00  4.568740e+04  7.748099e-01 4.933351e-01
6.500000e-03 1.000000e+00  4.568740e+04  8.002236e-01 5.090335e-01
6.600000e-03 1.000000e+00  4.568740e+04  8.256391e-01 5.247025e-01
6.700000e-03 1.000000e+00  4.568740e+04  8.510573e-01 5.403601e-01
6.800000e-03 1.000000e+00  4.568740e+04  8.764779e-01 5.560240e-01
6.900000e-03 1.000000e+00  4.568740e+04  9.019003e-01 5.717075e-01
7.000000e-03 1.000000e+00  4.568740e+04  9.273238e-01 5.874181e-01
7.100000e-03 1.000000e+00  4.568740e+04  9.527478e-01 6.031588e-01
7.200000e-03 1.000000e+00  4.568739e+04  9.781721e-01 6.189296e-01
7.300000e-03 1.000000e+00  4.568739e+04  1.003596e+00 6.347292e-01
7.400000e-03 1.000000e+00  4.568739e+04  1.029021e+00 6.505559e-01
7.500000e-03 1.000000e+00  4.568738e+04  1.054445e+00 6.664077e-01
7.600000e-03 1.000000e+00  4.568738e+04  1.079870e+00 6.822831e-01
7.700000e-03 1.000000e+00  4.568738e+04  1.105294e+00 6.981799e-01
7.800000e-03 1.000000e+00  4.568737e+04  1.130718e+00 7.140961e-01
7.900000e-03 1.000000e+00  4.568737e+04  1.156141e+00 7.300281e-01
8.000000e-03 1.000000e+00  4.568737e+04  1.181563e+00 7.459704e-01
8.100000e-03 1.000000e+00  4.568737e+04  1.206983e+00 7.619147e-01
8.200000e-03 1.000000e+00  4.568737e+04  1.232401e+00 7.778496e-01
8.300000e-03 1.000000e+00  4.568737e+04  1.257816e+00 7.937639e-01
8.400000e-03 1.000000e+00  4.568737e+04  1.283229e+00 8.096488e-01
8.500000e-03 1.000000e+00  4.568737e+04  1.308642e+00 8.255022e-01
8.600000e-03 1.000000e+00  4.568737e+04  1.334057e+00 8.413291e-01
8.700000e-03 1.000000e+00  4.568737e+04  1.359475e+00 8.571397e-01
8.800000e-03 1.000000e+00  4.568737e+04  1.384895e+00 8.729455e-01
8.900000e-03 1.000000e+00  4.568737e+04  1.410318e+00 8.887564e-01
9.000000e-03 1.000000e+00  4.568737e+04  1.435741e+00 9.045791e-01
9.100000e-03 1.000000e+00  4.568737e+04  1.461165e+00 9.204168e-01
9.200000e-03 1.000000e+00  4.568737e+04  1.486589e+00 9.362708e-01
9.300000e-03 1.000000e+00  4.568736e+04  1.512013e+00 9.521412e-01
9.400000e-03 1.000000e+00  4.568736e+04  1.537438e+00 9.680274e-01
9.500000e-03 1.000000e+00  4.568735e+04  1.562862e+00 9.839287e-01
9.600000e-03 1.000000e+00  4.568735e+04  1.588286e+00 9.998445e-01
9.700000e-03 1.000000e+00  4.568735e+04  1.613711e+00 1.015774e+00
9.800000e-03 1.000000e+00  4.568735e+04  1.639135e+00 1.031716e+00
9.900000e-03 1.000000e+00  4.568735e+04  1.664558e+00 1.047669e+00
1.000000e-02 1.000000e+00  4.568735e+04  1.689981e+00 1.063630e+00
1.010000e-02 1.000000e+00  4.568735e+04  1.715401e+00 1.079593e+00
1.020000e-02 1.000000e+00  4.568735e+04  1.740819e+00 1.095552e+00
1.030000e-02 1.000000e+00  4.568735e+04  1.766234e+00 1.111499e+00
1.040000e-02 1.000000e+00  4.568735e+04  1.791648e+00 1.127425e+00
1.050000e-02 1.000000e+00  4.568735e+04  1.817061e+00 1.143327e+00
1.060000e-02 1.000000e+00  4.568735e+04  1.842476e+00 1.159207e+00
1.070000e-02 1.000000e+00  4.568735e+04  1.867893e+00 1.175072e+00
1.080000e-02 1.000000e+00  4.568735e+04  1.893313e+00 1.190929e+00
1.090000e-02 1.000000e+00  4.568734e+04  1.918735e+00 1.206787e+00
1.100000e-02 1.000000e+00  4.568734e+04  1.944158e+00 1.222651e+00
1.110000e-02 1.000000e+00  4.568734e+04  1.969582e+00 1.238525e+00
1.120000e-02 1.000000e+00  4.568734e+04  1.995006e+00 1.254409e+00
1.130000e-02 1.000000e+00  4.568734e+04  2.020430e+00 1.270305e+00
1.140000e-02 1.000000e+00  4.568733e+04  2.045855e+00 1.286212e+00
1.150000e-02 1.000000e+00  4.568733e+04  2.071279e+00 1.302130e+00
1.160000e-02 1.000000e+00  4.568732e+04  2.096703e+00 1.318058e+00
1.170000e-02 1.000000e+00  4.568732e+04  2.122128e+00 1.333997e+00
1.180000e-02 1.000000e+00  4.568732e+04  2.147552e+00 1.349945e+00
1.190000e-02 1.000000e+00  4.568732e+04  2.172976e+00 1.365902e+00
1.200000e-02 1.000000e+00  4.568732e+04  2.198398e+00 1.381865e+00
