# x psi_r psi_i psi2 
-8.000000e+00  3.536335e-04 -4.858472e-04 3.611042e-07
-7.999674e+00 -1.048265e-03  9.512199e-04 2.003679e-06
-7.999349e+00  1.422357e-03 -1.125856e-03 3.290651e-06
-7.999023e+00 -1.361536e-03  9.563910e-04 2.768464e-06
-7.998698e+00  8.844102e-04 -4.946318e-04 1.026842e-06
-7.998372e+00 -1.368784e-04 -1.182847e-04 3.272697e-08
-7.998047e+00 -6.524848e-04  6.950279e-04 9.088003e-07
-7.997721e+00  1.242321e-03 -1.059330e-03 2.665541e-06
-7.997396e+00 -1.452286e-03  1.099857e-03 3.318820e-06
-7.997070e+00  1.218191e-03 -8.042346e-04 2.130782e-06
-7.996745e+00 -6.116255e-04  2.628254e-04 4.431629e-07
-7.996419e+00 -1.819350e-04  3.588914e-04 1.619034e-07
-7.996094e+00  9.198446e-04 -8.708984e-04 1.604578e-06
-7.995768e+00 -1.376480e-03  1.116715e-03 3.141750e-06
-7.995443e+00  1.412227e-03 -1.021223e-03 3.037282e-06
-7.995117e+00 -1.016168e-03  6.136187e-04 1.409124e-06
-7.994792e+00  3.094132e-04 -1.848953e-05 9.607841e-08
-7.994466e+00  4.919283e-04 -5.822693e-04 5.810311e-07
-7.994141e+00 -1.142835e-03  1.005048e-03 2.316193e-06
-7.993815e+00  1.444287e-03 -1.120640e-03 3.341800e-06
-7.993489e+00 -1.304123e-03  8.937283e-04 2.499486e-06
-7.993164e+00  7.652108e-04 -3.936751e-04 7.405276e-07
-7.992838e+00  7.658805e-06 -2.266787e-04 5.144191e-08
-7.992513e+00 -7.781652e-04  7.777308e-04 1.210406e-06
-7.992187e+00  1.310717e-03 -1.091066e-03 2.908404e-06
-7.991862e+00 -1.442486e-03  1.070929e-03 3.227654e-06
-7.991536e+00  1.133193e-03 -7.234856e-04 1.807559e-06
-7.991211e+00 -4.774219e-04  1.549366e-04 2.519370e-07
-7.990885e+00 -3.243091e-04  4.609451e-04 3.176468e-07
-7.990560e+00  1.026856e-03 -9.359268e-04 1.930393e-06
-7.990234e+00 -1.415410e-03  1.124845e-03 3.268663e-06
-7.989909e+00  1.371174e-03 -9.699716e-04 2.820964e-06
-7.989583e+00 -9.076862e-04  5.186523e-04 1.092894e-06
-7.989258e+00  1.666747e-04  9.116608e-05 3.609171e-08
-7.988932e+00  6.252792e-04 -6.730996e-04 8.440372e-07
-7.988607e+00 -1.226024e-03  1.049294e-03 2.604153e-06
-7.988281e+00  1.451881e-03 -1.104780e-03 3.328497e-06
-7.987955e+00 -1.233801e-03  8.226115e-04 2.198954e-06
-7.987630e+00  6.384769e-04 -2.890393e-04 4.911964e-07
-7.987304e+00  1.520527e-04 -3.328527e-04 1.339109e-07
-7.986979e+00 -8.960683e-04  8.529930e-04 1.530536e-06
-7.986653e+00  1.366080e-03 -1.112415e-03 3.103641e-06
-7.986328e+00 -1.418382e-03  1.031842e-03 3.076506e-06
-7.986002e+00  1.036995e-03 -6.359113e-04 1.479743e-06
-7.985677e+00 -3.385452e-04  4.564155e-05 1.166960e-07
-7.985351e+00 -4.634001e-04  5.585566e-04 5.267251e-07
-7.985026e+00  1.123633e-03 -9.920221e-04 2.246659e-06
-7.984700e+00 -1.440283e-03  1.122282e-03 3.333931e-06
-7.984375e+00  1.316540e-03 -9.095348e-04 2.560531e-06
-7.984049e+00 -7.902520e-04  4.188154e-04 7.999046e-07
-7.983724e+00  2.234940e-05  1.998885e-04 4.045491e-08
-7.983398e+00  7.523656e-04 -7.574787e-04 1.139828e-06
-7.983073e+00 -1.297014e-03  1.083542e-03 2.856308e-06
-7.982747e+00  1.445070e-03 -1.078431e-03 3.251240e-06
-7.982422e+00 -1.151273e-03  7.437215e-04 1.878551e-06
-7.982096e+00  5.054688e-04 -1.817208e-04 2.885211e-07
-7.981770e+00  2.948710e-04 -4.357990e-04 2.768697e-07
-7.981445e+00 -1.005028e-03  9.201041e-04 1.856673e-06
-7.981119e+00  1.407866e-03 -1.123181e-03 3.243624e-06
-7.980794e+00 -1.380220e-03  9.829750e-04 2.871248e-06
-7.980468e+00  9.305560e-04 -5.423479e-04 1.160076e-06
-7.980143e+00 -1.963751e-04 -6.402063e-05 4.266181e-08
-7.979817e+00 -5.978297e-04  6.508011e-04 7.809424e-07
-7.979492e+00  1.209219e-03 -1.038657e-03 2.541018e-06
-7.979166e+00 -1.450857e-03  1.109056e-03 3.334992e-06
