t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.298136e-27
2.000000e-04 1.000000e+00 9.314198e-27
3.000000e-04 1.000000e+00 2.001707e-26
4.000000e-04 1.000000e+00 3.467701e-26
5.000000e-04 1.000000e+00 5.334042e-26
6.000000e-04 1.000000e+00 7.625009e-26
7.000000e-04 1.000000e+00 1.036341e-25
8.000000e-04 1.000000e+00 1.577353e-25
9.000000e-04 1.000000e+00 2.069223e-24
1.000000e-03 1.000000e+00 1.803148e-22
1.100000e-03 1.000000e+00 1.432423e-20
1.200000e-03 1.000000e+00 9.293728e-19
1.300000e-03 1.000000e+00 4.896170e-17
1.400000e-03 1.000000e+00 2.091559e-15
1.500000e-03 1.000000e+00 7.240652e-14
1.600000e-03 1.000000e+00 2.030997e-12
1.700000e-03 1.000000e+00 4.616952e-11
1.800000e-03 1.000000e+00 8.510674e-10
1.900000e-03 9.999995e-01 1.273339e-08
2.000000e-03 9.999957e-01 1.548358e-07
2.100000e-03 9.999683e-01 1.532850e-06
2.200000e-03 9.998080e-01 1.238155e-05
2.300000e-03 9.990447e-01 8.181985e-05
2.400000e-03 9.960775e-01 4.437712e-04
2.500000e-03 9.866374e-01 1.983236e-03
2.600000e-03 9.620037e-01 7.337593e-03
2.700000e-03 9.091514e-01 2.260369e-02
2.800000e-03 8.156820e-01 5.838196e-02
2.900000e-03 6.790953e-01 1.275174e-01
3.000000e-03 5.138236e-01 2.380358e-01
3.100000e-03 3.480075e-01 3.847383e-01
3.200000e-03 2.100979e-01 5.471021e-01
3.300000e-03 1.153361e-01 6.976044e-01
3.400000e-03 6.207307e-02 8.150195e-01
3.500000e-03 3.819523e-02 8.925229e-01
3.600000e-03 3.024023e-02 9.360511e-01
3.700000e-03 2.878359e-02 9.569741e-01
3.800000e-03 2.910930e-02 9.656342e-01
3.900000e-03 2.955587e-02 9.687399e-01
4.000000e-03 2.980129e-02 9.697108e-01
4.100000e-03 2.989990e-02 9.699761e-01
4.200000e-03 2.993358e-02 9.700383e-01
4.300000e-03 2.994520e-02 9.700491e-01
4.400000e-03 2.995020e-02 9.700487e-01
4.500000e-03 2.995286e-02 9.700467e-01
4.600000e-03 2.995446e-02 9.700448e-01
4.700000e-03 2.995579e-02 9.700426e-01
4.800000e-03 2.995730e-02 9.700396e-01
4.900000e-03 2.995893e-02 9.700361e-01
5.000000e-03 2.996005e-02 9.700332e-01
5.100000e-03 2.995992e-02 9.700324e-01
5.200000e-03 2.995840e-02 9.700341e-01
5.300000e-03 2.995611e-02 9.700377e-01
5.400000e-03 2.995393e-02 9.700417e-01
5.500000e-03 2.995234e-02 9.700450e-01
5.600000e-03 2.995114e-02 9.700475e-01
5.700000e-03 2.994973e-02 9.700496e-01
5.800000e-03 2.994767e-02 9.700521e-01
5.900000e-03 2.994512e-02 9.700548e-01
6.000000e-03 2.994302e-02 9.700570e-01
6.100000e-03 2.994247e-02 9.700575e-01
6.200000e-03 2.994397e-02 9.700560e-01
6.300000e-03 2.994690e-02 9.700531e-01
6.400000e-03 2.995007e-02 9.700499e-01
6.500000e-03 2.995259e-02 9.700472e-01
6.600000e-03 2.995432e-02 9.700451e-01
6.700000e-03 2.995573e-02 9.700429e-01
6.800000e-03 2.995731e-02 9.700399e-01
6.900000e-03 2.995907e-02 9.700363e-01
7.000000e-03 2.996041e-02 9.700331e-01
7.100000e-03 2.996055e-02 9.700318e-01
7.200000e-03 2.995918e-02 9.700332e-01
7.300000e-03 2.995683e-02 9.700367e-01
7.400000e-03 2.995443e-02 9.700408e-01
7.500000e-03 2.995261e-02 9.700445e-01
7.600000e-03 2.995127e-02 9.700472e-01
7.700000e-03 2.994984e-02 9.700494e-01
7.800000e-03 2.994779e-02 9.700519e-01
7.900000e-03 2.994517e-02 9.700547e-01
8.000000e-03 2.994281e-02 9.700572e-01
8.100000e-03 2.994191e-02 9.700581e-01
8.200000e-03 2.994314e-02 9.700569e-01
8.300000e-03 2.994603e-02 9.700540e-01
8.400000e-03 2.994938e-02 9.700506e-01
8.500000e-03 2.995217e-02 9.700476e-01
8.600000e-03 2.995412e-02 9.700454e-01
8.700000e-03 2.995564e-02 9.700431e-01
8.800000e-03 2.995728e-02 9.700402e-01
8.900000e-03 2.995915e-02 9.700366e-01
9.000000e-03 2.996072e-02 9.700331e-01
9.100000e-03 2.996114e-02 9.700314e-01
9.200000e-03 2.995996e-02 9.700323e-01
9.300000e-03 2.995759e-02 9.700357e-01
9.400000e-03 2.995499e-02 9.700400e-01
9.500000e-03 2.995292e-02 9.700439e-01
9.600000e-03 2.995143e-02 9.700468e-01
9.700000e-03 2.994997e-02 9.700492e-01
9.800000e-03 2.994794e-02 9.700517e-01
9.900000e-03 2.994526e-02 9.700546e-01
1.000000e-02 2.994267e-02 9.700573e-01
1.010000e-02 2.994141e-02 9.700586e-01
1.020000e-02 2.994232e-02 9.700577e-01
1.030000e-02 2.994512e-02 9.700549e-01
1.040000e-02 2.994863e-02 9.700513e-01
1.050000e-02 2.995169e-02 9.700482e-01
1.060000e-02 2.995388e-02 9.700457e-01
1.070000e-02 2.995553e-02 9.700434e-01
1.080000e-02 2.995722e-02 9.700405e-01
1.090000e-02 2.995918e-02 9.700369e-01
1.100000e-02 2.996097e-02 9.700332e-01
1.110000e-02 2.996169e-02 9.700310e-01
1.120000e-02 2.996074e-02 9.700315e-01
1.130000e-02 2.995840e-02 9.700346e-01
1.140000e-02 2.995562e-02 9.700390e-01
1.150000e-02 2.995330e-02 9.700432e-01
1.160000e-02 2.995163e-02 9.700464e-01
1.170000e-02 2.995011e-02 9.700489e-01
1.180000e-02 2.994811e-02 9.700515e-01
1.190000e-02 2.994539e-02 9.700545e-01
1.200000e-02 2.994260e-02 9.700573e-01
