# x psi_r psi_i psi2 
-8.000000e+00  3.487137e-15 -5.884435e-15 4.678670e-29
-7.999674e+00 -5.969231e-15  6.783977e-15 8.165406e-29
-7.999349e+00  3.361484e-16 -1.370129e-14 1.878383e-28
-7.999023e+00  1.284336e-14  1.324405e-14 3.403569e-28
-7.998698e+00 -1.164101e-15 -1.554286e-14 2.429356e-28
-7.998372e+00 -6.161393e-15 -6.506836e-16 3.838616e-29
-7.998047e+00  7.246182e-15  2.663721e-15 5.960257e-29
-7.997721e+00 -1.762090e-15 -3.788980e-16 3.248526e-30
-7.997396e+00 -3.328946e-15  4.086048e-15 2.777767e-29
-7.997070e+00  1.346045e-15 -1.207902e-15 3.270863e-30
-7.996745e+00  6.083015e-15 -1.132242e-16 3.701590e-29
-7.996419e+00 -2.636779e-15  1.663573e-17 6.952880e-30
-7.996094e+00 -5.941993e-15 -6.250662e-16 3.569799e-29
-7.995768e+00  7.094269e-15  8.393605e-16 5.103318e-29
-7.995443e+00 -5.061151e-15  3.919009e-15 4.097388e-29
-7.995117e+00  1.166736e-15 -3.753386e-15 1.544918e-29
-7.994792e+00  2.283073e-15  7.558180e-15 6.233851e-29
-7.994466e+00 -8.314233e-15 -5.222071e-15 9.639650e-29
-7.994141e+00  3.003612e-16 -3.981148e-15 1.593976e-29
-7.993815e+00  1.276600e-14 -2.686797e-15 1.701897e-28
-7.993489e+00 -1.041468e-14  1.052156e-15 1.095725e-28
-7.993164e+00  5.363108e-15  6.278141e-15 6.817797e-29
-7.992838e+00 -4.496635e-15 -1.512238e-15 2.250658e-29
-7.992513e+00 -3.226057e-15 -4.794677e-16 1.063733e-29
-7.992187e+00  2.125107e-15  3.034392e-15 1.372361e-29
-7.991862e+00  1.071388e-14 -3.535399e-15 1.272862e-28
-7.991536e+00 -5.988941e-15 -3.125618e-15 4.563691e-29
-7.991211e+00 -5.335346e-16  1.296779e-14 1.684482e-28
-7.990885e+00 -1.309922e-14 -7.192773e-15 2.233257e-28
-7.990560e+00  4.602159e-15  5.540180e-15 5.187347e-29
-7.990234e+00 -1.060076e-14 -1.589656e-15 1.149031e-28
-7.989909e+00  1.168521e-14 -4.146157e-15 1.537348e-28
-7.989583e+00 -5.732393e-15  2.492757e-15 3.907416e-29
-7.989258e+00  1.181669e-14 -5.794505e-15 1.732105e-28
-7.988932e+00 -1.070454e-14  2.227799e-15 1.195503e-28
-7.988607e+00  6.032174e-15  3.642740e-15 4.965668e-29
-7.988281e+00  1.029074e-14 -5.107068e-16 1.061601e-28
-7.987955e+00 -5.958547e-15 -7.310473e-15 8.894730e-29
-7.987630e+00  1.500696e-14 -9.717874e-16 2.261531e-28
-7.987304e+00 -5.529412e-15  6.702718e-15 7.550082e-29
-7.986979e+00  4.350849e-15 -6.273210e-15 5.828305e-29
-7.986653e+00 -7.564887e-15  4.940034e-15 8.163145e-29
-7.986328e+00 -1.655727e-15 -5.786516e-15 3.622519e-29
-7.986002e+00 -4.593421e-16 -8.510800e-16 9.353323e-31
-7.985677e+00 -3.645435e-15  9.047222e-16 1.410772e-29
-7.985351e+00  1.832592e-15 -3.626259e-15 1.650815e-29
-7.985026e+00 -5.782596e-15  4.870407e-15 5.715929e-29
-7.984700e+00  1.675815e-15 -2.162144e-15 7.483222e-30
-7.984375e+00  4.035717e-15  1.156806e-14 1.501069e-28
-7.984049e+00 -8.058989e-15 -6.536812e-15 1.076772e-28
-7.983724e+00 -3.806875e-15  7.062487e-15 6.437103e-29
-7.983398e+00  2.850326e-15 -2.832275e-15 1.614614e-29
-7.983073e+00  4.620077e-15 -7.908538e-15 8.389009e-29
-7.982747e+00 -5.638046e-15  9.549891e-15 1.229880e-28
-7.982422e+00  1.246717e-14 -6.689662e-15 2.001818e-28
-7.982096e+00 -1.337716e-14  9.207260e-15 2.637220e-28
-7.981770e+00  5.057432e-15  2.141681e-15 3.016441e-29
-7.981445e+00 -2.893912e-15 -3.616371e-15 2.145287e-29
-7.981119e+00  6.916833e-15 -1.589146e-15 5.036796e-29
-7.980794e+00 -7.231143e-15 -5.206697e-15 7.939911e-29
-7.980468e+00  6.801660e-15  6.167311e-15 8.429830e-29
-7.980143e+00 -1.374056e-15 -8.265119e-15 7.020022e-29
-7.979817e+00  2.090757e-15  4.321635e-15 2.304780e-29
-7.979492e+00 -7.040523e-15  1.995926e-15 5.355268e-29
-7.979166e+00  5.110226e-15 -1.873809e-15 2.962557e-29
-7.978841e+00 -5.752061e-15  3.767199e-15 4.727799e-29
-7.978515e+00  2.063712e-14 -7.193792e-15 4.776413e-28
-7.978190e+00 -1.120481e-14 -3.334845e-15 1.366689e-28
-7.977864e+00  1.316372e-14  6.804209e-15 2.195808e-28
-7.977539e+00 -1.411860e-14 -7.651485e-15 2.578800e-28
-7.977213e+00 -9.355596e-16 -2.783893e-15 8.625334e-30
-7.976888e+00  9.167097e-15  2.067351e-15 8.830960e-29
-7.976562e+00 -3.332063e-15 -5.737501e-15 4.402157e-29
-7.976236e+00  2.483068e-16  3.758724e-15 1.418966e-29
-7.975911e+00 -9.827097e-15  1.109583e-15 9.780302e-29
-7.975585e+00  9.263646e-15  1.597303e-15 8.836652e-29
