# x psi_r psi_i psi2 
-8.000000e+00 -6.901039e-15 -5.921584e-15 8.268949e-29
-7.999674e+00  6.623515e-16 -1.259238e-15 2.024389e-30
-7.999349e+00 -2.378079e-16  1.356474e-14 1.840588e-28
-7.999023e+00 -3.393507e-15 -6.953662e-16 1.199942e-29
-7.998698e+00  3.952065e-15  1.473521e-14 2.327453e-28
-7.998372e+00  4.787999e-17 -7.887892e-15 6.222113e-29
-7.998047e+00 -2.029192e-15  2.042655e-14 4.213617e-28
-7.997721e+00  6.230035e-15 -9.798452e-15 1.348230e-28
-7.997396e+00 -3.036850e-15  1.798903e-14 3.328277e-28
-7.997070e+00 -3.250006e-15 -8.314625e-15 7.969552e-29
-7.996745e+00  4.663047e-16  1.058810e-14 1.123253e-28
-7.996419e+00  5.546553e-15 -1.733774e-15 3.377022e-29
-7.996094e+00  1.412103e-15  8.207889e-16 2.667730e-30
-7.995768e+00  1.133788e-14 -2.452702e-15 1.345632e-28
-7.995443e+00 -1.676559e-14 -2.973021e-15 2.899240e-28
-7.995117e+00  4.976963e-15  2.204526e-15 2.963009e-29
-7.994792e+00 -2.975469e-15 -6.469787e-15 5.071156e-29
-7.994466e+00  4.726974e-15 -4.070713e-15 3.891499e-29
-7.994141e+00 -1.477295e-14 -6.717911e-15 2.633705e-28
-7.993815e+00  1.804983e-14 -3.188321e-15 3.359616e-28
-7.993489e+00 -8.350724e-15 -5.247188e-15 9.726756e-29
-7.993164e+00 -1.039686e-14 -1.240239e-14 2.619140e-28
-7.992838e+00  8.730738e-15  4.514491e-15 9.660642e-29
-7.992513e+00 -6.459688e-15 -7.202869e-15 9.360890e-29
-7.992187e+00 -2.458858e-16  2.302717e-15 5.362965e-30
-7.991862e+00  4.771031e-15  3.198961e-15 3.299609e-29
-7.991536e+00  1.390042e-14 -4.986157e-15 2.180836e-28
-7.991211e+00 -1.228050e-14  2.851557e-15 1.589422e-28
-7.990885e+00 -1.045621e-15  1.446687e-15 3.186226e-30
-7.990560e+00  5.198287e-16 -8.391197e-16 9.743437e-31
-7.990234e+00 -2.652667e-15  5.506992e-15 3.736360e-29
-7.989909e+00  1.403233e-14  1.231219e-14 3.484964e-28
-7.989583e+00 -1.688997e-14 -1.054537e-14 3.964757e-28
-7.989258e+00  1.821434e-14  1.704887e-14 6.224263e-28
-7.988932e+00 -1.299921e-14 -3.100499e-15 1.785925e-28
-7.988607e+00  8.321764e-16  6.003755e-15 3.673759e-29
-7.988281e+00  8.911246e-15  2.868294e-15 8.763742e-29
-7.987955e+00 -1.327040e-14  3.270500e-15 1.867997e-28
-7.987630e+00  1.331961e-14  6.255139e-15 2.165389e-28
-7.987304e+00 -1.087796e-14 -5.529545e-15 1.489058e-28
-7.986979e+00  9.768653e-15  6.527658e-15 1.380369e-28
-7.986653e+00 -1.526601e-14 -6.483539e-15 2.750875e-28
-7.986328e+00  1.153293e-14 -4.542160e-15 1.536396e-28
-7.986002e+00 -9.197697e-15 -7.139078e-16 8.510729e-29
-7.985677e+00  8.379360e-15 -2.775073e-15 7.791470e-29
-7.985351e+00 -1.041309e-15  4.090560e-18 1.084342e-30
-7.985026e+00  2.137101e-15 -6.327726e-15 4.460732e-29
-7.984700e+00  1.396899e-15 -7.147152e-16 2.462144e-30
-7.984375e+00  2.893547e-15 -7.493106e-15 6.451925e-29
-7.984049e+00 -8.148513e-15  6.795016e-16 6.685998e-29
-7.983724e+00 -5.894011e-15 -1.288234e-14 2.006940e-28
-7.983398e+00  9.607385e-15  1.104038e-15 9.352074e-29
-7.983073e+00 -8.794468e-16 -2.333671e-15 6.219449e-30
-7.982747e+00 -6.331337e-15  1.501214e-15 4.233947e-29
-7.982422e+00 -2.150978e-15 -6.248749e-15 4.367357e-29
-7.982096e+00  4.094787e-15  3.367162e-15 2.810506e-29
-7.981770e+00 -3.563846e-15 -4.145062e-16 1.287281e-29
-7.981445e+00  7.932495e-15  6.913394e-15 1.107195e-28
-7.981119e+00  4.784650e-15  1.006013e-14 1.240990e-28
-7.980794e+00 -2.956208e-15 -3.523739e-15 2.115590e-29
-7.980468e+00  3.629293e-15  1.013902e-14 1.159714e-28
-7.980143e+00 -1.524218e-14 -1.549723e-15 2.347256e-28
-7.979817e+00  9.415624e-15  1.673257e-15 9.145376e-29
-7.979492e+00 -9.490974e-15  2.051254e-15 9.428623e-29
-7.979166e+00  1.035900e-14  8.934041e-15 1.871260e-28
-7.978841e+00  4.550344e-15 -9.675367e-16 2.164175e-29
-7.978515e+00 -1.140727e-14  1.022058e-14 2.345861e-28
-7.978190e+00  7.871521e-15 -4.241564e-15 7.995171e-29
-7.977864e+00 -1.425169e-14  7.435896e-15 2.584032e-28
-7.977539e+00  1.290536e-14 -4.825900e-15 1.898377e-28
-7.977213e+00 -1.569462e-14 -7.086161e-15 2.965349e-28
-7.976888e+00  2.233045e-14  4.260543e-15 5.168010e-28
-7.976562e+00 -3.434364e-15 -1.038369e-14 1.196158e-28
-7.976236e+00 -1.159194e-15  1.178726e-15 2.733128e-30
-7.975911e+00 -1.989817e-16 -4.441199e-15 1.976384e-29
-7.975585e+00  2.917960e-15 -6.408543e-15 4.958391e-29
-7.975260e+00  6.163410e-16 -3.851602e-15 1.521471e-29
-7.974934e+00 -1.180090e-14 -8.370473e-15 2.093260e-28
-7.974609e+00  1.126322e-14  1.492425e-15 1.290875e-28
-7.974283e+00 -7.159110e-15 -9.751110e-15 1.463370e-28
-7.973958e+00  1.750139e-15  1.367985e-15 4.934367e-30
-7.973632e+00 -1.316369e-15 -8.400184e-15 7.229592e-29
-7.973307e+00 -1.175936e-14  2.627496e-15 1.451863e-28
-7.972981e+00  1.171835e-14  4.914819e-15 1.614752e-28
-7.972656e+00 -2.396900e-15 -8.313257e-15 7.485536e-29
-7.972330e+00 -5.454354e-15  2.063885e-14 4.557120e-28
-7.972005e+00  1.199467e-14 -6.838502e-15 1.906372e-28
-7.971679e+00 -1.098990e-14  1.206037e-14 2.662304e-28
-7.971354e+00 -1.566415e-15  4.189101e-15 2.000222e-29
-7.971028e+00  2.789232e-15  7.359515e-15 6.194228e-29
-7.970703e+00 -3.229934e-15  4.063823e-15 2.694713e-29
-7.970377e+00  1.905110e-14  3.663241e-15 3.763638e-28
-7.970051e+00 -1.100735e-14  1.194479e-14 2.638398e-28
-7.969726e+00  1.126513e-14 -5.535241e-15 1.575420e-28
-7.969400e+00 -1.213346e-14  9.893427e-15 2.451007e-28
-7.969075e+00  3.175203e-15 -8.515851e-15 8.260162e-29
-7.968749e+00  5.797766e-15 -2.105672e-15 3.804794e-29
-7.968424e+00 -9.033554e-15 -6.870664e-15 1.288111e-28
-7.968098e+00  1.222454e-14  7.459880e-15 2.050893e-28
-7.967773e+00 -1.325536e-14 -9.754746e-15 2.708597e-28
-7.967447e+00  7.566168e-15 -1.723285e-15 6.021661e-29
-7.967122e+00 -1.005500e-14 -8.618838e-15 1.753874e-28
-7.966796e+00  1.350083e-14 -7.912841e-15 2.448854e-28
-7.966471e+00 -5.701912e-15 -2.625518e-15 3.940515e-29
-7.966145e+00 -2.789085e-15 -3.735201e-15 2.173072e-29
-7.965820e+00  3.178331e-15 -1.008746e-14 1.118586e-28
-7.965494e+00 -7.767582e-15  9.698511e-16 6.127595e-29
-7.965169e+00  9.652578e-15  5.157369e-15 1.197707e-28
-7.964843e+00 -7.966563e-15 -1.192198e-14 2.055997e-28
-7.964518e+00 -4.553950e-15  8.400855e-15 9.131283e-29
-7.964192e+00 -3.366588e-15 -1.121136e-14 1.370286e-28
-7.963866e+00  6.529124e-15  8.468171e-15 1.143394e-28
-7.963541e+00  3.125984e-15  4.937829e-15 3.415393e-29
-7.963215e+00 -5.443977e-15  1.338296e-14 2.087406e-28
-7.962890e+00  7.363073e-15 -5.120829e-15 8.043774e-29
-7.962564e+00 -4.814403e-15  1.156442e-14 1.569143e-28
-7.962239e+00  3.333771e-15  6.050674e-15 4.772468e-29
