# x psi_r psi_i psi2 
-8.000000e+00 -6.359415e-15 -8.094804e-15 1.059680e-28
-7.999674e+00  8.211225e-15  5.799033e-16 6.776050e-29
-7.999349e+00 -1.524899e-14 -7.740111e-15 2.924411e-28
-7.999023e+00  4.744261e-15  6.463931e-15 6.429041e-29
-7.998698e+00 -1.010108e-14 -3.012589e-15 1.111075e-28
-7.998372e+00  2.996000e-15 -4.540554e-15 2.959265e-29
-7.998047e+00 -8.518395e-15 -6.804026e-15 1.188578e-28
-7.997721e+00 -7.773235e-15  4.673004e-15 8.226016e-29
-7.997396e+00  7.661808e-15 -8.382250e-15 1.289654e-28
-7.997070e+00 -1.182752e-14  4.430795e-15 1.595222e-28
-7.996745e+00  7.842370e-15 -7.281717e-15 1.145262e-28
-7.996419e+00 -1.517765e-14 -2.256214e-15 2.354517e-28
-7.996094e+00  1.418001e-14 -2.944172e-15 2.097409e-28
-7.995768e+00 -7.734897e-15 -3.564420e-15 7.253372e-29
-7.995443e+00  1.233214e-14  6.696580e-15 1.969258e-28
-7.995117e+00 -1.273065e-14  5.959718e-15 1.975878e-28
-7.994792e+00  1.010493e-14 -5.395597e-15 1.312221e-28
-7.994466e+00  2.163860e-15  1.171554e-14 1.419362e-28
-7.994141e+00 -9.717942e-15  1.334554e-15 9.621944e-29
-7.993815e+00  2.313740e-14  9.904537e-15 6.334391e-28
-7.993489e+00 -9.930314e-15 -2.093791e-15 1.029951e-28
-7.993164e+00  1.200301e-14  1.256458e-15 1.456509e-28
-7.992838e+00  1.426734e-15 -1.078812e-15 3.199405e-30
-7.992513e+00 -2.570045e-15  7.526884e-15 6.325911e-29
-7.992187e+00  2.038622e-15 -7.301583e-16 4.689112e-30
-7.991862e+00  7.650029e-16 -4.204680e-16 7.620227e-31
-7.991536e+00  6.267572e-15  5.673770e-15 7.147412e-29
-7.991211e+00  6.165215e-17 -1.228004e-14 1.508032e-28
-7.990885e+00 -2.427756e-15 -4.194041e-15 2.348398e-29
-7.990560e+00 -3.509395e-15  4.216081e-15 3.009119e-29
-7.990234e+00  1.811509e-15 -9.108238e-15 8.624156e-29
-7.989909e+00 -6.678729e-15  5.048672e-15 7.009451e-29
-7.989583e+00 -7.223910e-16 -1.284462e-14 1.655060e-28
-7.989258e+00 -2.803068e-15  8.282609e-15 7.645880e-29
-7.988932e+00 -5.288112e-15 -9.636974e-15 1.208354e-28
-7.988607e+00 -5.966207e-15 -1.555334e-16 3.561981e-29
-7.988281e+00  3.945799e-15 -1.087048e-15 1.675101e-29
-7.987955e+00 -1.023461e-14 -2.186349e-15 1.095273e-28
-7.987630e+00 -1.042864e-14  1.368566e-14 2.960538e-28
-7.987304e+00  1.345476e-14 -8.457674e-15 2.525628e-28
-7.986979e+00 -1.370152e-14  1.337530e-14 3.666301e-28
-7.986653e+00  1.344281e-14 -1.472711e-14 3.975969e-28
-7.986328e+00 -1.322225e-14  6.464304e-15 2.166150e-28
-7.986002e+00  1.107432e-14 -1.858555e-15 1.260948e-28
-7.985677e+00  3.285262e-15 -5.700160e-15 4.328477e-29
-7.985351e+00  3.478222e-15  1.470726e-14 2.284016e-28
-7.985026e+00  5.782799e-15  3.847572e-15 4.824457e-29
-7.984700e+00  9.370246e-15 -4.456453e-16 8.800010e-29
-7.984375e+00  2.881554e-15 -4.284081e-15 2.665670e-29
-7.984049e+00 -9.414064e-15  1.019909e-15 8.966481e-29
-7.983724e+00  7.237857e-15 -6.166335e-15 9.041026e-29
-7.983398e+00  6.287598e-15  1.123390e-14 1.657343e-28
-7.983073e+00  8.151447e-16  5.475120e-15 3.064140e-29
-7.982747e+00 -1.789391e-16 -6.219417e-15 3.871316e-29
-7.982422e+00  4.627185e-15  4.744870e-16 2.163598e-29
-7.982096e+00 -8.067826e-15 -6.094383e-15 1.022313e-28
-7.981770e+00 -2.495236e-15  3.714636e-15 2.002472e-29
-7.981445e+00  2.327018e-16 -3.959545e-15 1.573215e-29
-7.981119e+00 -2.410077e-15  3.610519e-15 1.884432e-29
-7.980794e+00  1.298733e-15  5.870612e-15 3.615079e-29
-7.980468e+00 -1.628589e-14 -9.478879e-15 3.550794e-28
-7.980143e+00  8.805781e-15 -6.225282e-15 1.162959e-28
-7.979817e+00 -8.553664e-15  1.244850e-15 7.471483e-29
-7.979492e+00  1.926386e-15 -5.072568e-15 2.944191e-29
-7.979166e+00 -8.163645e-15  7.716973e-15 1.261968e-28
-7.978841e+00  3.766638e-15 -5.753028e-15 4.728489e-29
-7.978515e+00 -3.722918e-15  8.557265e-16 1.459238e-29
-7.978190e+00 -1.725236e-15 -2.012531e-15 7.026724e-30
-7.977864e+00  1.391963e-15 -3.113850e-15 1.163363e-29
-7.977539e+00 -6.872223e-15 -5.227819e-15 7.455754e-29
-7.977213e+00  1.213633e-14  7.462730e-15 2.029829e-28
-7.976888e+00 -1.500496e-14 -1.336509e-15 2.269351e-28
-7.976562e+00  2.537437e-14  5.403827e-15 6.730600e-28
-7.976236e+00 -1.583086e-14 -5.018853e-15 2.758049e-28
-7.975911e+00  2.353729e-14  6.572572e-15 5.972026e-28
-7.975585e+00 -1.748223e-14 -7.969324e-15 3.691385e-28
-7.975260e+00  1.341520e-14  1.618755e-14 4.420043e-28
-7.974934e+00 -2.254825e-15 -1.795752e-15 8.308957e-30
-7.974609e+00  8.864038e-15  8.784597e-15 1.557403e-28
-7.974283e+00  1.907168e-15  2.913093e-15 1.212340e-29
-7.973958e+00 -2.833437e-15  9.669679e-15 1.015311e-28
-7.973632e+00  9.021565e-15 -8.195093e-15 1.485482e-28
-7.973307e+00 -6.086216e-15 -1.131234e-15 3.832172e-29
-7.972981e+00  1.624074e-15  4.653314e-16 2.854151e-30
-7.972656e+00 -1.041445e-14 -9.762608e-15 2.037694e-28
-7.972330e+00  7.075147e-15  6.355280e-15 9.044729e-29
-7.972005e+00 -4.288377e-15 -1.500126e-14 2.434280e-28
-7.971679e+00 -3.140884e-15  6.129345e-15 4.743402e-29
-7.971354e+00  1.313532e-15 -7.737853e-15 6.159974e-29
-7.971028e+00 -4.133837e-15 -4.484633e-15 3.720054e-29
-7.970703e+00 -7.814228e-15 -7.837825e-15 1.224937e-28
-7.970377e+00 -2.105827e-15 -1.743102e-15 7.472913e-30
-7.970051e+00  1.779035e-15  8.742556e-15 7.959726e-29
-7.969726e+00 -1.294748e-14 -7.516521e-15 2.241354e-28
-7.969400e+00  4.909335e-15 -1.784335e-15 2.728542e-29
-7.969075e+00 -4.154132e-15  8.049121e-15 8.204517e-29
-7.968749e+00 -5.567286e-15 -9.798153e-15 1.269985e-28
-7.968424e+00  1.023666e-14  1.332062e-14 2.822281e-28
-7.968098e+00 -1.376735e-14 -2.304443e-15 1.948504e-28
-7.967773e+00  2.197082e-14  1.320420e-14 6.570677e-28
-7.967447e+00 -1.398491e-14 -4.423481e-15 2.151450e-28
-7.967122e+00  1.756426e-14  1.615660e-14 5.695388e-28
-7.966796e+00  3.321137e-16 -1.432396e-14 2.052862e-28
-7.966471e+00  8.437008e-15  1.342760e-14 2.514835e-28
-7.966145e+00  1.361711e-15 -1.035763e-14 1.091348e-28
