t    R    T
2.500000e-08 1.000000e+00 1.360783e-46
2.497500e-05 1.000000e+00 3.219289e-46
4.992500e-05 1.000000e+00 8.437608e-46
7.487500e-05 1.000000e+00 1.508280e-45
9.982500e-05 1.000000e+00 2.007802e-45
1.247750e-04 1.000000e+00 1.426501e-43
1.497250e-04 1.000000e+00 3.248834e-39
1.746750e-04 1.000000e+00 6.247824e-36
1.996250e-04 1.000000e+00 2.215601e-33
2.245750e-04 1.000000e+00 2.212348e-31
2.495250e-04 1.000000e+00 4.450608e-30
2.744750e-04 1.000000e+00 2.062084e-29
2.994250e-04 1.000000e+00 4.773144e-29
3.243750e-04 1.000000e+00 7.203202e-29
3.493250e-04 1.000000e+00 9.582156e-29
3.742750e-04 1.000000e+00 1.135130e-28
3.992250e-04 1.000000e+00 1.251793e-28
4.241750e-04 1.000000e+00 1.369954e-28
4.491250e-04 1.000000e+00 1.528660e-28
4.740750e-04 1.000000e+00 1.755620e-28
4.990250e-04 1.000000e+00 2.097024e-28
5.239750e-04 1.000000e+00 2.429513e-28
5.489250e-04 1.000000e+00 2.717987e-28
5.738750e-04 1.000000e+00 2.862948e-28
5.988250e-04 1.000000e+00 2.930280e-28
6.237750e-04 1.000000e+00 2.979899e-28
6.487250e-04 1.000000e+00 3.031182e-28
6.736750e-04 1.000000e+00 3.095980e-28
6.986250e-04 1.000000e+00 3.201944e-28
7.235750e-04 1.000000e+00 3.375948e-28
7.485250e-04 1.000000e+00 3.595449e-28
7.734750e-04 1.000000e+00 3.886524e-28
7.984250e-04 1.000000e+00 4.185798e-28
8.233750e-04 1.000000e+00 4.439196e-28
8.483250e-04 1.000000e+00 4.613425e-28
8.732750e-04 1.000000e+00 4.727245e-28
8.982250e-04 1.000000e+00 4.809217e-28
9.231750e-04 1.000000e+00 4.856576e-28
9.481250e-04 1.000000e+00 4.889694e-28
9.730750e-04 1.000000e+00 4.925826e-28
9.980250e-04 1.000000e+00 4.946932e-28
1.022975e-03 1.000000e+00 4.969112e-28
1.047925e-03 1.000000e+00 4.995607e-28
1.072875e-03 1.000000e+00 5.028647e-28
1.097825e-03 1.000000e+00 5.066187e-28
1.122775e-03 1.000000e+00 5.102775e-28
1.147725e-03 1.000000e+00 5.131307e-28
1.172675e-03 1.000000e+00 5.186675e-28
1.197625e-03 1.000000e+00 5.262149e-28
1.222575e-03 1.000000e+00 5.297877e-28
1.247525e-03 1.000000e+00 5.400701e-28
1.272475e-03 1.000000e+00 5.563335e-28
1.297425e-03 1.000000e+00 5.648344e-28
1.322375e-03 1.000000e+00 5.769389e-28
1.347325e-03 1.000000e+00 5.964476e-28
1.372275e-03 1.000000e+00 6.108529e-28
1.397225e-03 1.000000e+00 6.240165e-28
1.422175e-03 1.000000e+00 6.393876e-28
1.447125e-03 1.000000e+00 6.532466e-28
1.472075e-03 1.000000e+00 6.652614e-28
1.497025e-03 1.000000e+00 6.779774e-28
1.521975e-03 1.000000e+00 6.937766e-28
1.546925e-03 1.000000e+00 7.130898e-28
1.571875e-03 1.000000e+00 7.445568e-28
1.596825e-03 1.000000e+00 7.989942e-28
1.621775e-03 1.000000e+00 8.974888e-28
1.646725e-03 1.000000e+00 1.078534e-27
1.671675e-03 1.000000e+00 1.399804e-27
1.696625e-03 1.000000e+00 1.993920e-27
1.721575e-03 1.000000e+00 3.056870e-27
1.746525e-03 1.000000e+00 4.983528e-27
1.771475e-03 1.000000e+00 8.466675e-27
1.796425e-03 1.000000e+00 1.471398e-26
1.821375e-03 1.000000e+00 2.595451e-26
1.846325e-03 1.000000e+00 4.590990e-26
1.871275e-03 1.000000e+00 8.167196e-26
1.896225e-03 1.000000e+00 1.449795e-25
1.921175e-03 1.000000e+00 2.572278e-25
1.946125e-03 1.000000e+00 4.552117e-25
1.971075e-03 1.000000e+00 8.033627e-25
1.996025e-03 1.000000e+00 1.414443e-24
2.020975e-03 1.000000e+00 2.482461e-24
2.045925e-03 1.000000e+00 4.343061e-24
2.070875e-03 1.000000e+00 7.573926e-24
2.095825e-03 1.000000e+00 1.316678e-23
2.120775e-03 1.000000e+00 2.281947e-23
2.145725e-03 1.000000e+00 3.941915e-23
2.170675e-03 1.000000e+00 6.787105e-23
2.195625e-03 1.000000e+00 1.164801e-22
2.220575e-03 1.000000e+00 1.992621e-22
2.245525e-03 1.000000e+00 3.397654e-22
2.270475e-03 1.000000e+00 5.774431e-22
2.295425e-03 1.000000e+00 9.781605e-22
2.320375e-03 1.000000e+00 1.651518e-21
2.345325e-03 1.000000e+00 2.779254e-21
2.370275e-03 1.000000e+00 4.661634e-21
2.395225e-03 1.000000e+00 7.793086e-21
2.420175e-03 1.000000e+00 1.298492e-20
2.445125e-03 1.000000e+00 2.156379e-20
2.470075e-03 1.000000e+00 3.569156e-20
2.495025e-03 1.000000e+00 5.887859e-20
2.519975e-03 1.000000e+00 9.680487e-20
2.544925e-03 1.000000e+00 1.586292e-19
2.569875e-03 1.000000e+00 2.590676e-19
2.594825e-03 1.000000e+00 4.216818e-19
2.619775e-03 1.000000e+00 6.840637e-19
2.644725e-03 1.000000e+00 1.105977e-18
2.669675e-03 1.000000e+00 1.782099e-18
2.694625e-03 1.000000e+00 2.861883e-18
2.719575e-03 1.000000e+00 4.580415e-18
2.744525e-03 1.000000e+00 7.306161e-18
2.769475e-03 1.000000e+00 1.161458e-17
2.794425e-03 1.000000e+00 1.840123e-17
2.819375e-03 1.000000e+00 2.905479e-17
2.844325e-03 1.000000e+00 4.572096e-17
2.869275e-03 1.000000e+00 7.170323e-17
