# x psi_r psi_i psi2 
-8.000000e+00 -9.472150e-04  3.710385e-04 1.034886e-06
-7.999674e+00  2.273065e-03 -1.261593e-03 6.758440e-06
-7.999349e+00 -2.906995e-03  1.767993e-03 1.157642e-05
-7.999023e+00  2.656050e-03 -1.736050e-03 1.006847e-05
-7.998698e+00 -1.596624e-03  1.175500e-03 3.931008e-06
-7.998372e+00  5.120773e-05 -2.570298e-04 6.868657e-08
-7.998047e+00  1.509780e-03 -7.396894e-04 2.826576e-06
-7.997721e+00 -2.611185e-03  1.511167e-03 9.101910e-06
-7.997396e+00  2.917751e-03 -1.822498e-03 1.183477e-05
-7.997070e+00 -2.336172e-03  1.578894e-03 7.950604e-06
-7.996745e+00  1.043483e-03 -8.545373e-04 1.819091e-06
-7.996419e+00  5.668205e-04 -1.300064e-04 3.381871e-07
-7.996094e+00 -2.004571e-03  1.074950e-03 5.173823e-06
-7.995768e+00  2.832129e-03 -1.692569e-03 1.088574e-05
-7.995443e+00 -2.797598e-03  1.794809e-03 1.104789e-05
-7.995117e+00  1.911497e-03 -1.350548e-03 5.477802e-06
-7.994792e+00 -4.435600e-04  4.950662e-04 4.418359e-07
-7.994466e+00 -1.159378e-03  5.111453e-04 1.605428e-06
-7.994141e+00  2.409393e-03 -1.361703e-03 7.659410e-06
-7.993815e+00 -2.925992e-03  1.797625e-03 1.179288e-05
-7.993489e+00  2.551933e-03 -1.686182e-03 9.355573e-06
-7.993164e+00 -1.401088e-03  1.061317e-03 3.089441e-06
-7.992838e+00 -1.762259e-04 -1.133012e-04 4.389275e-08
-7.992513e+00  1.699881e-03 -8.691987e-04 3.645102e-06
-7.992187e+00 -2.706088e-03  1.587022e-03 9.841551e-06
-7.991862e+00  2.888570e-03 -1.821603e-03 1.166207e-05
-7.991536e+00 -2.191789e-03  1.501522e-03 7.058507e-06
-7.991211e+00  8.278503e-04 -7.242490e-04 1.209873e-06
-7.990885e+00  7.880650e-04 -2.735384e-04 6.958698e-07
-7.990560e+00 -2.164081e-03  1.188021e-03 6.094642e-06
-7.990234e+00  2.881351e-03 -1.740750e-03 1.133240e-05
-7.989909e+00 -2.721550e-03  1.763431e-03 1.051652e-05
-7.989583e+00  1.733330e-03 -1.249166e-03 4.564848e-06
-7.989258e+00 -2.175074e-04  3.545510e-04 1.730159e-07
-7.988932e+00 -1.364506e-03  6.480065e-04 2.281790e-06
-7.988607e+00  2.531156e-03 -1.453237e-03 8.518652e-06
-7.988281e+00 -2.927327e-03  1.815961e-03 1.186696e-05
-7.987955e+00  2.432436e-03 -1.625738e-03 8.559768e-06
-7.987630e+00 -1.197134e-03  9.404985e-04 2.317666e-06
-7.987304e+00 -4.025539e-04  3.110162e-05 1.630169e-07
-7.986979e+00  1.879689e-03 -9.932163e-04 4.519709e-06
-7.986653e+00 -2.784643e-03  1.652892e-03 1.048629e-05
-7.986328e+00  2.841962e-03 -1.809270e-03 1.135020e-05
-7.986002e+00 -2.034207e-03  1.414742e-03 6.139491e-06
-7.985677e+00  6.072622e-04 -5.894470e-04 7.162151e-07
-7.985351e+00  1.004512e-03 -4.153151e-04 1.181532e-06
-7.985026e+00 -2.310502e-03  1.293602e-03 7.011827e-06
-7.984700e+00  2.913177e-03 -1.777987e-03 1.164784e-05
-7.984375e+00 -2.629094e-03  1.720987e-03 9.873931e-06
-7.984049e+00  1.544737e-03 -1.139966e-03 3.685734e-06
-7.983724e+00  9.814838e-06  2.118468e-04 4.497540e-08
-7.983398e+00 -1.561361e-03  7.807621e-04 3.047438e-06
-7.983073e+00  2.637622e-03 -1.535621e-03 9.315185e-06
-7.982747e+00 -2.910998e-03  1.822888e-03 1.179683e-05
-7.982422e+00  2.298283e-03 -1.555101e-03 7.700444e-06
-7.982096e+00 -9.859941e-04  8.138070e-04 1.634466e-06
-7.981770e+00 -6.264091e-04  1.752703e-04 4.231080e-07
-7.981445e+00  2.048119e-03 -1.110963e-03 5.429032e-06
-7.981119e+00 -2.846380e-03  1.708365e-03 1.102039e-05
-7.980794e+00  2.778213e-03 -1.785578e-03 1.090676e-05
-7.980468e+00 -1.864380e-03  1.319101e-03 5.215939e-06
-7.980143e+00  3.830524e-04 -4.509802e-04 3.501123e-07
-7.979817e+00  1.214856e-03 -5.544450e-04 1.783284e-06
-7.979492e+00 -2.442952e-03  1.391031e-03 7.902981e-06
-7.979166e+00  2.927416e-03 -1.804049e-03 1.182436e-05
-7.978841e+00 -2.520791e-03  1.667748e-03 9.135768e-06
-7.978515e+00  1.346859e-03 -1.023638e-03 2.861863e-06
-7.978190e+00  2.370331e-04  6.785172e-05 6.078853e-08
-7.977864e+00 -1.748755e-03  9.085781e-04 3.883659e-06
-7.977539e+00  2.728151e-03 -1.608339e-03 1.002956e-05
-7.977213e+00 -2.877105e-03  1.818367e-03 1.158419e-05
-7.976888e+00  2.150288e-03 -1.474719e-03 6.798533e-06
-7.976562e+00 -7.689467e-04  6.820406e-04 1.056458e-06
-7.976236e+00 -8.464397e-04  3.182980e-04 8.177737e-07
-7.975911e+00  2.204156e-03 -1.221701e-03 6.350860e-06
-7.975585e+00 -2.890928e-03  1.753095e-03 1.143080e-05
-7.975260e+00  2.697713e-03 -1.750681e-03 1.034254e-05
-7.974934e+00 -1.683336e-03  1.215204e-03 4.310342e-06
-7.974609e+00  1.565762e-04 -3.097207e-04 1.204430e-07
-7.974283e+00  1.417826e-03 -6.900539e-04 2.486405e-06
-7.973958e+00 -2.560633e-03  1.479697e-03 8.746346e-06
-7.973632e+00  2.923988e-03 -1.818776e-03 1.185765e-05
-7.973307e+00 -2.397298e-03  1.604051e-03 8.320017e-06
-7.972981e+00  1.140894e-03 -9.009147e-04 2.113286e-06
-7.972656e+00  4.627747e-04 -7.652818e-05 2.200170e-07
-7.972330e+00 -1.925558e-03  1.030652e-03 4.770018e-06
-7.972005e+00  2.802198e-03 -1.670937e-03 1.064434e-05
-7.971679e+00 -2.825858e-03  1.802429e-03 1.123422e-05
-7.971354e+00  1.989347e-03 -1.385099e-03 5.876002e-06
