t    R    T
0.000000e+00 1.000000e+00 1.359748e-46
1.000000e-04 1.000000e+00 2.586413e-27
2.000000e-04 1.000000e+00 1.021651e-26
3.000000e-04 1.000000e+00 2.116178e-26
4.000000e-04 1.000000e+00 3.630981e-26
5.000000e-04 1.000000e+00 5.553106e-26
6.000000e-04 1.000000e+00 7.865081e-26
7.000000e-04 1.000000e+00 1.060554e-25
8.000000e-04 1.000000e+00 1.380189e-25
9.000000e-04 1.000000e+00 1.729131e-25
1.000000e-03 1.000000e+00 2.106028e-25
1.100000e-03 1.000000e+00 2.527832e-25
1.200000e-03 1.000000e+00 2.998226e-25
1.300000e-03 1.000000e+00 3.816428e-25
1.400000e-03 1.000000e+00 1.266483e-24
1.500000e-03 1.000000e+00 1.981994e-23
1.600000e-03 1.000000e+00 3.903383e-22
1.700000e-03 1.000000e+00 7.129645e-21
1.800000e-03 1.000000e+00 1.185376e-19
1.900000e-03 1.000000e+00 1.791367e-18
2.000000e-03 1.000000e+00 2.459527e-17
2.100000e-03 1.000000e+00 3.067033e-16
2.200000e-03 1.000000e+00 3.472979e-15
2.300000e-03 1.000000e+00 3.570871e-14
2.400000e-03 1.000000e+00 3.333951e-13
2.500000e-03 1.000000e+00 2.827055e-12
2.600000e-03 1.000000e+00 2.177850e-11
2.700000e-03 1.000000e+00 1.524824e-10
2.800000e-03 1.000000e+00 9.708208e-10
2.900000e-03 9.999999e-01 5.624259e-09
3.000000e-03 9.999995e-01 2.967062e-08
3.100000e-03 9.999981e-01 1.426593e-07
3.200000e-03 9.999923e-01 6.257646e-07
3.300000e-03 9.999724e-01 2.506879e-06
3.400000e-03 9.999094e-01 9.183119e-06
3.500000e-03 9.997275e-01 3.080026e-05
3.600000e-03 9.992486e-01 9.472182e-05
3.700000e-03 9.980976e-01 2.675194e-04
3.800000e-03 9.955717e-01 6.950323e-04
3.900000e-03 9.905070e-01 1.664163e-03
4.000000e-03 9.812241e-01 3.679528e-03
4.100000e-03 9.656686e-01 7.528940e-03
4.200000e-03 9.418393e-01 1.429050e-02
4.300000e-03 9.084860e-01 2.522656e-02
4.400000e-03 8.658823e-01 4.153428e-02
4.500000e-03 8.163296e-01 6.398351e-02
4.600000e-03 7.640543e-01 9.254905e-02
4.700000e-03 7.143800e-01 1.261901e-01
4.800000e-03 6.723977e-01 1.629039e-01
4.900000e-03 6.416368e-01 2.000795e-01
5.000000e-03 6.232626e-01 2.350485e-01
5.100000e-03 6.160819e-01 2.656409e-01
5.200000e-03 6.172599e-01 2.905609e-01
5.300000e-03 6.233708e-01 3.094831e-01
5.400000e-03 6.313429e-01 3.228907e-01
5.500000e-03 6.390137e-01 3.317653e-01
5.600000e-03 6.452450e-01 3.372584e-01
5.700000e-03 6.497224e-01 3.404414e-01
5.800000e-03 6.526319e-01 3.421700e-01
5.900000e-03 6.543633e-01 3.430508e-01
6.000000e-03 6.553147e-01 3.434725e-01
6.100000e-03 6.558003e-01 3.436626e-01
6.200000e-03 6.560316e-01 3.437433e-01
6.300000e-03 6.561349e-01 3.437756e-01
6.400000e-03 6.561784e-01 3.437878e-01
6.500000e-03 6.561959e-01 3.437919e-01
6.600000e-03 6.562028e-01 3.437930e-01
6.700000e-03 6.562057e-01 3.437929e-01
6.800000e-03 6.562071e-01 3.437924e-01
6.900000e-03 6.562080e-01 3.437917e-01
7.000000e-03 6.562087e-01 3.437911e-01
7.100000e-03 6.562093e-01 3.437906e-01
7.200000e-03 6.562096e-01 3.437903e-01
7.300000e-03 6.562098e-01 3.437901e-01
7.400000e-03 6.562098e-01 3.437901e-01
7.500000e-03 6.562096e-01 3.437904e-01
7.600000e-03 6.562092e-01 3.437908e-01
7.700000e-03 6.562086e-01 3.437914e-01
7.800000e-03 6.562079e-01 3.437921e-01
7.900000e-03 6.562073e-01 3.437927e-01
8.000000e-03 6.562066e-01 3.437934e-01
8.100000e-03 6.562061e-01 3.437939e-01
8.200000e-03 6.562057e-01 3.437943e-01
8.300000e-03 6.562055e-01 3.437945e-01
8.400000e-03 6.562055e-01 3.437944e-01
8.500000e-03 6.562057e-01 3.437942e-01
8.600000e-03 6.562061e-01 3.437938e-01
8.700000e-03 6.562067e-01 3.437932e-01
8.800000e-03 6.562073e-01 3.437926e-01
8.900000e-03 6.562080e-01 3.437919e-01
9.000000e-03 6.562086e-01 3.437912e-01
9.100000e-03 6.562092e-01 3.437907e-01
9.200000e-03 6.562096e-01 3.437903e-01
9.300000e-03 6.562098e-01 3.437901e-01
9.400000e-03 6.562098e-01 3.437901e-01
9.500000e-03 6.562096e-01 3.437903e-01
9.600000e-03 6.562092e-01 3.437907e-01
9.700000e-03 6.562087e-01 3.437913e-01
9.800000e-03 6.562081e-01 3.437919e-01
9.900000e-03 6.562074e-01 3.437926e-01
1.000000e-02 6.562067e-01 3.437933e-01
1.010000e-02 6.562062e-01 3.437938e-01
1.020000e-02 6.562058e-01 3.437942e-01
1.030000e-02 6.562055e-01 3.437944e-01
1.040000e-02 6.562055e-01 3.437944e-01
1.050000e-02 6.562057e-01 3.437942e-01
1.060000e-02 6.562060e-01 3.437939e-01
1.070000e-02 6.562066e-01 3.437933e-01
1.080000e-02 6.562072e-01 3.437927e-01
1.090000e-02 6.562079e-01 3.437920e-01
1.100000e-02 6.562085e-01 3.437913e-01
1.110000e-02 6.562091e-01 3.437908e-01
1.120000e-02 6.562095e-01 3.437904e-01
1.130000e-02 6.562098e-01 3.437901e-01
1.140000e-02 6.562098e-01 3.437901e-01
1.150000e-02 6.562097e-01 3.437903e-01
1.160000e-02 6.562093e-01 3.437907e-01
1.170000e-02 6.562088e-01 3.437912e-01
1.180000e-02 6.562082e-01 3.437918e-01
1.190000e-02 6.562075e-01 3.437925e-01
1.200000e-02 6.562068e-01 3.437932e-01
