t    R    T
2.500000e-08 1.000002e+00 1.362024e-46
2.497500e-05 1.000002e+00 7.525225e-46
4.992500e-05 1.000002e+00 3.282038e-45
7.487500e-05 1.000002e+00 1.117378e-44
9.982500e-05 1.000002e+00 4.561377e-44
1.247750e-04 1.000002e+00 9.699343e-43
1.497250e-04 1.000002e+00 9.099387e-39
1.746750e-04 1.000002e+00 2.339307e-35
1.996250e-04 1.000002e+00 1.047798e-32
2.245750e-04 1.000002e+00 1.013941e-30
2.495250e-04 1.000002e+00 1.773447e-29
2.744750e-04 1.000002e+00 9.868531e-29
2.994250e-04 1.000002e+00 2.162471e-28
3.243750e-04 1.000002e+00 2.942465e-28
3.493250e-04 1.000002e+00 3.856037e-28
3.742750e-04 1.000002e+00 4.864626e-28
3.992250e-04 1.000002e+00 5.594842e-28
4.241750e-04 1.000002e+00 6.046043e-28
4.491250e-04 1.000002e+00 6.243136e-28
4.740750e-04 1.000002e+00 6.465426e-28
4.990250e-04 1.000002e+00 6.855213e-28
5.239750e-04 1.000002e+00 7.379968e-28
5.489250e-04 1.000002e+00 8.722257e-28
5.738750e-04 1.000002e+00 1.067887e-27
5.988250e-04 1.000002e+00 1.266918e-27
6.237750e-04 1.000002e+00 1.523798e-27
6.487250e-04 1.000002e+00 1.727360e-27
6.736750e-04 1.000002e+00 1.907669e-27
6.986250e-04 1.000002e+00 2.082900e-27
7.235750e-04 1.000002e+00 2.392589e-27
7.485250e-04 1.000002e+00 3.290146e-27
7.734750e-04 1.000002e+00 6.465697e-27
7.984250e-04 1.000002e+00 1.760942e-26
8.233750e-04 1.000002e+00 5.629055e-26
8.483250e-04 1.000002e+00 1.891654e-25
8.732750e-04 1.000002e+00 6.391786e-25
8.982250e-04 1.000002e+00 2.140992e-24
9.231750e-04 1.000002e+00 7.093321e-24
9.481250e-04 1.000002e+00 2.317052e-23
9.730750e-04 1.000002e+00 7.471152e-23
9.980250e-04 1.000002e+00 2.375130e-22
1.022975e-03 1.000002e+00 7.449879e-22
1.047925e-03 1.000002e+00 2.304199e-21
1.072875e-03 1.000002e+00 7.030263e-21
1.097825e-03 1.000002e+00 2.115343e-20
1.122775e-03 1.000002e+00 6.277822e-20
1.147725e-03 1.000002e+00 1.837438e-19
1.172675e-03 1.000002e+00 5.304020e-19
1.197625e-03 1.000002e+00 1.509991e-18
1.222575e-03 1.000002e+00 4.239546e-18
1.247525e-03 1.000002e+00 1.173913e-17
1.272475e-03 1.000002e+00 3.205687e-17
1.297425e-03 1.000002e+00 8.633222e-17
1.322375e-03 1.000002e+00 2.292922e-16
1.347325e-03 1.000002e+00 6.005775e-16
1.372275e-03 1.000002e+00 1.551356e-15
1.397225e-03 1.000002e+00 3.951991e-15
1.422175e-03 1.000002e+00 9.928490e-15
1.447125e-03 1.000002e+00 2.459880e-14
1.472075e-03 1.000002e+00 6.010484e-14
1.497025e-03 1.000002e+00 1.448344e-13
1.521975e-03 1.000002e+00 3.441939e-13
1.546925e-03 1.000002e+00 8.066903e-13
1.571875e-03 1.000002e+00 1.864603e-12
1.596825e-03 1.000002e+00 4.250556e-12
1.621775e-03 1.000002e+00 9.556301e-12
1.646725e-03 1.000002e+00 2.118965e-11
1.671675e-03 1.000002e+00 4.633974e-11
1.696625e-03 1.000002e+00 9.995064e-11
1.721575e-03 1.000002e+00 2.126311e-10
1.746525e-03 1.000002e+00 4.461542e-10
1.771475e-03 1.000002e+00 9.233540e-10
1.796425e-03 1.000002e+00 1.884888e-09
1.821375e-03 1.000002e+00 3.795301e-09
1.846325e-03 1.000002e+00 7.538076e-09
1.871275e-03 1.000002e+00 1.476860e-08
1.896225e-03 1.000002e+00 2.854261e-08
1.921175e-03 1.000002e+00 5.441720e-08
1.946125e-03 1.000001e+00 1.023480e-07
1.971075e-03 1.000001e+00 1.899052e-07
1.996025e-03 9.999999e-01 3.476343e-07
2.020975e-03 9.999984e-01 6.278443e-07
2.045925e-03 9.999960e-01 1.118769e-06
2.070875e-03 9.999919e-01 1.967002e-06
2.095825e-03 9.999853e-01 3.412416e-06
2.120775e-03 9.999746e-01 5.841583e-06
2.145725e-03 9.999575e-01 9.868005e-06
2.170675e-03 9.999307e-01 1.645047e-05
2.195625e-03 9.998891e-01 2.706441e-05
2.220575e-03 9.998255e-01 4.394522e-05
2.245525e-03 9.997297e-01 7.042723e-05
2.270475e-03 9.995872e-01 1.114062e-04
2.295425e-03 9.993782e-01 1.739574e-04
2.320375e-03 9.990758e-01 2.681436e-04
2.345325e-03 9.986440e-01 4.080473e-04
2.370275e-03 9.980359e-01 6.130569e-04
2.395225e-03 9.971909e-01 9.094280e-04
2.420175e-03 9.960326e-01 1.332124e-03
2.445125e-03 9.944660e-01 1.926917e-03
2.470075e-03 9.923753e-01 2.752693e-03
2.495025e-03 9.896224e-01 3.883877e-03
2.519975e-03 9.860457e-01 5.412831e-03
2.544925e-03 9.814602e-01 7.452032e-03
2.569875e-03 9.756588e-01 1.013581e-02
2.594825e-03 9.684159e-01 1.362136e-02
2.619775e-03 9.594919e-01 1.808871e-02
2.644725e-03 9.486407e-01 2.373935e-02
2.669675e-03 9.356183e-01 3.079332e-02
2.694625e-03 9.201939e-01 3.948443e-02
2.719575e-03 9.021614e-01 5.005355e-02
2.744525e-03 8.813529e-01 6.274011e-02
2.769475e-03 8.576506e-01 7.777180e-02
2.794425e-03 8.309998e-01 9.535302e-02
2.819375e-03 8.014177e-01 1.156526e-01
2.844325e-03 7.690021e-01 1.387914e-01
2.869275e-03 7.339341e-01 1.648306e-01
2.894225e-03 6.964789e-01 1.937622e-01
2.919175e-03 6.569805e-01 2.255009e-01
2.944125e-03 6.158536e-01 2.598805e-01
2.969075e-03 5.735698e-01 2.966535e-01
2.994025e-03 5.306420e-01 3.354946e-01
3.018975e-03 4.876052e-01 3.760091e-01
3.043925e-03 4.449967e-01 4.177448e-01
3.068875e-03 4.033364e-01 4.602072e-01
3.093825e-03 3.631075e-01 5.028770e-01
3.118775e-03 3.247400e-01 5.452296e-01
3.143725e-03 2.885979e-01 5.867541e-01
3.168675e-03 2.549694e-01 6.269715e-01
3.193625e-03 2.240621e-01 6.654514e-01
3.218575e-03 1.960018e-01 7.018249e-01
3.243525e-03 1.708354e-01 7.357946e-01
3.268475e-03 1.485377e-01 7.671400e-01
3.293425e-03 1.290199e-01 7.957198e-01
3.318375e-03 1.121411e-01 8.214692e-01
3.343325e-03 9.771933e-02 8.443950e-01
3.368275e-03 8.554435e-02 8.645671e-01
3.393225e-03 7.538866e-02 8.821089e-01
3.418175e-03 6.701806e-02 8.971860e-01
3.443125e-03 6.020061e-02 9.099947e-01
3.468075e-03 5.471382e-02 9.207508e-01
3.493025e-03 5.035009e-02 9.296799e-01
3.517975e-03 4.692042e-02 9.370076e-01
3.542925e-03 4.425657e-02 9.429529e-01
3.567875e-03 4.221182e-02 9.477221e-01
3.592825e-03 4.066069e-02 9.515049e-01
3.617775e-03 3.949779e-02 9.544717e-01
3.642725e-03 3.863616e-02 9.567727e-01
3.667675e-03 3.800521e-02 9.585375e-01
3.692625e-03 3.754860e-02 9.598763e-01
3.717575e-03 3.722201e-02 9.608806e-01
3.742525e-03 3.699117e-02 9.616259e-01
3.767475e-03 3.682992e-02 9.621730e-01
3.792425e-03 3.671861e-02 9.625703e-01
3.817375e-03 3.664268e-02 9.628557e-01
3.842325e-03 3.659150e-02 9.630585e-01
3.867275e-03 3.655741e-02 9.632011e-01
3.892225e-03 3.653499e-02 9.633003e-01
3.917175e-03 3.652041e-02 9.633686e-01
3.942125e-03 3.651106e-02 9.634151e-01
3.967075e-03 3.650512e-02 9.634465e-01
3.992025e-03 3.650141e-02 9.634674e-01
4.016975e-03 3.649912e-02 9.634813e-01
4.041925e-03 3.649772e-02 9.634903e-01
4.066875e-03 3.649688e-02 9.634962e-01
4.091825e-03 3.649638e-02 9.634999e-01
4.116775e-03 3.649609e-02 9.635023e-01
4.141725e-03 3.649592e-02 9.635038e-01
4.166675e-03 3.649583e-02 9.635047e-01
4.191625e-03 3.649577e-02 9.635053e-01
4.216575e-03 3.649574e-02 9.635056e-01
4.241525e-03 3.649573e-02 9.635058e-01
4.266475e-03 3.649572e-02 9.635060e-01
4.291425e-03 3.649572e-02 9.635060e-01
4.316375e-03 3.649571e-02 9.635061e-01
4.341325e-03 3.649571e-02 9.635061e-01
4.366275e-03 3.649571e-02 9.635061e-01
