t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.419637e-27
2.000000e-04 1.000000e+00 9.979640e-27
3.000000e-04 1.000000e+00 2.038696e-26
4.000000e-04 1.000000e+00 3.468434e-26
5.000000e-04 1.000000e+00 5.286332e-26
6.000000e-04 1.000000e+00 7.476882e-26
7.000000e-04 1.000000e+00 1.006073e-25
8.000000e-04 1.000000e+00 1.327574e-25
9.000000e-04 1.000000e+00 2.211654e-25
1.000000e-03 1.000000e+00 4.141570e-24
1.100000e-03 1.000000e+00 2.476357e-22
1.200000e-03 1.000000e+00 1.319054e-20
1.300000e-03 1.000000e+00 5.927441e-19
1.400000e-03 1.000000e+00 2.240521e-17
1.500000e-03 1.000000e+00 7.117621e-16
1.600000e-03 1.000000e+00 1.899325e-14
1.700000e-03 1.000000e+00 4.256341e-13
1.800000e-03 1.000000e+00 8.010445e-12
1.900000e-03 1.000000e+00 1.266441e-10
2.000000e-03 9.999999e-01 1.682917e-09
2.100000e-03 9.999995e-01 1.881256e-08
2.200000e-03 9.999960e-01 1.771006e-07
2.300000e-03 9.999753e-01 1.405990e-06
2.400000e-03 9.998705e-01 9.429096e-06
2.500000e-03 9.994242e-01 5.352544e-05
2.600000e-03 9.978180e-01 2.578016e-04
2.700000e-03 9.929310e-01 1.056466e-03
2.800000e-03 9.803419e-01 3.695607e-03
2.900000e-03 9.528499e-01 1.107745e-02
3.000000e-03 9.019008e-01 2.858180e-02
3.100000e-03 8.217100e-01 6.382621e-02
3.200000e-03 7.144937e-01 1.241758e-01
3.300000e-03 5.928068e-01 2.121903e-01
3.400000e-03 4.758284e-01 3.216721e-01
3.500000e-03 3.810485e-01 4.379762e-01
3.600000e-03 3.169628e-01 5.436081e-01
3.700000e-03 2.815385e-01 6.257069e-01
3.800000e-03 2.662830e-01 6.803490e-01
3.900000e-03 2.618865e-01 7.115085e-01
4.000000e-03 2.617474e-01 7.267368e-01
4.100000e-03 2.625473e-01 7.331133e-01
4.200000e-03 2.631777e-01 7.353936e-01
4.300000e-03 2.635085e-01 7.360786e-01
4.400000e-03 2.636566e-01 7.362380e-01
4.500000e-03 2.637226e-01 7.362534e-01
4.600000e-03 2.637542e-01 7.362409e-01
4.700000e-03 2.637691e-01 7.362299e-01
4.800000e-03 2.637740e-01 7.362256e-01
4.900000e-03 2.637718e-01 7.362275e-01
5.000000e-03 2.637630e-01 7.362356e-01
5.100000e-03 2.637466e-01 7.362511e-01
5.200000e-03 2.637219e-01 7.362749e-01
5.300000e-03 2.636904e-01 7.363056e-01
5.400000e-03 2.636566e-01 7.363392e-01
5.500000e-03 2.636261e-01 7.363700e-01
5.600000e-03 2.636037e-01 7.363932e-01
5.700000e-03 2.635905e-01 7.364073e-01
5.800000e-03 2.635856e-01 7.364131e-01
5.900000e-03 2.635874e-01 7.364119e-01
6.000000e-03 2.635954e-01 7.364043e-01
6.100000e-03 2.636107e-01 7.363892e-01
6.200000e-03 2.636343e-01 7.363657e-01
6.300000e-03 2.636650e-01 7.363350e-01
6.400000e-03 2.636988e-01 7.363012e-01
6.500000e-03 2.637301e-01 7.362699e-01
6.600000e-03 2.637539e-01 7.362461e-01
6.700000e-03 2.637684e-01 7.362315e-01
6.800000e-03 2.637744e-01 7.362253e-01
6.900000e-03 2.637734e-01 7.362260e-01
7.000000e-03 2.637659e-01 7.362329e-01
7.100000e-03 2.637510e-01 7.362469e-01
7.200000e-03 2.637277e-01 7.362693e-01
7.300000e-03 2.636970e-01 7.362991e-01
7.400000e-03 2.636630e-01 7.363328e-01
7.500000e-03 2.636313e-01 7.363647e-01
7.600000e-03 2.636069e-01 7.363899e-01
7.700000e-03 2.635918e-01 7.364059e-01
7.800000e-03 2.635854e-01 7.364132e-01
7.900000e-03 2.635859e-01 7.364133e-01
8.000000e-03 2.635927e-01 7.364070e-01
8.100000e-03 2.636065e-01 7.363933e-01
8.200000e-03 2.636287e-01 7.363713e-01
8.300000e-03 2.636584e-01 7.363415e-01
8.400000e-03 2.636923e-01 7.363077e-01
8.500000e-03 2.637247e-01 7.362753e-01
8.600000e-03 2.637504e-01 7.362496e-01
8.700000e-03 2.637668e-01 7.362331e-01
8.800000e-03 2.637744e-01 7.362253e-01
8.900000e-03 2.637747e-01 7.362247e-01
9.000000e-03 2.637685e-01 7.362304e-01
9.100000e-03 2.637551e-01 7.362430e-01
9.200000e-03 2.637332e-01 7.362639e-01
9.300000e-03 2.637036e-01 7.362927e-01
9.400000e-03 2.636695e-01 7.363263e-01
9.500000e-03 2.636367e-01 7.363592e-01
9.600000e-03 2.636105e-01 7.363861e-01
9.700000e-03 2.635935e-01 7.364040e-01
9.800000e-03 2.635855e-01 7.364130e-01
9.900000e-03 2.635847e-01 7.364145e-01
1.000000e-02 2.635902e-01 7.364094e-01
1.010000e-02 2.636027e-01 7.363972e-01
1.020000e-02 2.636233e-01 7.363766e-01
1.030000e-02 2.636520e-01 7.363480e-01
1.040000e-02 2.636857e-01 7.363143e-01
1.050000e-02 2.637190e-01 7.362810e-01
1.060000e-02 2.637464e-01 7.362535e-01
1.070000e-02 2.637648e-01 7.362351e-01
1.080000e-02 2.637741e-01 7.362257e-01
1.090000e-02 2.637758e-01 7.362237e-01
1.100000e-02 2.637709e-01 7.362281e-01
1.110000e-02 2.637588e-01 7.362394e-01
1.120000e-02 2.637385e-01 7.362587e-01
1.130000e-02 2.637100e-01 7.362864e-01
1.140000e-02 2.636762e-01 7.363196e-01
1.150000e-02 2.636425e-01 7.363533e-01
1.160000e-02 2.636146e-01 7.363819e-01
1.170000e-02 2.635956e-01 7.364018e-01
1.180000e-02 2.635858e-01 7.364125e-01
1.190000e-02 2.635837e-01 7.364153e-01
1.200000e-02 2.635880e-01 7.364115e-01
