# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  2.647500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  2.647500e+04 -9.770000e-01 7.071421e-02
2.000000e-04 1.000000e+00  2.647500e+04 -9.540000e-01 7.072482e-02
3.000000e-04 1.000000e+00  2.647500e+04 -9.310000e-01 7.074249e-02
4.000000e-04 1.000000e+00  2.647500e+04 -9.080000e-01 7.076722e-02
5.000000e-04 1.000000e+00  2.647500e+04 -8.850000e-01 7.079901e-02
6.000000e-04 1.000000e+00  2.647500e+04 -8.620000e-01 7.083784e-02
7.000000e-04 1.000000e+00  2.647500e+04 -8.390000e-01 7.088371e-02
8.000000e-04 1.000000e+00  2.647500e+04 -8.160000e-01 7.093659e-02
9.000000e-04 1.000000e+00  2.647500e+04 -7.930000e-01 7.099648e-02
1.000000e-03 1.000000e+00  2.647500e+04 -7.700000e-01 7.106335e-02
1.100000e-03 1.000000e+00  2.647500e+04 -7.470000e-01 7.113719e-02
1.200000e-03 1.000000e+00  2.647500e+04 -7.240000e-01 7.121798e-02
1.300000e-03 1.000000e+00  2.647500e+04 -7.010000e-01 7.130568e-02
1.400000e-03 1.000000e+00  2.647500e+04 -6.780000e-01 7.140028e-02
1.500000e-03 1.000000e+00  2.647500e+04 -6.550000e-01 7.150175e-02
1.600000e-03 1.000000e+00  2.647500e+04 -6.320000e-01 7.161006e-02
1.700000e-03 1.000000e+00  2.647500e+04 -6.090000e-01 7.172517e-02
1.800000e-03 1.000000e+00  2.647500e+04 -5.860000e-01 7.184706e-02
1.900000e-03 1.000000e+00  2.647500e+04 -5.630000e-01 7.197569e-02
2.000000e-03 1.000000e+00  2.647500e+04 -5.400000e-01 7.211103e-02
2.100000e-03 1.000000e+00  2.647500e+04 -5.170000e-01 7.225303e-02
2.200000e-03 1.000000e+00  2.647500e+04 -4.940000e-01 7.240166e-02
2.300000e-03 1.000000e+00  2.647500e+04 -4.710000e-01 7.255687e-02
2.400000e-03 1.000000e+00  2.647500e+04 -4.480000e-01 7.271864e-02
2.500000e-03 1.000000e+00  2.647500e+04 -4.250000e-01 7.288690e-02
2.600000e-03 1.000000e+00  2.647500e+04 -4.020000e-01 7.306162e-02
2.700000e-03 1.000000e+00  2.647500e+04 -3.790000e-01 7.324274e-02
2.800000e-03 1.000000e+00  2.647500e+04 -3.560000e-01 7.343020e-02
2.900000e-03 1.000000e+00  2.647500e+04 -3.330000e-01 7.362384e-02
3.000000e-03 1.000000e+00  2.647501e+04 -3.100002e-01 7.382326e-02
3.100000e-03 1.000000e+00  2.647503e+04 -2.870008e-01 7.402717e-02
3.200000e-03 1.000000e+00  2.647510e+04 -2.640030e-01 7.423189e-02
3.300000e-03 1.000000e+00  2.647531e+04 -2.410100e-01 7.442792e-02
3.400000e-03 1.000000e+00  2.647585e+04 -2.180302e-01 7.459372e-02
3.500000e-03 1.000000e+00  2.647713e+04 -1.950834e-01 7.468688e-02
3.600000e-03 1.000000e+00  2.647990e+04 -1.722102e-01 7.463571e-02
3.700000e-03 1.000000e+00  2.648537e+04 -1.494855e-01 7.433936e-02
3.800000e-03 1.000000e+00  2.649528e+04 -1.270316e-01 7.368730e-02
3.900000e-03 1.000000e+00  2.651186e+04 -1.050249e-01 7.260799e-02
4.000000e-03 1.000000e+00  2.653756e+04 -8.368792e-02 7.114659e-02
4.100000e-03 1.000000e+00  2.657458e+04 -6.326259e-02 6.955676e-02
4.200000e-03 1.000000e+00  2.662426e+04 -4.396857e-02 6.837003e-02
4.300000e-03 1.000000e+00  2.668643e+04 -2.595783e-02 6.838063e-02
4.400000e-03 1.000000e+00  2.675897e+04 -9.282276e-03 7.047625e-02
4.500000e-03 1.000000e+00  2.683783e+04  6.113888e-03 7.533222e-02
4.600000e-03 1.000000e+00  2.691760e+04  2.037589e-02 8.316370e-02
4.700000e-03 1.000000e+00  2.699263e+04  3.370293e-02 9.373578e-02
4.800000e-03 1.000000e+00  2.705825e+04  4.630935e-02 1.065717e-01
4.900000e-03 1.000000e+00  2.711166e+04  5.839371e-02 1.211558e-01
5.000000e-03 1.000000e+00  2.715223e+04  7.012097e-02 1.370387e-01
5.100000e-03 1.000000e+00  2.718114e+04  8.161688e-02 1.538641e-01
5.200000e-03 1.000000e+00  2.720050e+04  9.297063e-02 1.713628e-01
5.300000e-03 1.000000e+00  2.721265e+04  1.042415e-01 1.893375e-01
5.400000e-03 1.000000e+00  2.721953e+04  1.154663e-01 2.076480e-01
5.500000e-03 1.000000e+00  2.722262e+04  1.266667e-01 2.261986e-01
5.600000e-03 1.000000e+00  2.722307e+04  1.378542e-01 2.449281e-01
5.700000e-03 1.000000e+00  2.722183e+04  1.490346e-01 2.638002e-01
5.800000e-03 1.000000e+00  2.721978e+04  1.602107e-01 2.827959e-01
5.900000e-03 1.000000e+00  2.721762e+04  1.713838e-01 3.019061e-01
6.000000e-03 1.000000e+00  2.721581e+04  1.825547e-01 3.211261e-01
6.100000e-03 1.000000e+00  2.721455e+04  1.937241e-01 3.404519e-01
6.200000e-03 1.000000e+00  2.721381e+04  2.048925e-01 3.598784e-01
6.300000e-03 1.000000e+00  2.721346e+04  2.160603e-01 3.793990e-01
6.400000e-03 1.000000e+00  2.721334e+04  2.272276e-01 3.990061e-01
