# x psi_r psi_i psi2 
-8.000000e+00  8.588746e-04 -1.850190e-04 7.718977e-07
-7.999674e+00 -2.044207e-03  7.763010e-04 4.781427e-06
-7.999349e+00  2.607033e-03 -1.130998e-03 8.075777e-06
-7.999023e+00 -2.375972e-03  1.141042e-03 6.947220e-06
-7.998698e+00  1.421400e-03 -8.033894e-04 2.665812e-06
-7.998372e+00 -3.400662e-05  2.209492e-04 4.997499e-08
-7.998047e+00 -1.363720e-03  4.287862e-04 2.043590e-06
-7.997721e+00  2.346153e-03 -9.478274e-04 6.402812e-06
-7.997396e+00 -2.614136e-03  1.178021e-03 8.221439e-06
-7.997070e+00  2.086074e-03 -1.049239e-03 5.452606e-06
-7.996745e+00 -9.227828e-04  6.007423e-04 1.212419e-06
-7.996419e+00 -5.214897e-04  3.078604e-05 2.728993e-07
-7.996094e+00  1.806939e-03 -6.528988e-04 3.691304e-06
-7.995768e+00 -2.542130e-03  1.076028e-03 7.620261e-06
-7.995443e+00  2.503197e-03 -1.171250e-03 7.637819e-06
-7.995117e+00 -1.702007e-03  9.095664e-04 3.724137e-06
-7.994792e+00  3.825452e-04 -3.707367e-04 2.837865e-07
-7.994466e+00  1.053385e-03 -2.810335e-04 1.188600e-06
-7.994141e+00 -2.168523e-03  8.471323e-04 5.420124e-06
-7.993815e+00  2.623298e-03 -1.155064e-03 8.215865e-06
-7.993489e+00 -2.279236e-03  1.111011e-03 6.429264e-06
-7.993164e+00  1.241122e-03 -7.284166e-04 2.070974e-06
-7.992838e+00  1.749145e-04  1.238814e-04 4.594169e-08
-7.992513e+00 -1.537664e-03  5.183696e-04 2.633118e-06
-7.992187e+00  2.432152e-03 -1.002629e-03 6.920631e-06
-7.991862e+00 -2.586003e-03  1.181344e-03 8.082986e-06
-7.991536e+00  1.952378e-03 -1.000073e-03 4.811928e-06
-7.991211e+00 -7.242384e-04  5.140724e-04 7.887917e-07
-7.990885e+00 -7.244222e-04  1.285487e-04 5.413123e-07
-7.990560e+00  1.952463e-03 -7.319638e-04 4.347883e-06
-7.990234e+00 -2.585933e-03  1.112304e-03 7.924269e-06
-7.989909e+00  2.431941e-03 -1.153685e-03 7.245326e-06
-7.989583e+00 -1.537393e-03  8.435160e-04 3.075096e-06
-7.989258e+00  1.747022e-04 -2.763297e-04 1.068790e-07
-7.988932e+00  1.241166e-03 -3.750282e-04 1.681138e-06
-7.988607e+00 -2.279059e-03  9.120731e-04 6.025985e-06
-7.988281e+00  2.622931e-03 -1.171164e-03 8.251392e-06
-7.987955e+00 -2.168080e-03  1.073367e-03 5.852686e-06
-7.987630e+00  1.053027e-03 -6.485015e-04 1.529419e-06
-7.987304e+00  3.826693e-04  2.604934e-05 1.471143e-07
-7.986979e+00 -1.701814e-03  6.043068e-04 3.261357e-06
-7.986653e+00  2.502712e-03 -1.050486e-03 7.367085e-06
-7.986328e+00 -2.541487e-03  1.176539e-03 7.843400e-06
-7.986002e+00  1.806345e-03 -9.440737e-04 4.154157e-06
