t    R    T
1.030000e-02 4.977769e-01 5.022224e-01
1.040000e-02 4.977801e-01 5.022189e-01
1.050000e-02 4.977872e-01 5.022115e-01
1.060000e-02 4.977976e-01 5.022008e-01
1.070000e-02 4.978102e-01 5.021880e-01
1.080000e-02 4.978238e-01 5.021742e-01
1.090000e-02 4.978369e-01 5.021610e-01
1.100000e-02 4.978482e-01 5.021498e-01
1.110000e-02 4.978568e-01 5.021414e-01
1.120000e-02 4.978619e-01 5.021366e-01
1.130000e-02 4.978630e-01 5.021357e-01
1.140000e-02 4.978601e-01 5.021389e-01
1.150000e-02 4.978533e-01 5.021460e-01
1.160000e-02 4.978432e-01 5.021563e-01
1.170000e-02 4.978307e-01 5.021690e-01
1.180000e-02 4.978172e-01 5.021826e-01
1.190000e-02 4.978040e-01 5.021957e-01
1.200000e-02 4.977926e-01 5.022071e-01
