# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  5.447500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  5.447500e+04 -9.670000e-01 7.071421e-02
2.000000e-04 1.000000e+00  5.447500e+04 -9.340000e-01 7.072482e-02
3.000000e-04 1.000000e+00  5.447500e+04 -9.010000e-01 7.074249e-02
4.000000e-04 1.000000e+00  5.447500e+04 -8.680000e-01 7.076722e-02
5.000000e-04 1.000000e+00  5.447500e+04 -8.350000e-01 7.079901e-02
6.000000e-04 1.000000e+00  5.447500e+04 -8.020000e-01 7.083784e-02
7.000000e-04 1.000000e+00  5.447500e+04 -7.690000e-01 7.088371e-02
8.000000e-04 1.000000e+00  5.447500e+04 -7.360000e-01 7.093659e-02
9.000000e-04 1.000000e+00  5.447500e+04 -7.030000e-01 7.099648e-02
1.000000e-03 1.000000e+00  5.447500e+04 -6.700000e-01 7.106335e-02
1.100000e-03 1.000000e+00  5.447500e+04 -6.370000e-01 7.113719e-02
1.200000e-03 1.000000e+00  5.447500e+04 -6.040000e-01 7.121798e-02
1.300000e-03 1.000000e+00  5.447500e+04 -5.710000e-01 7.130568e-02
1.400000e-03 1.000000e+00  5.447500e+04 -5.380000e-01 7.140028e-02
1.500000e-03 1.000000e+00  5.447500e+04 -5.050000e-01 7.150175e-02
1.600000e-03 1.000000e+00  5.447500e+04 -4.720000e-01 7.161006e-02
1.700000e-03 1.000000e+00  5.447500e+04 -4.390000e-01 7.172517e-02
1.800000e-03 1.000000e+00  5.447500e+04 -4.060000e-01 7.184707e-02
1.900000e-03 1.000000e+00  5.447501e+04 -3.730000e-01 7.197576e-02
2.000000e-03 1.000000e+00  5.447507e+04 -3.399999e-01 7.211160e-02
2.100000e-03 1.000000e+00  5.447548e+04 -3.069991e-01 7.225694e-02
2.200000e-03 1.000000e+00  5.447781e+04 -2.739946e-01 7.242325e-02
2.300000e-03 1.000000e+00  5.448840e+04 -2.409736e-01 7.265319e-02
2.400000e-03 1.000000e+00  5.452788e+04 -2.078934e-01 7.306721e-02
2.500000e-03 1.000000e+00  5.464886e+04 -1.746475e-01 7.391368e-02
2.600000e-03 1.000000e+00  5.495513e+04 -1.410394e-01 7.553696e-02
2.700000e-03 1.000000e+00  5.559883e+04 -1.068317e-01 7.818208e-02
2.800000e-03 1.000000e+00  5.672680e+04 -7.192404e-02 8.178213e-02
2.900000e-03 1.000000e+00  5.838107e+04 -3.658169e-02 8.609907e-02
3.000000e-03 1.000000e+00  6.041807e+04 -1.492329e-03 9.126966e-02
3.100000e-03 1.000000e+00  6.252994e+04  3.250158e-02 9.815500e-02
3.200000e-03 1.000000e+00  6.437846e+04  6.483409e-02 1.079015e-01
3.300000e-03 1.000000e+00  6.574865e+04  9.546230e-02 1.210698e-01
3.400000e-03 1.000000e+00  6.661198e+04  1.247664e-01 1.372953e-01
3.500000e-03 1.000000e+00  6.707658e+04  1.532639e-01 1.556569e-01
3.600000e-03 1.000000e+00  6.729144e+04  1.813849e-01 1.751219e-01
3.700000e-03 1.000000e+00  6.737748e+04  2.093999e-01 1.947138e-01
3.800000e-03 1.000000e+00  6.740767e+04  2.374388e-01 2.135331e-01
3.900000e-03 1.000000e+00  6.741723e+04  2.655273e-01 2.308317e-01
4.000000e-03 1.000000e+00  6.742025e+04  2.936234e-01 2.461733e-01
4.100000e-03 1.000000e+00  6.742141e+04  3.216653e-01 2.595717e-01
4.200000e-03 1.000000e+00  6.742184e+04  3.496170e-01 2.714855e-01
4.300000e-03 1.000000e+00  6.742173e+04  3.774854e-01 2.826479e-01
4.400000e-03 1.000000e+00  6.742124e+04  4.053022e-01 2.938192e-01
4.500000e-03 1.000000e+00  6.742064e+04  4.330981e-01 3.055889e-01
4.600000e-03 1.000000e+00  6.742011e+04  4.608899e-01 3.182980e-01
4.700000e-03 1.000000e+00  6.741960e+04  4.886830e-01 3.320692e-01
4.800000e-03 1.000000e+00  6.741892e+04  5.164776e-01 3.468852e-01
4.900000e-03 1.000000e+00  6.741790e+04  5.442730e-01 3.626618e-01
5.000000e-03 1.000000e+00  6.741649e+04  5.720688e-01 3.792941e-01
5.100000e-03 1.000000e+00  6.741484e+04  5.998648e-01 3.966784e-01
5.200000e-03 1.000000e+00  6.741321e+04  6.276614e-01 4.147205e-01
5.300000e-03 1.000000e+00  6.741182e+04  6.554593e-01 4.333342e-01
5.400000e-03 1.000000e+00  6.741083e+04  6.832623e-01 4.524328e-01
5.500000e-03 1.000000e+00  6.741021e+04  7.110804e-01 4.719073e-01
5.600000e-03 1.000000e+00  6.740988e+04  7.389340e-01 4.915936e-01
5.700000e-03 1.000000e+00  6.740972e+04  7.668515e-01 5.112434e-01
5.800000e-03 1.000000e+00  6.740966e+04  7.948532e-01 5.305327e-01
5.900000e-03 1.000000e+00  6.740963e+04  8.229281e-01 5.491327e-01
6.000000e-03 1.000000e+00  6.740962e+04  8.510253e-01 5.668205e-01
6.100000e-03 1.000000e+00  6.740962e+04  8.790778e-01 5.835620e-01
6.200000e-03 1.000000e+00  6.740962e+04  9.070427e-01 5.995176e-01
6.300000e-03 1.000000e+00  6.740962e+04  9.349208e-01 6.149744e-01
6.400000e-03 1.000000e+00  6.740961e+04  9.627422e-01 6.302516e-01
6.500000e-03 1.000000e+00  6.740957e+04  9.905393e-01 6.456225e-01
6.600000e-03 1.000000e+00  6.740945e+04  1.018331e+00 6.612742e-01
6.700000e-03 1.000000e+00  6.740916e+04  1.046124e+00 6.773069e-01
6.800000e-03 1.000000e+00  6.740859e+04  1.073919e+00 6.937561e-01
6.900000e-03 1.000000e+00  6.740763e+04  1.101715e+00 7.106196e-01
7.000000e-03 1.000000e+00  6.740626e+04  1.129511e+00 7.278785e-01
7.100000e-03 1.000000e+00  6.740462e+04  1.157307e+00 7.455080e-01
7.200000e-03 1.000000e+00  6.740296e+04  1.185104e+00 7.634828e-01
7.300000e-03 1.000000e+00  6.740152e+04  1.212902e+00 7.817770e-01
7.400000e-03 1.000000e+00  6.740046e+04  1.240704e+00 8.003590e-01
7.500000e-03 1.000000e+00  6.739978e+04  1.268520e+00 8.191790e-01
7.600000e-03 1.000000e+00  6.739941e+04  1.296366e+00 8.381472e-01
7.700000e-03 1.000000e+00  6.739923e+04  1.324273e+00 8.571140e-01
7.800000e-03 1.000000e+00  6.739916e+04  1.352262e+00 8.758763e-01
7.900000e-03 1.000000e+00  6.739913e+04  1.380328e+00 8.942265e-01
8.000000e-03 1.000000e+00  6.739912e+04  1.408426e+00 9.120258e-01
8.100000e-03 1.000000e+00  6.739911e+04  1.436488e+00 9.292531e-01
8.200000e-03 1.000000e+00  6.739911e+04  1.464467e+00 9.459996e-01
8.300000e-03 1.000000e+00  6.739911e+04  1.492355e+00 9.624247e-01
8.400000e-03 1.000000e+00  6.739910e+04  1.520182e+00 9.787070e-01
8.500000e-03 1.000000e+00  6.739907e+04  1.547981e+00 9.950074e-01
8.600000e-03 1.000000e+00  6.739897e+04  1.575772e+00 1.011447e+00
8.700000e-03 1.000000e+00  6.739872e+04  1.603565e+00 1.028103e+00
8.800000e-03 1.000000e+00  6.739821e+04  1.631360e+00 1.045008e+00
8.900000e-03 1.000000e+00  6.739732e+04  1.659156e+00 1.062174e+00
9.000000e-03 1.000000e+00  6.739601e+04  1.686953e+00 1.079595e+00
9.100000e-03 1.000000e+00  6.739441e+04  1.714750e+00 1.097263e+00
9.200000e-03 1.000000e+00  6.739273e+04  1.742547e+00 1.115165e+00
9.300000e-03 1.000000e+00  6.739124e+04  1.770345e+00 1.133290e+00
9.400000e-03 1.000000e+00  6.739011e+04  1.798147e+00 1.151619e+00
9.500000e-03 1.000000e+00  6.738938e+04  1.825959e+00 1.170123e+00
9.600000e-03 1.000000e+00  6.738896e+04  1.853800e+00 1.188740e+00
9.700000e-03 1.000000e+00  6.738876e+04  1.881696e+00 1.207360e+00
9.800000e-03 1.000000e+00  6.738867e+04  1.909672e+00 1.225835e+00
9.900000e-03 1.000000e+00  6.738863e+04  1.937728e+00 1.244011e+00
1.000000e-02 1.000000e+00  6.738862e+04  1.965826e+00 1.261793e+00
1.010000e-02 1.000000e+00  6.738862e+04  1.993897e+00 1.279173e+00
1.020000e-02 1.000000e+00  6.738862e+04  2.021889e+00 1.296222e+00
1.030000e-02 1.000000e+00  6.738861e+04  2.049788e+00 1.313048e+00
1.040000e-02 1.000000e+00  6.738861e+04  2.077621e+00 1.329767e+00
1.050000e-02 1.000000e+00  6.738858e+04  2.105422e+00 1.346484e+00
1.060000e-02 1.000000e+00  6.738850e+04  2.133213e+00 1.363283e+00
1.070000e-02 1.000000e+00  6.738828e+04  2.161006e+00 1.380225e+00
1.080000e-02 1.000000e+00  6.738782e+04  2.188801e+00 1.397341e+00
1.090000e-02 1.000000e+00  6.738700e+04  2.216597e+00 1.414646e+00
1.100000e-02 1.000000e+00  6.738576e+04  2.244394e+00 1.432138e+00
1.110000e-02 1.000000e+00  6.738419e+04  2.272192e+00 1.449815e+00
1.120000e-02 1.000000e+00  6.738251e+04  2.299989e+00 1.467670e+00
1.130000e-02 1.000000e+00  6.738098e+04  2.327788e+00 1.485695e+00
1.140000e-02 1.000000e+00  6.737978e+04  2.355589e+00 1.503880e+00
1.150000e-02 1.000000e+00  6.737899e+04  2.383400e+00 1.522202e+00
1.160000e-02 1.000000e+00  6.737852e+04  2.411235e+00 1.540615e+00
1.170000e-02 1.000000e+00  6.737829e+04  2.439121e+00 1.559034e+00
1.180000e-02 1.000000e+00  6.737819e+04  2.467084e+00 1.577338e+00
