t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.241216e-27
2.000000e-04 1.000000e+00 9.175277e-27
3.000000e-04 1.000000e+00 1.920092e-26
4.000000e-04 1.000000e+00 3.317335e-26
5.000000e-04 1.000000e+00 5.103120e-26
6.000000e-04 1.000000e+00 7.275045e-26
7.000000e-04 1.000000e+00 9.864748e-26
8.000000e-04 1.000000e+00 1.289127e-25
9.000000e-04 1.000000e+00 1.632052e-25
1.000000e-03 1.000000e+00 2.010229e-25
1.100000e-03 1.000000e+00 2.433532e-25
1.200000e-03 1.000000e+00 2.908982e-25
1.300000e-03 1.000000e+00 3.432777e-25
1.400000e-03 1.000000e+00 4.136335e-25
1.500000e-03 1.000000e+00 7.232440e-25
1.600000e-03 1.000000e+00 4.315599e-24
1.700000e-03 1.000000e+00 4.934034e-23
1.800000e-03 1.000000e+00 5.779543e-22
1.900000e-03 1.000000e+00 6.376165e-21
2.000000e-03 1.000000e+00 6.592919e-20
2.100000e-03 1.000000e+00 6.390422e-19
2.200000e-03 1.000000e+00 5.806442e-18
2.300000e-03 1.000000e+00 4.944344e-17
2.400000e-03 1.000000e+00 3.944494e-16
2.500000e-03 1.000000e+00 2.947398e-15
2.600000e-03 1.000000e+00 2.062343e-14
2.700000e-03 1.000000e+00 1.351141e-13
2.800000e-03 1.000000e+00 8.287751e-13
2.900000e-03 1.000000e+00 4.759726e-12
3.000000e-03 1.000000e+00 2.559672e-11
3.100000e-03 1.000000e+00 1.289218e-10
3.200000e-03 1.000000e+00 6.083080e-10
3.300000e-03 1.000000e+00 2.689833e-09
3.400000e-03 9.999999e-01 1.115099e-08
3.500000e-03 9.999995e-01 4.336128e-08
3.600000e-03 9.999985e-01 1.582473e-07
3.700000e-03 9.999954e-01 5.423673e-07
3.800000e-03 9.999865e-01 1.746952e-06
3.900000e-03 9.999631e-01 5.292210e-06
4.000000e-03 9.999046e-01 1.509143e-05
4.100000e-03 9.997675e-01 4.054709e-05
4.200000e-03 9.994645e-01 1.027435e-04
4.300000e-03 9.988339e-01 2.457956e-04
4.400000e-03 9.975961e-01 5.557885e-04
4.500000e-03 9.953022e-01 1.189276e-03
4.600000e-03 9.912860e-01 2.411281e-03
4.700000e-03 9.846361e-01 4.638658e-03
4.800000e-03 9.742135e-01 8.478862e-03
4.900000e-03 9.587363e-01 1.474826e-02
5.000000e-03 9.369397e-01 2.445101e-02
5.100000e-03 9.078011e-01 3.870254e-02
5.200000e-03 8.707891e-01 5.859274e-02
5.300000e-03 8.260788e-01 8.500194e-02
5.400000e-03 7.746683e-01 1.184019e-01
5.500000e-03 7.183503e-01 1.586886e-01
5.600000e-03 6.595284e-01 2.050926e-01
5.700000e-03 6.009080e-01 2.562017e-01
5.800000e-03 5.451317e-01 3.100980e-01
5.900000e-03 4.944368e-01 3.645882e-01
