# x psi_r psi_i psi2 
-8.000000e+00  1.161182e-04 -1.966741e-05 1.387024e-08
-7.999674e+00 -2.180231e-04  8.967665e-05 5.557597e-08
-7.999349e+00  2.534042e-04 -1.322670e-04 8.170827e-08
-7.999023e+00 -2.114699e-04  1.344308e-04 6.279118e-08
-7.998698e+00  1.050181e-04 -9.551638e-05 2.015218e-08
-7.998372e+00  3.346972e-05  2.742440e-05 1.872320e-09
-7.998047e+00 -1.617393e-04  4.903156e-05 2.856370e-08
-7.997721e+00  2.406561e-04 -1.104870e-04 7.012273e-08
-7.997396e+00 -2.461448e-04  1.381667e-04 7.967732e-08
-7.997070e+00  1.765344e-04 -1.236206e-04 4.644644e-08
-7.996745e+00 -5.306661e-05  7.130321e-05 7.900212e-09
-7.996419e+00 -8.658598e-05  2.789944e-06 7.504916e-09
-7.996094e+00  1.998145e-04 -7.601327e-05 4.570386e-08
-7.995768e+00 -2.520742e-04  1.259922e-04 7.941544e-08
-7.995443e+00  2.274234e-04 -1.374602e-04 7.061672e-08
-7.995117e+00 -1.333869e-04  1.069219e-04 2.922434e-08
-7.994792e+00 -1.341652e-06 -4.371855e-05 1.913112e-09
-7.994466e+00  1.356544e-04 -3.282919e-05 1.947988e-08
-7.994141e+00 -2.285727e-04  9.932761e-05 6.211143e-08
-7.993815e+00  2.517488e-04 -1.354591e-04 8.172666e-08
-7.993489e+00 -1.981152e-04  1.301900e-04 5.619910e-08
-7.993164e+00  8.403912e-05 -8.513996e-05 1.431139e-08
-7.992838e+00  5.567200e-05  1.408396e-05 3.297729e-09
-7.992513e+00 -1.783910e-04  6.125938e-05 3.557605e-08
-7.992187e+00  2.466770e-04 -1.178664e-04 7.474202e-08
-7.991862e+00 -2.396985e-04  1.384439e-04 7.662208e-08
-7.991536e+00  1.595882e-04 -1.167122e-04 3.909014e-08
-7.991211e+00 -3.079124e-05  5.932162e-05 4.467155e-09
-7.990885e+00 -1.073941e-04  1.618291e-05 1.179538e-08
-7.990560e+00  2.128070e-04 -8.672525e-05 5.280807e-08
-7.990234e+00 -2.532873e-04  1.307508e-04 8.125024e-08
-7.989909e+00  2.164877e-04 -1.348126e-04 6.504136e-08
-7.989583e+00 -1.136393e-04  9.767851e-05 2.245497e-08
-7.989258e+00 -2.387574e-05 -3.070497e-05 1.512846e-09
-7.988932e+00  1.540998e-04 -4.563606e-05 2.582940e-08
-7.988607e+00 -2.373018e-04  1.080148e-04 6.797936e-08
-7.988281e+00  2.480990e-04 -1.373731e-04 8.042451e-08
-7.987955e+00 -1.832006e-04  1.247474e-04 4.912435e-08
-7.987630e+00  6.241051e-05 -7.400503e-05 9.371816e-09
-7.987304e+00  7.741538e-05  6.600697e-07 5.993577e-09
-7.986979e+00 -1.936153e-04  7.287021e-05 4.279694e-08
-7.986653e+00  2.507376e-04 -1.241169e-04 7.827435e-08
-7.986328e+00 -2.313570e-04  1.374254e-04 7.241181e-08
-7.986002e+00  1.413902e-04 -1.087373e-04 3.181498e-08
-7.985677e+00 -8.289324e-06  4.682824e-05 2.261597e-09
-7.985351e+00 -1.273345e-04  2.937656e-05 1.707705e-08
-7.985026e+00  2.241021e-04 -9.658781e-05 5.955096e-08
-7.984700e+00 -2.524915e-04  1.342695e-04 8.178027e-08
-7.984375e+00  2.038443e-04 -1.309135e-04 5.869085e-08
-7.984049e+00 -9.300630e-05  8.755440e-05 1.631594e-08
-7.983724e+00 -4.620286e-05 -1.745041e-05 2.439221e-09
-7.983398e+00  1.713090e-04 -5.797064e-05 3.270738e-08
-7.983073e+00 -2.441429e-04  1.156608e-04 7.298318e-08
-7.982747e+00  2.424852e-04 -1.379953e-04 7.784178e-08
-7.982422e+00 -1.668452e-04  1.181569e-04 4.179837e-08
-7.982096e+00  4.030406e-05 -6.221699e-05 5.495371e-09
