t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 3.238418e-27
2.000000e-04 1.000000e+00 1.320458e-26
3.000000e-04 1.000000e+00 2.887203e-26
4.000000e-04 1.000000e+00 5.092690e-26
5.000000e-04 1.000000e+00 7.982040e-26
6.000000e-04 1.000000e+00 1.151829e-25
7.000000e-04 1.000000e+00 1.579698e-25
8.000000e-04 1.000000e+00 3.446109e-25
9.000000e-04 1.000000e+00 1.898959e-23
1.000000e-03 1.000000e+00 2.152636e-21
1.100000e-03 1.000000e+00 1.968564e-19
1.200000e-03 1.000000e+00 1.425632e-17
1.300000e-03 1.000000e+00 8.160780e-16
1.400000e-03 1.000000e+00 3.689414e-14
1.500000e-03 1.000000e+00 1.316883e-12
1.600000e-03 1.000000e+00 3.711556e-11
1.700000e-03 1.000000e+00 8.264660e-10
1.800000e-03 9.999994e-01 1.455394e-08
1.900000e-03 9.999939e-01 2.029746e-07
2.000000e-03 9.999512e-01 2.246107e-06
2.100000e-03 9.996878e-01 1.976932e-05
2.200000e-03 9.983969e-01 1.388106e-04
2.300000e-03 9.933665e-01 7.803982e-04
2.400000e-03 9.777462e-01 3.528808e-03
2.500000e-03 9.390242e-01 1.290542e-02
2.600000e-03 8.622494e-01 3.843817e-02
2.700000e-03 7.402999e-01 9.406240e-02
2.800000e-03 5.849500e-01 1.912607e-01
2.900000e-03 4.262475e-01 3.278759e-01
3.000000e-03 2.965421e-01 4.828084e-01
3.100000e-03 2.123499e-01 6.250860e-01
3.200000e-03 1.697413e-01 7.313305e-01
3.300000e-03 1.537367e-01 7.961746e-01
3.400000e-03 1.499879e-01 8.287289e-01
3.500000e-03 1.500486e-01 8.422842e-01
3.600000e-03 1.506103e-01 8.470202e-01
3.700000e-03 1.509257e-01 8.484376e-01
3.800000e-03 1.510271e-01 8.488219e-01
3.900000e-03 1.510347e-01 8.489332e-01
4.000000e-03 1.510166e-01 8.489771e-01
4.100000e-03 1.509997e-01 8.489992e-01
4.200000e-03 1.509903e-01 8.490094e-01
4.300000e-03 1.509873e-01 8.490126e-01
4.400000e-03 1.509881e-01 8.490116e-01
4.500000e-03 1.509924e-01 8.490067e-01
4.600000e-03 1.510023e-01 8.489958e-01
4.700000e-03 1.510204e-01 8.489763e-01
4.800000e-03 1.510470e-01 8.489484e-01
4.900000e-03 1.510780e-01 8.489166e-01
5.000000e-03 1.511064e-01 8.488883e-01
5.100000e-03 1.511267e-01 8.488690e-01
5.200000e-03 1.511378e-01 8.488594e-01
5.300000e-03 1.511419e-01 8.488565e-01
5.400000e-03 1.511416e-01 8.488576e-01
5.500000e-03 1.511376e-01 8.488621e-01
5.600000e-03 1.511279e-01 8.488720e-01
5.700000e-03 1.511098e-01 8.488901e-01
5.800000e-03 1.510832e-01 8.489168e-01
5.900000e-03 1.510519e-01 8.489481e-01
6.000000e-03 1.510232e-01 8.489768e-01
6.100000e-03 1.510027e-01 8.489973e-01
6.200000e-03 1.509918e-01 8.490082e-01
6.300000e-03 1.509879e-01 8.490120e-01
6.400000e-03 1.509882e-01 8.490115e-01
6.500000e-03 1.509919e-01 8.490073e-01
6.600000e-03 1.510007e-01 8.489976e-01
6.700000e-03 1.510174e-01 8.489796e-01
6.800000e-03 1.510428e-01 8.489528e-01
6.900000e-03 1.510734e-01 8.489213e-01
7.000000e-03 1.511025e-01 8.488922e-01
7.100000e-03 1.511240e-01 8.488716e-01
7.200000e-03 1.511362e-01 8.488607e-01
7.300000e-03 1.511411e-01 8.488571e-01
7.400000e-03 1.511414e-01 8.488577e-01
7.500000e-03 1.511380e-01 8.488616e-01
7.600000e-03 1.511294e-01 8.488705e-01
7.700000e-03 1.511128e-01 8.488872e-01
7.800000e-03 1.510874e-01 8.489126e-01
7.900000e-03 1.510566e-01 8.489434e-01
8.000000e-03 1.510272e-01 8.489728e-01
8.100000e-03 1.510054e-01 8.489946e-01
8.200000e-03 1.509932e-01 8.490068e-01
8.300000e-03 1.509886e-01 8.490113e-01
8.400000e-03 1.509885e-01 8.490113e-01
8.500000e-03 1.509916e-01 8.490077e-01
8.600000e-03 1.509994e-01 8.489991e-01
8.700000e-03 1.510147e-01 8.489825e-01
8.800000e-03 1.510387e-01 8.489571e-01
8.900000e-03 1.510687e-01 8.489261e-01
9.000000e-03 1.510983e-01 8.488963e-01
9.100000e-03 1.511211e-01 8.488743e-01
9.200000e-03 1.511346e-01 8.488621e-01
9.300000e-03 1.511402e-01 8.488578e-01
9.400000e-03 1.511410e-01 8.488580e-01
9.500000e-03 1.511382e-01 8.488613e-01
9.600000e-03 1.511306e-01 8.488692e-01
9.700000e-03 1.511155e-01 8.488845e-01
9.800000e-03 1.510915e-01 8.489085e-01
9.900000e-03 1.510613e-01 8.489387e-01
1.000000e-02 1.510313e-01 8.489687e-01
1.010000e-02 1.510083e-01 8.489917e-01
1.020000e-02 1.509948e-01 8.490051e-01
1.030000e-02 1.509894e-01 8.490106e-01
1.040000e-02 1.509888e-01 8.490110e-01
1.050000e-02 1.509914e-01 8.490080e-01
1.060000e-02 1.509983e-01 8.490003e-01
1.070000e-02 1.510122e-01 8.489852e-01
1.080000e-02 1.510348e-01 8.489612e-01
1.090000e-02 1.510641e-01 8.489308e-01
1.100000e-02 1.510941e-01 8.489005e-01
1.110000e-02 1.511180e-01 8.488772e-01
1.120000e-02 1.511327e-01 8.488637e-01
1.130000e-02 1.511393e-01 8.488585e-01
1.140000e-02 1.511406e-01 8.488582e-01
1.150000e-02 1.511384e-01 8.488611e-01
1.160000e-02 1.511317e-01 8.488681e-01
1.170000e-02 1.511179e-01 8.488820e-01
1.180000e-02 1.510953e-01 8.489046e-01
1.190000e-02 1.510659e-01 8.489341e-01
1.200000e-02 1.510356e-01 8.489644e-01
