# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  3.647500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  3.647500e+04 -9.730000e-01 7.071421e-02
2.000000e-04 1.000000e+00  3.647500e+04 -9.460000e-01 7.072482e-02
3.000000e-04 1.000000e+00  3.647500e+04 -9.190000e-01 7.074249e-02
4.000000e-04 1.000000e+00  3.647500e+04 -8.920000e-01 7.076722e-02
5.000000e-04 1.000000e+00  3.647500e+04 -8.650000e-01 7.079901e-02
6.000000e-04 1.000000e+00  3.647500e+04 -8.380000e-01 7.083784e-02
7.000000e-04 1.000000e+00  3.647500e+04 -8.110000e-01 7.088371e-02
8.000000e-04 1.000000e+00  3.647500e+04 -7.840000e-01 7.093659e-02
9.000000e-04 1.000000e+00  3.647500e+04 -7.570000e-01 7.099648e-02
1.000000e-03 1.000000e+00  3.647500e+04 -7.300000e-01 7.106335e-02
1.100000e-03 1.000000e+00  3.647500e+04 -7.030000e-01 7.113719e-02
1.200000e-03 1.000000e+00  3.647500e+04 -6.760000e-01 7.121798e-02
1.300000e-03 1.000000e+00  3.647500e+04 -6.490000e-01 7.130568e-02
1.400000e-03 1.000000e+00  3.647500e+04 -6.220000e-01 7.140028e-02
1.500000e-03 1.000000e+00  3.647500e+04 -5.950000e-01 7.150175e-02
1.600000e-03 1.000000e+00  3.647500e+04 -5.680000e-01 7.161006e-02
1.700000e-03 1.000000e+00  3.647500e+04 -5.410000e-01 7.172517e-02
1.800000e-03 1.000000e+00  3.647500e+04 -5.140000e-01 7.184706e-02
1.900000e-03 1.000000e+00  3.647500e+04 -4.870000e-01 7.197569e-02
2.000000e-03 1.000000e+00  3.647500e+04 -4.600000e-01 7.211103e-02
2.100000e-03 1.000000e+00  3.647500e+04 -4.330000e-01 7.225303e-02
2.200000e-03 1.000000e+00  3.647500e+04 -4.060000e-01 7.240166e-02
2.300000e-03 1.000000e+00  3.647500e+04 -3.790000e-01 7.255687e-02
2.400000e-03 1.000000e+00  3.647500e+04 -3.520000e-01 7.271861e-02
2.500000e-03 1.000000e+00  3.647500e+04 -3.250000e-01 7.288673e-02
2.600000e-03 1.000000e+00  3.647501e+04 -2.980002e-01 7.306074e-02
2.700000e-03 1.000000e+00  3.647506e+04 -2.710010e-01 7.323883e-02
2.800000e-03 1.000000e+00  3.647521e+04 -2.440043e-01 7.341526e-02
2.900000e-03 1.000000e+00  3.647569e+04 -2.170160e-01 7.357441e-02
3.000000e-03 1.000000e+00  3.647699e+04 -1.900517e-01 7.368163e-02
3.100000e-03 1.000000e+00  3.648001e+04 -1.631471e-01 7.367552e-02
3.200000e-03 1.000000e+00  3.648609e+04 -1.363698e-01 7.347500e-02
3.300000e-03 1.000000e+00  3.649671e+04 -1.098258e-01 7.301781e-02
3.400000e-03 1.000000e+00  3.651284e+04 -8.364736e-02 7.233334e-02
3.500000e-03 1.000000e+00  3.653430e+04 -5.795579e-02 7.161993e-02
3.600000e-03 1.000000e+00  3.655943e+04 -3.280939e-02 7.126536e-02
3.700000e-03 1.000000e+00  3.658557e+04 -8.163506e-03 7.175675e-02
3.800000e-03 1.000000e+00  3.660999e+04  1.612753e-02 7.349656e-02
3.900000e-03 1.000000e+00  3.663072e+04  4.026215e-02 7.664010e-02
4.000000e-03 1.000000e+00  3.664693e+04  6.442296e-02 8.107709e-02
4.100000e-03 1.000000e+00  3.665875e+04  8.872571e-02 8.655171e-02
4.200000e-03 1.000000e+00  3.666680e+04  1.132072e-01 9.280402e-02
4.300000e-03 1.000000e+00  3.667191e+04  1.378466e-01 9.964260e-02
4.400000e-03 1.000000e+00  3.667490e+04  1.625978e-01 1.069463e-01
4.500000e-03 1.000000e+00  3.667647e+04  1.874159e-01 1.146373e-01
4.600000e-03 1.000000e+00  3.667716e+04  2.122681e-01 1.226579e-01
4.700000e-03 1.000000e+00  3.667735e+04  2.371359e-01 1.309607e-01
4.800000e-03 1.000000e+00  3.667734e+04  2.620102e-01 1.395069e-01
4.900000e-03 1.000000e+00  3.667734e+04  2.868876e-01 1.482655e-01
5.000000e-03 1.000000e+00  3.667744e+04  3.117670e-01 1.572126e-01
5.100000e-03 1.000000e+00  3.667762e+04  3.366480e-01 1.663286e-01
5.200000e-03 1.000000e+00  3.667781e+04  3.615303e-01 1.755968e-01
5.300000e-03 1.000000e+00  3.667792e+04  3.864134e-01 1.850024e-01
5.400000e-03 1.000000e+00  3.667795e+04  4.112972e-01 1.945312e-01
5.500000e-03 1.000000e+00  3.667794e+04  4.361813e-01 2.041700e-01
5.600000e-03 1.000000e+00  3.667792e+04  4.610655e-01 2.139064e-01
5.700000e-03 1.000000e+00  3.667791e+04  4.859498e-01 2.237292e-01
5.800000e-03 1.000000e+00  3.667791e+04  5.108340e-01 2.336281e-01
5.900000e-03 1.000000e+00  3.667791e+04  5.357183e-01 2.435938e-01
6.000000e-03 1.000000e+00  3.667791e+04  5.606025e-01 2.536179e-01
6.100000e-03 1.000000e+00  3.667791e+04  5.854864e-01 2.636922e-01
6.200000e-03 1.000000e+00  3.667791e+04  6.103700e-01 2.738087e-01
6.300000e-03 1.000000e+00  3.667791e+04  6.352529e-01 2.839590e-01
6.400000e-03 1.000000e+00  3.667791e+04  6.601346e-01 2.941341e-01
6.500000e-03 1.000000e+00  3.667791e+04  6.850150e-01 3.043253e-01
6.600000e-03 1.000000e+00  3.667791e+04  7.098940e-01 3.145250e-01
6.700000e-03 1.000000e+00  3.667791e+04  7.347720e-01 3.247279e-01
6.800000e-03 1.000000e+00  3.667791e+04  7.596498e-01 3.349317e-01
6.900000e-03 1.000000e+00  3.667791e+04  7.845282e-01 3.451371e-01
7.000000e-03 1.000000e+00  3.667791e+04  8.094077e-01 3.553468e-01
7.100000e-03 1.000000e+00  3.667791e+04  8.342885e-01 3.655647e-01
7.200000e-03 1.000000e+00  3.667791e+04  8.591706e-01 3.757948e-01
7.300000e-03 1.000000e+00  3.667791e+04  8.840537e-01 3.860402e-01
7.400000e-03 1.000000e+00  3.667791e+04  9.089373e-01 3.963032e-01
7.500000e-03 1.000000e+00  3.667791e+04  9.338214e-01 4.065850e-01
7.600000e-03 1.000000e+00  3.667790e+04  9.587056e-01 4.168857e-01
7.700000e-03 1.000000e+00  3.667790e+04  9.835898e-01 4.272050e-01
