t    R    T
2.500000e-08 1.000001e+00 1.361749e-46
2.497500e-05 1.000001e+00 6.185039e-46
4.992500e-05 1.000001e+00 2.397365e-45
7.487500e-05 1.000001e+00 6.378336e-45
9.982500e-05 1.000001e+00 1.884762e-44
1.247750e-04 1.000001e+00 5.879207e-43
1.497250e-04 1.000001e+00 7.877547e-39
1.746750e-04 1.000001e+00 1.853220e-35
1.996250e-04 1.000001e+00 8.215715e-33
2.245750e-04 1.000001e+00 8.564959e-31
2.495250e-04 1.000001e+00 1.494854e-29
2.744750e-04 1.000001e+00 8.300875e-29
2.994250e-04 1.000001e+00 1.822850e-28
3.243750e-04 1.000001e+00 2.652413e-28
3.493250e-04 1.000001e+00 3.477269e-28
3.742750e-04 1.000001e+00 4.387202e-28
3.992250e-04 1.000001e+00 5.018530e-28
4.241750e-04 1.000001e+00 5.291449e-28
4.491250e-04 1.000001e+00 5.460885e-28
4.740750e-04 1.000001e+00 5.848817e-28
4.990250e-04 1.000001e+00 6.282630e-28
5.239750e-04 1.000001e+00 6.845033e-28
5.489250e-04 1.000001e+00 7.779496e-28
5.738750e-04 1.000001e+00 9.257963e-28
5.988250e-04 1.000001e+00 1.122928e-27
6.237750e-04 1.000001e+00 1.327968e-27
6.487250e-04 1.000001e+00 1.497423e-27
6.736750e-04 1.000001e+00 1.603385e-27
6.986250e-04 1.000001e+00 1.667274e-27
7.235750e-04 1.000001e+00 1.706496e-27
7.485250e-04 1.000001e+00 1.737089e-27
7.734750e-04 1.000001e+00 1.772051e-27
7.984250e-04 1.000001e+00 1.844075e-27
8.233750e-04 1.000001e+00 2.045874e-27
8.483250e-04 1.000001e+00 2.670326e-27
8.732750e-04 1.000001e+00 4.594305e-27
8.982250e-04 1.000001e+00 1.042801e-26
9.231750e-04 1.000001e+00 2.807761e-26
9.481250e-04 1.000001e+00 8.093876e-26
9.730750e-04 1.000001e+00 2.366042e-25
9.980250e-04 1.000001e+00 6.935475e-25
1.022975e-03 1.000001e+00 2.015139e-24
1.047925e-03 1.000001e+00 5.798409e-24
1.072875e-03 1.000001e+00 1.653749e-23
1.097825e-03 1.000001e+00 4.660653e-23
1.122775e-03 1.000001e+00 1.300511e-22
1.147725e-03 1.000001e+00 3.590009e-22
1.172675e-03 1.000001e+00 9.802275e-22
1.197625e-03 1.000001e+00 2.648377e-21
1.222575e-03 1.000001e+00 7.077906e-21
1.247525e-03 1.000001e+00 1.871373e-20
1.272475e-03 1.000001e+00 4.894796e-20
1.297425e-03 1.000001e+00 1.266511e-19
1.322375e-03 1.000001e+00 3.241829e-19
1.347325e-03 1.000001e+00 8.208597e-19
1.372275e-03 1.000001e+00 2.056091e-18
1.397225e-03 1.000001e+00 5.094565e-18
1.422175e-03 1.000001e+00 1.248705e-17
1.447125e-03 1.000001e+00 3.027599e-17
1.472075e-03 1.000001e+00 7.261388e-17
1.497025e-03 1.000001e+00 1.722749e-16
1.521975e-03 1.000001e+00 4.043005e-16
1.546925e-03 1.000001e+00 9.385662e-16
1.571875e-03 1.000001e+00 2.155278e-15
1.596825e-03 1.000001e+00 4.895749e-15
1.621775e-03 1.000001e+00 1.100050e-14
1.646725e-03 1.000001e+00 2.445027e-14
1.671675e-03 1.000001e+00 5.375686e-14
1.696625e-03 1.000001e+00 1.169134e-13
1.721575e-03 1.000001e+00 2.515222e-13
1.746525e-03 1.000001e+00 5.352692e-13
1.771475e-03 1.000001e+00 1.126820e-12
1.796425e-03 1.000001e+00 2.346532e-12
1.821375e-03 1.000001e+00 4.833824e-12
1.846325e-03 1.000001e+00 9.850349e-12
1.871275e-03 1.000001e+00 1.985697e-11
1.896225e-03 1.000001e+00 3.959857e-11
1.921175e-03 1.000001e+00 7.811889e-11
1.946125e-03 1.000001e+00 1.524573e-10
1.971075e-03 1.000001e+00 2.943485e-10
1.996025e-03 1.000001e+00 5.622159e-10
2.020975e-03 1.000001e+00 1.062377e-09
2.045925e-03 1.000001e+00 1.986077e-09
2.070875e-03 1.000001e+00 3.673351e-09
2.095825e-03 1.000001e+00 6.721807e-09
2.120775e-03 1.000001e+00 1.216957e-08
2.145725e-03 1.000001e+00 2.179913e-08
2.170675e-03 1.000001e+00 3.863556e-08
2.195625e-03 1.000001e+00 6.775311e-08
2.220575e-03 1.000000e+00 1.175643e-07
2.245525e-03 9.999998e-01 2.018538e-07
2.270475e-03 9.999989e-01 3.429453e-07
2.295425e-03 9.999976e-01 5.765688e-07
2.320375e-03 9.999955e-01 9.592418e-07
2.345325e-03 9.999921e-01 1.579314e-06
2.370275e-03 9.999870e-01 2.573274e-06
2.395225e-03 9.999791e-01 4.149486e-06
