# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  3.382500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  3.382500e+04 -9.740000e-01 7.071421e-02
2.000000e-04 1.000000e+00  3.382500e+04 -9.480000e-01 7.072482e-02
3.000000e-04 1.000000e+00  3.382500e+04 -9.220000e-01 7.074249e-02
4.000000e-04 1.000000e+00  3.382500e+04 -8.960000e-01 7.076722e-02
5.000000e-04 1.000000e+00  3.382500e+04 -8.700000e-01 7.079901e-02
6.000000e-04 1.000000e+00  3.382500e+04 -8.440000e-01 7.083784e-02
7.000000e-04 1.000000e+00  3.382500e+04 -8.180000e-01 7.088371e-02
8.000000e-04 1.000000e+00  3.382500e+04 -7.920000e-01 7.093659e-02
9.000000e-04 1.000000e+00  3.382500e+04 -7.660000e-01 7.099648e-02
1.000000e-03 1.000000e+00  3.382500e+04 -7.400000e-01 7.106335e-02
1.100000e-03 1.000000e+00  3.382500e+04 -7.140000e-01 7.113719e-02
1.200000e-03 1.000000e+00  3.382500e+04 -6.880000e-01 7.121798e-02
1.300000e-03 1.000000e+00  3.382500e+04 -6.620000e-01 7.130568e-02
1.400000e-03 1.000000e+00  3.382500e+04 -6.360000e-01 7.140028e-02
1.500000e-03 1.000000e+00  3.382500e+04 -6.100000e-01 7.150175e-02
1.600000e-03 1.000000e+00  3.382500e+04 -5.840000e-01 7.161006e-02
1.700000e-03 1.000000e+00  3.382500e+04 -5.580000e-01 7.172517e-02
1.800000e-03 1.000000e+00  3.382500e+04 -5.320000e-01 7.184706e-02
1.900000e-03 1.000000e+00  3.382500e+04 -5.060000e-01 7.197569e-02
2.000000e-03 1.000000e+00  3.382500e+04 -4.800000e-01 7.211103e-02
2.100000e-03 1.000000e+00  3.382500e+04 -4.540000e-01 7.225303e-02
2.200000e-03 1.000000e+00  3.382500e+04 -4.280000e-01 7.240166e-02
2.300000e-03 1.000000e+00  3.382500e+04 -4.020000e-01 7.255687e-02
2.400000e-03 1.000000e+00  3.382500e+04 -3.760000e-01 7.271863e-02
2.500000e-03 1.000000e+00  3.382500e+04 -3.500000e-01 7.288686e-02
2.600000e-03 1.000000e+00  3.382500e+04 -3.240000e-01 7.306141e-02
2.700000e-03 1.000000e+00  3.382501e+04 -2.980002e-01 7.324174e-02
2.800000e-03 1.000000e+00  3.382505e+04 -2.720011e-01 7.342603e-02
2.900000e-03 1.000000e+00  3.382516e+04 -2.460044e-01 7.360870e-02
3.000000e-03 1.000000e+00  3.382550e+04 -2.200156e-01 7.377514e-02
3.100000e-03 1.000000e+00  3.382635e+04 -1.940486e-01 7.389366e-02
