# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  4.207500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  4.207500e+04 -9.710000e-01 7.071421e-02
2.000000e-04 1.000000e+00  4.207500e+04 -9.420000e-01 7.072482e-02
3.000000e-04 1.000000e+00  4.207500e+04 -9.130000e-01 7.074249e-02
4.000000e-04 1.000000e+00  4.207500e+04 -8.840000e-01 7.076722e-02
5.000000e-04 1.000000e+00  4.207500e+04 -8.550000e-01 7.079901e-02
6.000000e-04 1.000000e+00  4.207500e+04 -8.260000e-01 7.083784e-02
7.000000e-04 1.000000e+00  4.207500e+04 -7.970000e-01 7.088371e-02
8.000000e-04 1.000000e+00  4.207500e+04 -7.680000e-01 7.093659e-02
9.000000e-04 1.000000e+00  4.207500e+04 -7.390000e-01 7.099648e-02
1.000000e-03 1.000000e+00  4.207500e+04 -7.100000e-01 7.106335e-02
1.100000e-03 1.000000e+00  4.207500e+04 -6.810000e-01 7.113719e-02
1.200000e-03 1.000000e+00  4.207500e+04 -6.520000e-01 7.121798e-02
1.300000e-03 1.000000e+00  4.207500e+04 -6.230000e-01 7.130568e-02
1.400000e-03 1.000000e+00  4.207500e+04 -5.940000e-01 7.140028e-02
1.500000e-03 1.000000e+00  4.207500e+04 -5.650000e-01 7.150175e-02
1.600000e-03 1.000000e+00  4.207500e+04 -5.360000e-01 7.161006e-02
1.700000e-03 1.000000e+00  4.207500e+04 -5.070000e-01 7.172517e-02
1.800000e-03 1.000000e+00  4.207500e+04 -4.780000e-01 7.184706e-02
1.900000e-03 1.000000e+00  4.207500e+04 -4.490000e-01 7.197569e-02
2.000000e-03 1.000000e+00  4.207500e+04 -4.200000e-01 7.211103e-02
2.100000e-03 1.000000e+00  4.207500e+04 -3.910000e-01 7.225305e-02
2.200000e-03 1.000000e+00  4.207502e+04 -3.620000e-01 7.240184e-02
2.300000e-03 1.000000e+00  4.207512e+04 -3.329998e-01 7.255796e-02
2.400000e-03 1.000000e+00  4.207563e+04 -3.039987e-01 7.272423e-02
2.500000e-03 1.000000e+00  4.207791e+04 -2.749941e-01 7.291122e-02
2.600000e-03 1.000000e+00  4.208645e+04 -2.459764e-01 7.315109e-02
2.700000e-03 1.000000e+00  4.211374e+04 -2.169201e-01 7.352175e-02
2.800000e-03 1.000000e+00  4.218825e+04 -1.877705e-01 7.416943e-02
2.900000e-03 1.000000e+00  4.236255e+04 -1.584427e-01 7.529593e-02
3.000000e-03 1.000000e+00  4.271262e+04 -1.288625e-01 7.708493e-02
3.100000e-03 1.000000e+00  4.331773e+04 -9.907699e-02 7.962983e-02
3.200000e-03 1.000000e+00  4.421971e+04 -6.940659e-02 8.302580e-02
3.300000e-03 1.000000e+00  4.538142e+04 -4.052853e-02 8.768963e-02
3.400000e-03 1.000000e+00  4.667636e+04 -1.336189e-02 9.461709e-02
3.500000e-03 1.000000e+00  4.792753e+04  1.125306e-02 1.050945e-01
3.600000e-03 1.000000e+00  4.897677e+04  3.290587e-02 1.199019e-01
3.700000e-03 1.000000e+00  4.974146e+04  5.176298e-02 1.388140e-01
3.800000e-03 1.000000e+00  5.022641e+04  6.842566e-02 1.608648e-01
3.900000e-03 1.000000e+00  5.049438e+04  8.362627e-02 1.849080e-01
4.000000e-03 1.000000e+00  5.062359e+04  9.796957e-02 2.099574e-01
4.100000e-03 1.000000e+00  5.067804e+04  1.118361e-01 2.352628e-01
4.200000e-03 1.000000e+00  5.069810e+04  1.254277e-01 2.602788e-01
4.300000e-03 1.000000e+00  5.070452e+04  1.388651e-01 2.846458e-01
4.400000e-03 1.000000e+00  5.070622e+04  1.522549e-01 3.082034e-01
4.500000e-03 1.000000e+00  5.070650e+04  1.656995e-01 3.310044e-01
