# x psi_r psi_i psi2 
-8.000000e+00 -9.267959e-05  3.186652e-04 1.101370e-07
-7.999674e+00  6.861044e-05 -7.352089e-04 5.452396e-07
-7.999349e+00 -2.374537e-05  9.275616e-04 8.609344e-07
-7.999023e+00 -2.820179e-05 -8.370808e-04 7.014995e-07
-7.998698e+00  7.140602e-05  4.913660e-04 2.465394e-07
-7.998372e+00 -9.275199e-05  4.159872e-06 8.620237e-09
-7.998047e+00  8.581536e-05 -4.983985e-04 2.557654e-07
-7.997721e+00 -5.279590e-05  8.406500e-04 7.094798e-07
-7.997396e+00  3.820971e-06 -9.265627e-04 8.585331e-07
-7.997070e+00  4.616057e-05  7.299506e-04 5.349587e-07
-7.996745e+00 -8.194125e-05 -3.107740e-04 1.032948e-07
-7.996419e+00  9.268201e-05 -2.031460e-04 4.985826e-08
-7.996094e+00 -7.519555e-05  6.551046e-04 4.348164e-07
-7.995768e+00  3.489143e-05 -9.072958e-04 8.244031e-07
-7.995443e+00  1.589705e-05  8.828305e-04 7.796425e-07
-7.995117e+00 -6.168691e-05 -5.891791e-04 3.509373e-07
-7.994792e+00  8.856547e-05  1.158899e-04 2.127432e-08
-7.994466e+00 -8.841749e-05  3.927178e-04 1.620450e-07
-7.994141e+00  6.137514e-05 -7.815614e-04 6.146052e-07
-7.993815e+00 -1.575110e-05  9.320816e-04 8.690242e-07
-7.993489e+00 -3.451651e-05 -7.983916e-04 6.386206e-07
-7.993164e+00  7.412221e-05  4.212662e-04 1.829593e-07
-7.992838e+00 -9.105339e-05  8.429500e-05 1.539637e-08
-7.992513e+00  8.023363e-05 -5.641345e-04 3.246852e-07
-7.992187e+00 -4.504438e-05  8.719437e-04 7.623147e-07
-7.991862e+00 -3.731274e-06 -9.138737e-04 8.351791e-07
-7.991536e+00  5.121275e-05  6.771495e-04 4.611542e-07
-7.991211e+00 -8.296180e-05 -2.339620e-04 6.162089e-08
-7.990885e+00  8.937287e-05 -2.805471e-04 8.669420e-08
-7.990560e+00 -6.857904e-05  7.094944e-04 5.080854e-07
-7.990234e+00  2.699448e-05 -9.220910e-04 8.509806e-07
-7.989909e+00  2.266385e-05  8.535215e-04 7.290127e-07
-7.989583e+00 -6.526512e-05 -5.247041e-04 2.795740e-07
-7.989258e+00  8.787499e-05  3.590950e-05 9.011506e-09
-7.988932e+00 -8.368257e-05  4.638162e-04 2.221283e-07
-7.988607e+00  5.405179e-05 -8.220994e-04 6.787691e-07
-7.988281e+00 -8.079412e-06  9.296999e-04 8.644071e-07
-7.987955e+00 -4.019756e-05 -7.538180e-04 5.698575e-07
-7.987630e+00  7.608790e-05  3.480932e-04 1.269583e-07
-7.987304e+00 -8.871681e-05  1.637549e-04 3.468635e-08
-7.986979e+00  7.432090e-05 -6.256529e-04 3.969652e-07
-7.986653e+00 -3.736902e-05  8.967636e-04 8.055815e-07
-7.986328e+00 -1.082450e-05 -8.944287e-04 8.001199e-07
-7.986002e+00  5.556420e-05  6.193702e-04 3.867069e-07
-7.985677e+00 -8.325444e-05 -1.554674e-04 3.110142e-08
-7.985351e+00  8.553089e-05 -3.558224e-04 1.339251e-07
-7.985026e+00 -6.178689e-05  7.585982e-04 5.792888e-07
-7.984700e+00  1.933173e-05 -9.300520e-04 8.653704e-07
-7.984375e+00  2.885917e-05  8.179138e-04 6.698159e-07
-7.984049e+00 -6.810994e-05 -4.563866e-04 2.129277e-07
-7.983724e+00  8.651350e-05 -4.428586e-05 9.445824e-09
-7.983398e+00 -7.854366e-05  5.314365e-04 2.885939e-07
-7.983073e+00  4.671408e-05 -8.565269e-04 7.358206e-07
-7.982747e+00 -7.863232e-07  9.204385e-04 8.472076e-07
-7.982422e+00 -4.522368e-05 -7.036933e-04 4.972294e-07
-7.982096e+00  7.732298e-05  2.723903e-04 8.017529e-08
-7.981770e+00 -8.579719e-05  2.419525e-04 6.590216e-08
-7.981445e+00  6.815025e-05 -6.825017e-04 4.704530e-07
-7.981119e+00 -2.983874e-05  9.149305e-04 8.379882e-07
-7.980794e+00 -1.741506e-05 -8.683759e-04 7.543800e-07
-7.980468e+00  5.920978e-05  5.570432e-04 3.138029e-07
-7.980143e+00 -8.285405e-05 -7.587167e-05 1.262130e-08
-7.979817e+00  8.122023e-05 -4.284165e-04 1.901375e-07
-7.979492e+00 -5.489287e-05  8.020562e-04 6.463074e-07
-7.979166e+00  1.196402e-05 -9.311242e-04 8.671353e-07
-7.978841e+00  3.445371e-05  7.762748e-04 6.037896e-07
-7.978515e+00 -7.023244e-05 -3.847341e-04 1.529529e-07
-7.978190e+00  8.452901e-05 -1.241030e-04 2.254671e-08
-7.977864e+00 -7.307098e-05  5.950809e-04 3.594606e-07
-7.977539e+00  3.943291e-05 -8.845932e-04 7.840601e-07
-7.977213e+00  6.078225e-06  9.043703e-04 8.179225e-07
-7.976888e+00 -4.958111e-05 -6.483916e-04 4.228699e-07
-7.976562e+00  7.785402e-05  1.947186e-04 4.397660e-08
-7.976236e+00 -8.235319e-05  3.183102e-04 1.081035e-07
-7.975911e+00  6.179449e-05 -7.342633e-04 5.429611e-07
-7.975585e+00 -2.251817e-05  9.263142e-04 8.585651e-07
-7.975260e+00 -2.346618e-05 -8.359121e-04 6.992997e-07
-7.974934e+00  6.215180e-05  4.906321e-04 2.445827e-07
-7.974609e+00 -8.180120e-05  4.235949e-06 6.709379e-09
-7.974283e+00  7.650729e-05 -4.977945e-04 2.536527e-07
-7.973958e+00 -4.796884e-05  8.395507e-04 7.071465e-07
-7.973632e+00  4.946723e-06 -9.253040e-04 8.562119e-07
-7.973307e+00  3.942545e-05  7.289161e-04 5.328730e-07
