# x psi_r psi_i psi2 
-8.000000e+00 -6.844905e-05  1.455521e-03 2.123227e-06
-7.999674e+00  2.720164e-05 -1.287048e-03 1.657233e-06
-7.999349e+00  2.212137e-05  7.254561e-04 5.267759e-07
-7.999023e+00 -6.455891e-05  5.761873e-05 7.487770e-09
-7.998698e+00  8.729228e-05 -8.229204e-04 6.848179e-07
-7.998372e+00 -8.351671e-05  1.336675e-03 1.793675e-06
-7.998047e+00  5.447747e-05 -1.442000e-03 2.082332e-06
-7.997721e+00 -9.061367e-06  1.106812e-03 1.225114e-06
-7.997396e+00 -3.892279e-05 -4.335975e-04 1.895217e-07
-7.997070e+00  7.494273e-05 -3.719207e-04 1.439414e-07
-7.996745e+00 -8.814361e-05  1.063651e-03 1.139122e-06
-7.996419e+00  7.461862e-05 -1.430313e-03 2.051364e-06
-7.996094e+00 -3.856409e-05  1.359975e-03 1.851018e-06
-7.995768e+00 -9.022202e-06 -8.742174e-04 7.643375e-07
-7.995443e+00  5.369562e-05  1.215178e-04 1.764980e-08
-7.995117e+00 -8.194921e-05  6.681370e-04 4.531227e-07
-7.994792e+00  8.529706e-05 -1.253521e-03 1.578591e-06
-7.994466e+00 -6.282241e-05  1.455861e-03 2.123479e-06
-7.994141e+00  2.142532e-05 -1.213432e-03 1.472876e-06
-7.993815e+00  2.629566e-05  6.003857e-04 3.611545e-07
-7.993489e+00 -6.587761e-05  1.959274e-04 4.272739e-08
-7.993164e+00  8.537631e-05 -9.322156e-04 8.763150e-07
-7.992838e+00 -7.897007e-05  1.383576e-03 1.920520e-06
-7.992513e+00  4.869698e-05 -1.412194e-03 1.996663e-06
-7.992187e+00 -3.807571e-06  1.009419e-03 1.018941e-06
-7.991862e+00 -4.206183e-05 -2.983820e-04 9.080103e-08
-7.991536e+00  7.503139e-05 -5.036467e-04 2.592897e-07
-7.991211e+00 -8.517745e-05  1.151650e-03 1.333552e-06
-7.990885e+00  6.951879e-05 -1.447714e-03 2.100707e-06
-7.990560e+00 -3.289137e-05  1.301476e-03 1.694921e-06
-7.990234e+00 -1.354505e-05 -7.577043e-04 5.742993e-07
-7.989909e+00  5.570707e-05 -1.740634e-05 3.406259e-09
-7.989583e+00 -8.085873e-05  7.870305e-04 6.259552e-07
-7.989258e+00  8.145821e-05 -1.316070e-03 1.738676e-06
-7.988932e+00 -5.741859e-05  1.442970e-03 2.085461e-06
-7.988607e+00  1.610502e-05 -1.129055e-03 1.275023e-06
-7.988281e+00  2.992176e-05  4.703114e-04 2.220881e-07
-7.987955e+00 -6.672422e-05  3.319556e-04 1.146466e-07
-7.987630e+00  8.320824e-05 -1.032644e-03 1.073277e-06
-7.987304e+00 -7.446691e-05  1.417735e-03 2.015517e-06
-7.986979e+00  4.324023e-05 -1.369661e-03 1.877842e-06
-7.986653e+00  9.431541e-07  9.032037e-04 8.157777e-07
-7.986328e+00 -4.467357e-05 -1.609428e-04 2.789833e-08
-7.986002e+00  7.473001e-05 -6.303201e-04 4.028880e-07
-7.985677e+00 -8.207684e-05  1.228865e-03 1.516845e-06
-7.985351e+00  6.457948e-05 -1.451894e-03 2.112165e-06
-7.985026e+00 -2.762299e-05  1.231359e-03 1.517008e-06
-7.984700e+00 -1.754516e-05 -6.347245e-04 4.031830e-07
-7.984375e+00  5.723812e-05 -1.556717e-04 2.750987e-08
-7.984049e+00 -7.947685e-05  8.983424e-04 8.133356e-07
-7.983724e+00  7.760479e-05 -1.366432e-03 1.873158e-06
-7.983398e+00 -5.227955e-05  1.417010e-03 2.010651e-06
-7.983073e+00  1.124585e-05 -1.034718e-03 1.070769e-06
-7.982747e+00  3.303285e-05  3.364302e-04 1.142764e-07
-7.982422e+00 -6.715992e-05  4.644771e-04 2.202495e-07
-7.982096e+00  8.085835e-05 -1.123325e-03 1.268397e-06
-7.981770e+00 -7.006503e-05  1.438883e-03 2.075294e-06
-7.981445e+00  3.813484e-05 -1.314832e-03 1.730237e-06
-7.981119e+00  5.201769e-06  7.891601e-04 6.228007e-07
-7.980794e+00 -4.680407e-05 -2.253441e-05 2.698420e-09
-7.980468e+00  7.410544e-05 -7.508087e-04 5.692054e-07
-7.980143e+00 -7.890888e-05  1.294632e-03 1.682298e-06
-7.979817e+00  5.984741e-05 -1.442860e-03 2.085427e-06
-7.979492e+00 -2.277101e-05  1.150300e-03 1.323708e-06
-7.979166e+00 -2.104868e-05 -5.064158e-04 2.569000e-07
-7.978841e+00  5.834499e-05 -2.920259e-04 8.868328e-08
-7.978515e+00 -7.787252e-05  1.001088e-03 1.008242e-06
-7.978190e+00  7.379725e-05 -1.404191e-03 1.977197e-06
-7.977864e+00 -4.743870e-05  1.378261e-03 1.901854e-06
-7.977539e+00  6.844035e-06 -9.313135e-04 8.673917e-07
-7.977213e+00  3.566864e-05  1.999699e-04 4.126022e-08
