t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.327347e-27
2.000000e-04 1.000000e+00 9.379839e-27
3.000000e-04 1.000000e+00 1.941748e-26
4.000000e-04 1.000000e+00 3.331046e-26
5.000000e-04 1.000000e+00 5.139675e-26
6.000000e-04 1.000000e+00 7.305968e-26
7.000000e-04 1.000000e+00 9.865510e-26
8.000000e-04 1.000000e+00 1.290783e-25
9.000000e-04 1.000000e+00 1.630565e-25
1.000000e-03 1.000000e+00 2.004413e-25
1.100000e-03 1.000000e+00 2.426620e-25
1.200000e-03 1.000000e+00 2.898953e-25
1.300000e-03 1.000000e+00 3.771584e-25
1.400000e-03 1.000000e+00 1.238728e-24
1.500000e-03 1.000000e+00 1.550272e-23
1.600000e-03 1.000000e+00 2.400954e-22
1.700000e-03 1.000000e+00 3.499788e-21
1.800000e-03 1.000000e+00 4.719848e-20
1.900000e-03 1.000000e+00 5.885215e-19
2.000000e-03 1.000000e+00 6.782674e-18
2.100000e-03 1.000000e+00 7.222068e-17
2.200000e-03 1.000000e+00 7.101864e-16
2.300000e-03 1.000000e+00 6.447575e-15
2.400000e-03 1.000000e+00 5.403045e-14
2.500000e-03 1.000000e+00 4.178758e-13
2.600000e-03 1.000000e+00 2.982728e-12
2.700000e-03 1.000000e+00 1.965045e-11
2.800000e-03 1.000000e+00 1.195090e-10
2.900000e-03 1.000000e+00 6.711445e-10
3.000000e-03 9.999999e-01 3.481600e-09
3.100000e-03 9.999998e-01 1.669126e-08
3.200000e-03 9.999991e-01 7.399241e-08
3.300000e-03 9.999968e-01 3.034960e-07
3.400000e-03 9.999894e-01 1.152674e-06
3.500000e-03 9.999671e-01 4.057020e-06
3.600000e-03 9.999048e-01 1.324507e-05
3.700000e-03 9.997438e-01 4.015028e-05
3.800000e-03 9.993580e-01 1.131337e-04
3.900000e-03 9.985001e-01 2.966818e-04
4.000000e-03 9.967278e-01 7.250310e-04
4.100000e-03 9.933238e-01 1.653522e-03
4.200000e-03 9.872401e-01 3.524723e-03
4.300000e-03 9.771135e-01 7.034488e-03
4.400000e-03 9.614004e-01 1.316823e-02
4.500000e-03 9.386531e-01 2.316726e-02
4.600000e-03 9.079036e-01 3.839002e-02
4.700000e-03 8.690593e-01 6.006056e-02
4.800000e-03 8.231704e-01 8.894388e-02
4.900000e-03 7.724427e-01 1.250356e-01
5.000000e-03 7.199454e-01 1.673759e-01
5.100000e-03 6.690724e-01 2.140754e-01
5.200000e-03 6.229132e-01 2.625735e-01
5.300000e-03 5.837203e-01 3.100698e-01
5.400000e-03 5.526191e-01 3.540037e-01
5.500000e-03 5.296091e-01 3.924493e-01
5.600000e-03 5.138064e-01 4.243293e-01
5.700000e-03 5.038102e-01 4.494219e-01
5.800000e-03 4.980711e-01 4.682010e-01
5.900000e-03 4.951715e-01 4.815872e-01
6.000000e-03 4.939813e-01 4.906918e-01
6.100000e-03 4.937008e-01 4.966105e-01
6.200000e-03 4.938258e-01 5.002943e-01
6.300000e-03 4.940762e-01 5.024926e-01
6.400000e-03 4.943203e-01 5.037516e-01
6.500000e-03 4.945118e-01 5.044432e-01
6.600000e-03 4.946466e-01 5.048064e-01
6.700000e-03 4.947363e-01 5.049867e-01
6.800000e-03 4.947952e-01 5.050686e-01
