t    R    T
2.500000e-08 1.000000e+00 1.361266e-46
2.497500e-05 1.000000e+00 4.421139e-46
4.992500e-05 1.000000e+00 1.426840e-45
7.487500e-05 1.000000e+00 2.815039e-45
9.982500e-05 1.000000e+00 4.887987e-45
1.247750e-04 1.000000e+00 3.792252e-43
1.497250e-04 1.000000e+00 5.560794e-39
1.746750e-04 1.000000e+00 1.325346e-35
1.996250e-04 1.000000e+00 4.480637e-33
2.245750e-04 1.000000e+00 5.082093e-31
2.495250e-04 1.000000e+00 8.781019e-30
2.744750e-04 1.000000e+00 4.309103e-29
2.994250e-04 1.000000e+00 9.622548e-29
3.243750e-04 1.000000e+00 1.463467e-28
3.493250e-04 1.000000e+00 1.964681e-28
3.742750e-04 1.000000e+00 2.438201e-28
3.992250e-04 1.000000e+00 2.727227e-28
4.241750e-04 1.000000e+00 2.878894e-28
4.491250e-04 1.000000e+00 3.008694e-28
4.740750e-04 1.000000e+00 3.149038e-28
4.990250e-04 1.000000e+00 3.410664e-28
5.239750e-04 1.000000e+00 3.984487e-28
5.489250e-04 1.000000e+00 4.732318e-28
5.738750e-04 1.000000e+00 5.405203e-28
5.988250e-04 1.000000e+00 5.908843e-28
6.237750e-04 1.000000e+00 6.331892e-28
6.487250e-04 1.000000e+00 6.758391e-28
6.736750e-04 1.000000e+00 7.357617e-28
6.986250e-04 1.000000e+00 8.036468e-28
7.235750e-04 1.000000e+00 8.601962e-28
7.485250e-04 1.000000e+00 9.061122e-28
7.734750e-04 1.000000e+00 9.354061e-28
7.984250e-04 1.000000e+00 9.522733e-28
8.233750e-04 1.000000e+00 9.616467e-28
8.483250e-04 1.000000e+00 9.665107e-28
8.732750e-04 1.000000e+00 9.695295e-28
8.982250e-04 1.000000e+00 9.724709e-28
9.231750e-04 1.000000e+00 9.751865e-28
9.481250e-04 1.000000e+00 9.783195e-28
9.730750e-04 1.000000e+00 9.829903e-28
9.980250e-04 1.000000e+00 9.901318e-28
1.022975e-03 1.000000e+00 1.004402e-27
1.047925e-03 1.000000e+00 1.038053e-27
1.072875e-03 1.000000e+00 1.115868e-27
1.097825e-03 1.000000e+00 1.277360e-27
1.122775e-03 1.000000e+00 1.653138e-27
1.147725e-03 1.000000e+00 2.586740e-27
1.172675e-03 1.000000e+00 4.858111e-27
1.197625e-03 1.000000e+00 9.958720e-27
1.222575e-03 1.000000e+00 2.154848e-26
1.247525e-03 1.000000e+00 4.883257e-26
1.272475e-03 1.000000e+00 1.122015e-25
1.297425e-03 1.000000e+00 2.564969e-25
1.322375e-03 1.000000e+00 5.823677e-25
1.347325e-03 1.000000e+00 1.318592e-24
1.372275e-03 1.000000e+00 2.973350e-24
1.397225e-03 1.000000e+00 6.662898e-24
1.422175e-03 1.000000e+00 1.483043e-23
1.447125e-03 1.000000e+00 3.279984e-23
1.472075e-03 1.000000e+00 7.210062e-23
1.497025e-03 1.000000e+00 1.574965e-22
1.521975e-03 1.000000e+00 3.418392e-22
1.546925e-03 1.000000e+00 7.372295e-22
1.571875e-03 1.000000e+00 1.579842e-21
1.596825e-03 1.000000e+00 3.363922e-21
1.621775e-03 1.000000e+00 7.116944e-21
1.646725e-03 1.000000e+00 1.496089e-20
1.671675e-03 1.000000e+00 3.124834e-20
1.696625e-03 1.000000e+00 6.484866e-20
1.721575e-03 1.000000e+00 1.337138e-19
1.746525e-03 1.000000e+00 2.739356e-19
1.771475e-03 1.000000e+00 5.575894e-19
1.796425e-03 1.000000e+00 1.127642e-18
1.821375e-03 1.000000e+00 2.265771e-18
1.846325e-03 1.000000e+00 4.523204e-18
1.871275e-03 1.000000e+00 8.971382e-18
1.896225e-03 1.000000e+00 1.767883e-17
1.921175e-03 1.000000e+00 3.461199e-17
1.946125e-03 1.000000e+00 6.732512e-17
1.971075e-03 1.000000e+00 1.301079e-16
1.996025e-03 1.000000e+00 2.498070e-16
2.020975e-03 1.000000e+00 4.765182e-16
2.045925e-03 1.000000e+00 9.030821e-16
2.070875e-03 1.000000e+00 1.700386e-15
2.095825e-03 1.000000e+00 3.180825e-15
2.120775e-03 1.000000e+00 5.911587e-15
2.145725e-03 1.000000e+00 1.091542e-14
2.170675e-03 1.000000e+00 2.002395e-14
2.195625e-03 1.000000e+00 3.649488e-14
2.220575e-03 1.000000e+00 6.608276e-14
2.245525e-03 1.000000e+00 1.188829e-13
2.270475e-03 1.000000e+00 2.124843e-13
2.295425e-03 1.000000e+00 3.773220e-13
2.320375e-03 1.000000e+00 6.656974e-13
2.345325e-03 1.000000e+00 1.166871e-12
2.370275e-03 1.000000e+00 2.032135e-12
2.395225e-03 1.000000e+00 3.516157e-12
2.420175e-03 1.000000e+00 6.044668e-12
2.445125e-03 1.000000e+00 1.032447e-11
2.470075e-03 1.000000e+00 1.752095e-11
2.495025e-03 1.000000e+00 2.954237e-11
2.519975e-03 1.000000e+00 4.949187e-11
2.544925e-03 1.000000e+00 8.238104e-11
2.569875e-03 1.000000e+00 1.362478e-10
2.594825e-03 1.000000e+00 2.238950e-10
2.619775e-03 1.000000e+00 3.655750e-10
2.644725e-03 1.000000e+00 5.931032e-10
2.669675e-03 1.000000e+00 9.561162e-10
2.694625e-03 1.000000e+00 1.531520e-09
2.719575e-03 1.000000e+00 2.437649e-09
2.744525e-03 1.000000e+00 3.855334e-09
2.769475e-03 1.000000e+00 6.058994e-09
2.794425e-03 1.000000e+00 9.462214e-09
2.819375e-03 1.000000e+00 1.468401e-08
2.844325e-03 1.000000e+00 2.264450e-08
2.869275e-03 9.999999e-01 3.470191e-08
2.894225e-03 9.999997e-01 5.284734e-08
2.919175e-03 9.999994e-01 7.997959e-08
2.944125e-03 9.999989e-01 1.202897e-07
2.969075e-03 9.999983e-01 1.797955e-07
2.994025e-03 9.999973e-01 2.670775e-07
3.018975e-03 9.999960e-01 3.942865e-07
3.043925e-03 9.999941e-01 5.785099e-07
3.068875e-03 9.999916e-01 8.436108e-07
3.093825e-03 9.999879e-01 1.222684e-06
3.118775e-03 9.999830e-01 1.761312e-06
3.143725e-03 9.999762e-01 2.521835e-06
3.168675e-03 9.999669e-01 3.588929e-06
3.193625e-03 9.999544e-01 5.076800e-06
3.218575e-03 9.999375e-01 7.138419e-06
3.243525e-03 9.999150e-01 9.977241e-06
3.268475e-03 9.998851e-01 1.386199e-05
3.293425e-03 9.998456e-01 1.914509e-05
3.318375e-03 9.997939e-01 2.628553e-05
3.343325e-03 9.997265e-01 3.587685e-05
3.368275e-03 9.996392e-01 4.868117e-05
3.393225e-03 9.995268e-01 6.567019e-05
3.418175e-03 9.993831e-01 8.807397e-05
3.443125e-03 9.992005e-01 1.174385e-04
3.468075e-03 9.989697e-01 1.556931e-04
3.493025e-03 9.986800e-01 2.052279e-04
3.517975e-03 9.983185e-01 2.689825e-04
3.542925e-03 9.978702e-01 3.505461e-04
3.567875e-03 9.973175e-01 4.542688e-04
3.592825e-03 9.966405e-01 5.853836e-04
3.617775e-03 9.958160e-01 7.501393e-04
3.642725e-03 9.948181e-01 9.559405e-04
3.667675e-03 9.936177e-01 1.211495e-03
3.692625e-03 9.921823e-01 1.526965e-03
3.717575e-03 9.904762e-01 1.914115e-03
3.742525e-03 9.884608e-01 2.386456e-03
3.767475e-03 9.860940e-01 2.959383e-03
3.792425e-03 9.833315e-01 3.650288e-03
3.817375e-03 9.801262e-01 4.478653e-03
3.842325e-03 9.764295e-01 5.466117e-03
3.867275e-03 9.721915e-01 6.636492e-03
3.892225e-03 9.673619e-01 8.015743e-03
3.917175e-03 9.618911e-01 9.631911e-03
3.942125e-03 9.557306e-01 1.151497e-02
3.967075e-03 9.488350e-01 1.369663e-02
3.992025e-03 9.411625e-01 1.621004e-02
4.016975e-03 9.326763e-01 1.908947e-02
4.041925e-03 9.233461e-01 2.236985e-02
4.066875e-03 9.131491e-01 2.608628e-02
4.091825e-03 9.020713e-01 3.027349e-02
4.116775e-03 8.901085e-01 3.496518e-02
4.141725e-03 8.772673e-01 4.019335e-02
4.166675e-03 8.635660e-01 4.598760e-02
4.191625e-03 8.490350e-01 5.237437e-02
4.216575e-03 8.337172e-01 5.937624e-02
4.241525e-03 8.176678e-01 6.701114e-02
4.266475e-03 8.009544e-01 7.529173e-02
4.291425e-03 7.836563e-01 8.422476e-02
4.316375e-03 7.658635e-01 9.381048e-02
4.341325e-03 7.476758e-01 1.040422e-01
4.366275e-03 7.292011e-01 1.149061e-01
