t    R    T
0.000000e+00 1.000000e+00 1.359748e-46
1.000000e-04 1.000000e+00 1.901522e-27
2.000000e-04 1.000000e+00 7.563190e-27
3.000000e-04 1.000000e+00 1.584823e-26
4.000000e-04 1.000000e+00 2.711165e-26
5.000000e-04 1.000000e+00 4.131239e-26
6.000000e-04 1.000000e+00 5.853745e-26
7.000000e-04 1.000000e+00 7.902437e-26
8.000000e-04 1.000000e+00 1.025820e-25
9.000000e-04 1.000000e+00 1.285078e-25
1.000000e-03 1.000000e+00 1.566364e-25
1.100000e-03 1.000000e+00 1.879015e-25
1.200000e-03 1.000000e+00 2.219524e-25
1.300000e-03 1.000000e+00 2.589015e-25
1.400000e-03 1.000000e+00 2.983406e-25
1.500000e-03 1.000000e+00 3.405879e-25
1.600000e-03 1.000000e+00 3.873723e-25
1.700000e-03 1.000000e+00 4.549253e-25
1.800000e-03 1.000000e+00 7.398631e-25
1.900000e-03 1.000000e+00 3.397854e-24
2.000000e-03 1.000000e+00 3.083489e-23
2.100000e-03 1.000000e+00 3.024490e-22
2.200000e-03 1.000000e+00 2.840777e-21
2.300000e-03 1.000000e+00 2.519304e-20
2.400000e-03 1.000000e+00 2.105336e-19
2.500000e-03 1.000000e+00 1.657006e-18
2.600000e-03 1.000000e+00 1.227847e-17
2.700000e-03 1.000000e+00 8.563999e-17
2.800000e-03 1.000000e+00 5.621463e-16
2.900000e-03 1.000000e+00 3.472333e-15
3.000000e-03 1.000000e+00 2.018284e-14
3.100000e-03 1.000000e+00 1.103957e-13
3.200000e-03 1.000000e+00 5.683039e-13
3.300000e-03 1.000000e+00 2.753887e-12
3.400000e-03 1.000000e+00 1.256480e-11
3.500000e-03 1.000000e+00 5.399368e-11
3.600000e-03 1.000000e+00 2.186100e-10
3.700000e-03 1.000000e+00 8.343040e-10
3.800000e-03 9.999999e-01 3.002752e-09
3.900000e-03 9.999996e-01 1.019750e-08
4.000000e-03 9.999990e-01 3.269723e-08
4.100000e-03 9.999971e-01 9.905083e-08
4.200000e-03 9.999922e-01 2.836917e-07
4.300000e-03 9.999805e-01 7.687967e-07
4.400000e-03 9.999536e-01 1.972926e-06
4.500000e-03 9.998956e-01 4.798728e-06
4.600000e-03 9.997771e-01 1.107293e-05
4.700000e-03 9.995486e-01 2.426321e-05
4.800000e-03 9.991320e-01 5.054014e-05
4.900000e-03 9.984135e-01 1.001854e-04
5.000000e-03 9.972412e-01 1.892148e-04
5.100000e-03 9.954316e-01 3.408931e-04
