# x psi_r psi_i psi2 
-8.000000e+00 -8.212390e-15  2.634124e-15 7.438197e-29
-7.999674e+00  1.367108e-14  2.770342e-15 1.945733e-28
-7.999349e+00 -1.307077e-14  8.902006e-15 2.500909e-28
-7.999023e+00  1.197888e-14 -1.199401e-14 2.873497e-28
-7.998698e+00 -9.671591e-15  6.785992e-15 1.395894e-28
-7.998372e+00 -4.285938e-15 -1.323492e-14 1.935325e-28
-7.998047e+00  8.386253e-15  9.972689e-15 1.697838e-28
-7.997721e+00 -2.116877e-14 -6.850901e-15 4.950518e-28
-7.997396e+00  2.165280e-14  1.657870e-15 4.715924e-28
-7.997070e+00 -1.468972e-14  6.200952e-16 2.161724e-28
-7.996745e+00  1.140795e-14 -4.441332e-15 1.498668e-28
-7.996419e+00 -7.941058e-15 -1.135641e-14 1.920285e-28
-7.996094e+00  6.102145e-15  1.156805e-14 1.710560e-28
-7.995768e+00 -4.842106e-15  2.885582e-15 3.177258e-29
-7.995443e+00  4.341044e-15 -2.289604e-15 2.408695e-29
-7.995117e+00 -2.336790e-16  2.920644e-15 8.584767e-30
-7.994792e+00  5.060413e-15  6.826822e-15 7.221327e-29
-7.994466e+00 -1.986158e-15 -9.682941e-15 9.770417e-29
-7.994141e+00  7.076325e-15  1.267644e-14 2.107666e-28
-7.993815e+00 -1.195251e-14 -1.077670e-14 2.589998e-28
-7.993489e+00  6.877857e-15  1.300965e-14 2.165558e-28
-7.993164e+00 -2.056383e-16 -8.563129e-15 7.336947e-29
-7.992838e+00 -6.222581e-15  4.539734e-15 5.932970e-29
-7.992513e+00  1.086531e-14 -1.952242e-15 1.218663e-28
-7.992187e+00 -8.423123e-15 -6.377335e-15 1.116194e-28
-7.991862e+00 -1.153022e-15 -1.161615e-15 2.678809e-30
-7.991536e+00 -2.832050e-15  2.830396e-15 1.603165e-29
-7.991211e+00  8.059266e-16 -2.376820e-15 6.298792e-30
-7.990885e+00 -9.394952e-16  6.897486e-15 4.845796e-29
-7.990560e+00  9.431594e-16  1.799555e-15 4.127947e-30
-7.990234e+00  9.113696e-15 -6.461661e-15 1.248125e-28
-7.989909e+00 -6.744519e-15  6.481696e-15 8.750092e-29
-7.989583e+00  4.021071e-15 -1.217177e-14 1.643210e-28
-7.989258e+00 -3.086581e-15  4.206760e-15 2.722381e-29
-7.988932e+00  1.207434e-15 -5.564688e-15 3.242365e-29
-7.988607e+00  6.007922e-15  6.949036e-15 8.438422e-29
-7.988281e+00 -9.753071e-15 -5.347375e-15 1.237168e-28
-7.987955e+00  9.957740e-15  8.365201e-15 1.691332e-28
-7.987630e+00 -4.709773e-15 -9.085946e-15 1.047364e-28
-7.987304e+00 -2.277634e-15 -1.798337e-16 5.219957e-30
-7.986979e+00 -7.248746e-15  1.679453e-15 5.536487e-29
-7.986653e+00  5.819640e-15  8.763311e-15 1.106638e-28
-7.986328e+00 -7.221186e-15 -4.413571e-15 7.162514e-29
-7.986002e+00  9.188856e-15  7.298879e-15 1.377087e-28
-7.985677e+00 -9.117955e-15 -9.252755e-15 1.687506e-28
-7.985351e+00  6.269703e-15  7.168984e-15 9.070350e-29
-7.985026e+00 -8.862397e-15 -1.063819e-14 1.917131e-28
-7.984700e+00  9.281891e-15  6.477178e-15 1.281073e-28
-7.984375e+00  3.897402e-15  7.476624e-15 7.108965e-29
-7.984049e+00 -1.911287e-17 -7.114072e-16 5.064655e-31
-7.983724e+00 -5.318148e-15 -1.213379e-15 2.975499e-29
-7.983398e+00  1.019469e-14  4.302150e-15 1.224401e-28
-7.983073e+00 -2.590883e-16 -1.234554e-14 1.524795e-28
-7.982747e+00 -3.263259e-15  3.214655e-15 2.098286e-29
-7.982422e+00 -5.581137e-15 -3.068878e-15 4.056710e-29
-7.982096e+00  9.209535e-15 -2.208524e-15 8.969311e-29
-7.981770e+00 -1.126954e-15  1.793963e-15 4.488330e-30
-7.981445e+00  3.737709e-15 -6.274763e-15 5.334312e-29
-7.981119e+00 -7.433431e-15  7.411373e-15 1.101843e-28
-7.980794e+00 -5.905317e-15 -8.784588e-15 1.120417e-28
-7.980468e+00  5.959438e-15  5.609856e-15 6.698538e-29
-7.980143e+00 -8.073892e-15 -2.296287e-15 7.046067e-29
-7.979817e+00  7.099494e-15  1.047010e-14 1.600258e-28
-7.979492e+00 -9.435696e-15  5.701220e-16 8.935741e-29
-7.979166e+00  1.031199e-14  2.119318e-15 1.108286e-28
-7.978841e+00 -8.069682e-15 -8.188297e-15 1.321680e-28
-7.978515e+00  1.556217e-15  9.306806e-15 8.903845e-29
-7.978190e+00 -4.127289e-15 -7.145240e-15 6.808896e-29
-7.977864e+00  1.212563e-14  3.298089e-15 1.579082e-28
-7.977539e+00 -1.764281e-14  3.880076e-15 3.263239e-28
