t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.880438e-27
2.000000e-04 1.000000e+00 1.173155e-26
3.000000e-04 1.000000e+00 2.558177e-26
4.000000e-04 1.000000e+00 4.523341e-26
5.000000e-04 1.000000e+00 7.046836e-26
6.000000e-04 1.000000e+00 1.015088e-25
7.000000e-04 1.000000e+00 1.387420e-25
8.000000e-04 1.000000e+00 5.310865e-25
9.000000e-04 1.000000e+00 5.858843e-23
1.000000e-03 1.000000e+00 7.301006e-21
1.100000e-03 1.000000e+00 7.113438e-19
1.200000e-03 1.000000e+00 5.407752e-17
1.300000e-03 1.000000e+00 3.204721e-15
1.400000e-03 1.000000e+00 1.479533e-13
1.500000e-03 1.000000e+00 5.320470e-12
1.600000e-03 1.000000e+00 1.490733e-10
1.700000e-03 9.999998e-01 3.256936e-09
1.800000e-03 9.999979e-01 5.555430e-08
1.900000e-03 9.999803e-01 7.411015e-07
2.000000e-03 9.998527e-01 7.749455e-06
2.100000e-03 9.991303e-01 6.369936e-05
2.200000e-03 9.959230e-01 4.130497e-04
2.300000e-03 9.847415e-01 2.122085e-03
2.400000e-03 9.540759e-01 8.684736e-03
2.500000e-03 8.878133e-01 2.850451e-02
2.600000e-03 7.748709e-01 7.567661e-02
2.700000e-03 6.229674e-01 1.643340e-01
2.800000e-03 4.619549e-01 2.961722e-01
2.900000e-03 3.280397e-01 4.515800e-01
3.000000e-03 2.415987e-01 5.970447e-01
3.100000e-03 1.994252e-01 7.053332e-01
3.200000e-03 1.849639e-01 7.695444e-01
3.300000e-03 1.824090e-01 7.999244e-01
3.400000e-03 1.829647e-01 8.114224e-01
3.500000e-03 1.836055e-01 8.149236e-01
3.600000e-03 1.838786e-01 8.158001e-01
3.700000e-03 1.839385e-01 8.160022e-01
3.800000e-03 1.839230e-01 8.160676e-01
3.900000e-03 1.838923e-01 8.161064e-01
4.000000e-03 1.838678e-01 8.161321e-01
4.100000e-03 1.838544e-01 8.161455e-01
4.200000e-03 1.838497e-01 8.161502e-01
4.300000e-03 1.838497e-01 8.161501e-01
4.400000e-03 1.838532e-01 8.161462e-01
4.500000e-03 1.838621e-01 8.161366e-01
4.600000e-03 1.838800e-01 8.161176e-01
4.700000e-03 1.839087e-01 8.160877e-01
4.800000e-03 1.839447e-01 8.160510e-01
4.900000e-03 1.839799e-01 8.160159e-01
5.000000e-03 1.840063e-01 8.159904e-01
5.100000e-03 1.840210e-01 8.159768e-01
5.200000e-03 1.840267e-01 8.159721e-01
5.300000e-03 1.840272e-01 8.159723e-01
5.400000e-03 1.840240e-01 8.159758e-01
5.500000e-03 1.840154e-01 8.159845e-01
5.600000e-03 1.839978e-01 8.160021e-01
5.700000e-03 1.839694e-01 8.160306e-01
5.800000e-03 1.839334e-01 8.160666e-01
5.900000e-03 1.838979e-01 8.161021e-01
6.000000e-03 1.838712e-01 8.161288e-01
6.100000e-03 1.838563e-01 8.161437e-01
6.200000e-03 1.838506e-01 8.161494e-01
6.300000e-03 1.838501e-01 8.161497e-01
6.400000e-03 1.838530e-01 8.161465e-01
6.500000e-03 1.838608e-01 8.161380e-01
6.600000e-03 1.838770e-01 8.161207e-01
6.700000e-03 1.839040e-01 8.160926e-01
6.800000e-03 1.839392e-01 8.160566e-01
6.900000e-03 1.839749e-01 8.160209e-01
7.000000e-03 1.840027e-01 8.159938e-01
7.100000e-03 1.840190e-01 8.159787e-01
7.200000e-03 1.840257e-01 8.159730e-01
7.300000e-03 1.840267e-01 8.159727e-01
7.400000e-03 1.840241e-01 8.159757e-01
7.500000e-03 1.840166e-01 8.159834e-01
7.600000e-03 1.840007e-01 8.159993e-01
7.700000e-03 1.839740e-01 8.160260e-01
7.800000e-03 1.839389e-01 8.160611e-01
