# x psi_r psi_i psi2 
-8.000000e+00 -5.507076e-16  2.576692e-15 6.942621e-30
-7.999674e+00  4.930183e-15 -5.323825e-15 5.264982e-29
-7.999349e+00 -5.900309e-15 -5.615919e-16 3.512903e-29
-7.999023e+00  7.371343e-15 -5.709430e-15 8.693428e-29
-7.998698e+00  6.749792e-15  2.815766e-15 5.348823e-29
-7.998372e+00 -8.842390e-16  4.618421e-15 2.211169e-29
-7.998047e+00  4.247014e-15 -1.251420e-14 1.746422e-28
-7.997721e+00  5.791909e-15  1.139631e-14 1.634220e-28
-7.997396e+00 -1.157704e-14 -2.052364e-15 1.382401e-28
-7.997070e+00 -1.976676e-16  6.130889e-15 3.762687e-29
-7.996745e+00  9.573691e-15 -5.796104e-16 9.199151e-29
-7.996419e+00 -1.251052e-14 -8.335767e-15 2.259982e-28
-7.996094e+00  9.688632e-15  1.775419e-15 9.702169e-29
-7.995768e+00 -8.540215e-15  5.280916e-15 1.008233e-28
-7.995443e+00 -2.078682e-15 -6.200977e-15 4.277303e-29
-7.995117e+00 -1.782143e-15  8.518991e-15 7.574924e-29
-7.994792e+00  3.966021e-15 -6.432814e-15 5.711042e-29
-7.994466e+00 -3.095420e-15 -5.802400e-15 4.324948e-29
-7.994141e+00  3.252408e-15  8.185973e-15 7.758832e-29
-7.993815e+00  5.008683e-15 -6.913730e-15 7.288656e-29
-7.993489e+00 -7.946675e-15  5.856445e-15 9.744759e-29
-7.993164e+00 -2.509924e-15 -3.320231e-15 1.732365e-29
-7.992838e+00  8.781236e-15 -9.362222e-16 7.798662e-29
-7.992513e+00 -6.097791e-15  6.830040e-15 8.383251e-29
-7.992187e+00 -5.802798e-15 -5.494218e-15 6.385889e-29
-7.991862e+00  1.267452e-14  6.316682e-15 2.005440e-28
-7.991536e+00 -7.698294e-15  3.378312e-15 7.067673e-29
-7.991211e+00  3.200377e-15 -3.338482e-15 2.138788e-29
-7.990885e+00 -3.748923e-15 -2.487361e-15 2.024139e-29
-7.990560e+00  1.713120e-15  4.794255e-15 2.591966e-29
