t    R    T
2.500000e-08 1.000001e+00 1.361818e-46
2.497500e-05 1.000001e+00 6.494984e-46
4.992500e-05 1.000001e+00 2.588943e-45
7.487500e-05 1.000001e+00 7.297453e-45
9.982500e-05 1.000001e+00 2.346045e-44
1.247750e-04 1.000001e+00 6.108279e-43
1.497250e-04 1.000001e+00 9.990811e-39
1.746750e-04 1.000001e+00 2.358473e-35
1.996250e-04 1.000001e+00 8.117568e-33
2.245750e-04 1.000001e+00 9.174434e-31
2.495250e-04 1.000001e+00 1.650085e-29
2.744750e-04 1.000001e+00 7.943712e-29
2.994250e-04 1.000001e+00 1.775592e-28
3.243750e-04 1.000001e+00 2.533726e-28
3.493250e-04 1.000001e+00 3.353026e-28
3.742750e-04 1.000001e+00 4.266630e-28
3.992250e-04 1.000001e+00 4.901792e-28
4.241750e-04 1.000001e+00 5.208914e-28
4.491250e-04 1.000001e+00 5.428621e-28
4.740750e-04 1.000001e+00 5.652936e-28
4.990250e-04 1.000001e+00 6.016011e-28
5.239750e-04 1.000001e+00 6.411132e-28
5.489250e-04 1.000001e+00 7.214795e-28
5.738750e-04 1.000001e+00 8.775221e-28
5.988250e-04 1.000001e+00 1.095199e-27
6.237750e-04 1.000001e+00 1.315031e-27
6.487250e-04 1.000001e+00 1.501982e-27
6.736750e-04 1.000001e+00 1.618164e-27
6.986250e-04 1.000001e+00 1.685774e-27
7.235750e-04 1.000001e+00 1.732745e-27
7.485250e-04 1.000001e+00 1.773290e-27
7.734750e-04 1.000001e+00 1.860178e-27
7.984250e-04 1.000001e+00 2.107736e-27
8.233750e-04 1.000001e+00 2.885586e-27
8.483250e-04 1.000001e+00 5.346135e-27
8.732750e-04 1.000001e+00 1.308561e-26
8.982250e-04 1.000001e+00 3.732149e-26
9.231750e-04 1.000001e+00 1.120536e-25
9.481250e-04 1.000001e+00 3.417578e-25
9.730750e-04 1.000001e+00 1.034376e-24
9.980250e-04 1.000001e+00 3.104214e-24
1.022975e-03 1.000001e+00 9.217097e-24
1.047925e-03 1.000001e+00 2.705708e-23
1.072875e-03 1.000001e+00 7.860543e-23
