# x psi_r psi_i psi2 
-8.000000e+00  7.521906e-04 -7.751831e-04 1.166700e-06
-7.999674e+00 -1.721897e-03  2.237765e-03 7.972524e-06
-7.999349e+00  2.167659e-03 -3.019411e-03 1.381559e-05
-7.999023e+00 -1.953843e-03  2.882272e-03 1.212500e-05
-7.998698e+00  1.145513e-03 -1.868080e-03 4.801925e-06
-7.998372e+00  1.136649e-05  2.854463e-04 8.160879e-08
-7.998047e+00 -1.164780e-03  1.384045e-03 3.272292e-06
-7.997721e+00  1.963766e-03 -2.632380e-03 1.078580e-05
-7.997396e+00 -2.165212e-03  3.079701e-03 1.417270e-05
-7.997070e+00  1.707827e-03 -2.589892e-03 9.624212e-06
-7.996745e+00 -7.307883e-04  1.311999e-03 2.255392e-06
-7.996419e+00 -4.686073e-04  3.651243e-04 3.529085e-07
-7.996094e+00  1.525406e-03 -1.931140e-03 6.056168e-06
-7.995768e+00 -2.118048e-03  2.909523e-03 1.295145e-05
-7.995443e+00  2.066206e-03 -3.002559e-03 1.328457e-05
-7.995117e+00 -1.385660e-03  2.181939e-03 6.680913e-06
-7.994792e+00  2.834913e-04 -6.973730e-04 5.666965e-07
-7.994466e+00  9.049301e-04 -9.993963e-04 1.817692e-06
-7.994141e+00 -1.817991e-03  2.392055e-03 9.027016e-06
-7.993815e+00  2.177867e-03 -3.056827e-03 1.408730e-05
-7.993489e+00 -1.875061e-03  2.791429e-03 1.130793e-05
-7.993164e+00  1.001713e-03 -1.676621e-03 3.814489e-06
-7.992838e+00  1.764283e-04  5.163269e-05 3.379287e-08
-7.992513e+00 -1.300878e-03  1.589065e-03 4.217409e-06
-7.992187e+00  2.029488e-03 -2.746219e-03 1.166054e-05
-7.991862e+00 -2.140561e-03  3.067718e-03 1.399290e-05
-7.991536e+00  1.600304e-03 -2.455734e-03 8.591602e-06
-7.991211e+00 -5.731117e-04  1.096490e-03 1.530747e-06
-7.990885e+00 -6.284591e-04  5.964051e-04 7.506599e-07
-7.990560e+00  1.638794e-03 -2.107815e-03 7.128529e-06
-7.990234e+00 -2.150469e-03  2.977830e-03 1.349199e-05
-7.989909e+00  2.007797e-03 -2.941713e-03 1.268492e-05
-7.989583e+00 -1.254194e-03  2.010456e-03 5.614934e-06
-7.989258e+00  1.189715e-04 -4.674340e-04 2.326488e-07
-7.988932e+00  1.052443e-03 -1.217821e-03 2.590723e-06
-7.988607e+00 -1.903611e-03  2.532498e-03 1.003728e-05
-7.988281e+00  2.175543e-03 -3.076554e-03 1.419817e-05
-7.987955e+00 -1.785499e-03  2.684436e-03 1.039421e-05
-7.987630e+00  8.521680e-04 -1.475467e-03 2.903193e-06
-7.987304e+00  3.404533e-04 -1.824726e-04 1.492047e-07
-7.986979e+00 -1.429472e-03  1.784883e-03 5.229198e-06
-7.986653e+00  2.083523e-03 -2.844164e-03 1.243034e-05
-7.986328e+00 -2.103596e-03  3.037985e-03 1.365447e-05
-7.986002e+00  1.483587e-03 -2.307371e-03 7.524991e-06
-7.985677e+00 -4.121582e-04  8.746436e-04 9.348759e-07
-7.985351e+00 -7.846735e-04  8.242269e-04 1.295062e-06
-7.985026e+00  1.742736e-03 -2.272287e-03 8.200416e-06
-7.984700e+00 -2.170511e-03  3.028904e-03 1.388538e-05
-7.984375e+00  1.937842e-03 -2.863848e-03 1.195685e-05
-7.984049e+00 -1.115528e-03  1.827345e-03 4.583594e-06
-7.983724e+00 -4.621086e-05 -2.347991e-04 5.726608e-08
-7.983398e+00  1.193879e-03 -1.429190e-03 3.467932e-06
-7.983073e+00 -1.978266e-03  2.658283e-03 1.098000e-05
-7.982747e+00  2.160700e-03 -3.078478e-03 1.414565e-05
-7.982422e+00 -1.685676e-03  2.561915e-03 9.404912e-06
-7.982096e+00  6.977395e-04 -1.265783e-03 2.089048e-06
-7.981770e+00  5.024968e-04 -4.155120e-04 4.251533e-07
-7.981445e+00 -1.549824e-03  1.970365e-03 6.284292e-06
-7.981119e+00  2.125563e-03 -2.925647e-03 1.307743e-05
-7.980794e+00 -2.054532e-03  2.990674e-03 1.316523e-05
-7.980468e+00  1.358350e-03 -2.145663e-03 6.448984e-06
-7.980143e+00 -2.488554e-04  6.477469e-04 4.815050e-07
-7.979817e+00 -9.363511e-04  1.047269e-03 1.973525e-06
-7.979492e+00  1.836635e-03 -2.423603e-03 9.247081e-06
-7.979166e+00 -2.178062e-03  3.062449e-03 1.412255e-05
-7.978841e+00  1.856746e-03 -2.769415e-03 1.111716e-05
-7.978515e+00 -9.704631e-04  1.633671e-03 3.610678e-06
-7.978190e+00 -2.111040e-04 -8.174596e-07 4.456559e-08
-7.977864e+00  1.328427e-03 -1.632278e-03 4.429050e-06
-7.977539e+00 -2.041527e-03  2.768679e-03 1.183342e-05
-7.977213e+00  2.133426e-03 -3.062589e-03 1.393096e-05
-7.976888e+00 -1.576168e-03  2.424576e-03 8.362874e-06
-7.976562e+00  5.393181e-04 -1.048787e-03 1.390818e-06
-7.976236e+00  6.616258e-04 -6.461343e-04 8.552383e-07
-7.975911e+00 -1.661240e-03  2.144436e-03 7.358324e-06
-7.975585e+00  2.155365e-03 -2.990197e-03 1.358687e-05
-7.975260e+00 -1.993652e-03  2.926062e-03 1.253649e-05
-7.974934e+00  1.225314e-03 -1.971550e-03 5.388403e-06
-7.974609e+00 -8.414421e-05  4.171154e-04 1.810655e-07
-7.974283e+00 -1.082619e-03  1.264238e-03 2.770360e-06
-7.973958e+00  1.919953e-03 -2.560886e-03 1.024436e-05
-7.973632e+00 -2.173078e-03  3.078273e-03 1.419803e-05
-7.973307e+00  1.764978e-03 -2.658964e-03 1.018523e-05
-7.972981e+00 -8.198351e-04  1.430555e-03 2.718618e-06
-7.972656e+00 -3.747583e-04  2.331542e-04 1.948047e-07
-7.972330e+00  1.455310e-03 -1.825909e-03 5.451873e-06
-7.972005e+00 -2.093031e-03  2.863048e-03 1.257783e-05
-7.971679e+00  2.093881e-03 -3.028980e-03 1.355906e-05
-7.971354e+00 -1.457606e-03  2.273218e-03 7.292133e-06
-7.971028e+00  3.778170e-04 -8.257367e-04 8.245868e-07
-7.970703e+00  8.169241e-04 -8.730024e-04 1.429498e-06
-7.970377e+00 -1.763081e-03  2.306086e-03 8.426490e-06
-7.970051e+00  2.172761e-03 -3.037440e-03 1.394693e-05
-7.969726e+00 -1.921311e-03  2.844523e-03 1.178274e-05
-7.969400e+00  1.085248e-03 -1.786041e-03 4.367705e-06
-7.969075e+00  8.102633e-05  1.840869e-04 4.045324e-08
-7.968749e+00 -1.222635e-03  1.473876e-03 3.667146e-06
-7.968424e+00  1.992211e-03 -2.683342e-03 1.116923e-05
-7.968098e+00 -2.155591e-03  3.076283e-03 1.411009e-05
-7.967773e+00  1.663068e-03 -2.533135e-03 9.182570e-06
-7.967447e+00 -6.645127e-04  1.219178e-03 1.927971e-06
-7.967122e+00 -5.362313e-04  4.657592e-04 5.044756e-07
-7.966796e+00  1.573800e-03 -2.008961e-03 6.512770e-06
-7.966471e+00 -2.132485e-03  2.940844e-03 1.319606e-05
-7.966145e+00  2.042293e-03 -2.977848e-03 1.303854e-05
-7.965820e+00 -1.330675e-03  2.108718e-03 6.217386e-06
-7.965494e+00  2.141668e-04 -5.979262e-04 4.033831e-07
-7.965169e+00  9.674978e-04 -1.094801e-03 2.134642e-06
-7.964843e+00 -1.854762e-03  2.454381e-03 9.464126e-06
-7.964518e+00  2.177652e-03 -3.067105e-03 1.414930e-05
-7.964192e+00 -1.837925e-03  2.746532e-03 1.092140e-05
-7.963866e+00  9.389588e-04 -1.590213e-03 3.410422e-06
-7.963541e+00  2.457048e-04 -4.998744e-05 6.286959e-08
