# x psi_r psi_i psi2 
-8.000000e+00  4.544587e-15  5.659771e-15 5.268629e-29
-7.999674e+00 -4.012882e-15  3.182165e-15 2.622939e-29
-7.999349e+00  1.591469e-14 -4.864082e-15 2.769367e-28
-7.999023e+00 -5.499098e-15  1.192990e-15 3.166331e-29
-7.998698e+00  6.616498e-15 -3.195824e-15 5.399133e-29
-7.998372e+00 -6.657217e-15  3.090586e-15 5.387026e-29
-7.998047e+00  3.455686e-15 -1.150425e-15 1.326524e-29
-7.997721e+00  2.625277e-15 -4.110455e-16 7.061036e-30
-7.997396e+00 -5.358153e-15  4.130143e-16 2.888038e-29
-7.997070e+00 -5.513702e-16 -1.112469e-14 1.240627e-28
-7.996745e+00  4.330746e-15  6.652090e-15 6.300566e-29
-7.996419e+00 -7.788023e-15 -9.853184e-17 6.066302e-29
-7.996094e+00  5.778610e-15 -1.582290e-14 2.837564e-28
-7.995768e+00  5.081455e-15  1.004638e-14 1.267509e-28
-7.995443e+00 -4.796023e-15 -1.030613e-14 1.292182e-28
-7.995117e+00  4.328823e-16  9.862118e-15 9.744876e-29
-7.994792e+00  2.858165e-15 -9.547718e-17 8.178223e-30
-7.994466e+00 -2.737727e-15  2.955587e-15 1.623064e-29
-7.994141e+00 -6.406690e-15 -3.260823e-15 5.167864e-29
-7.993815e+00  3.573115e-15 -1.350456e-15 1.459088e-29
-7.993489e+00 -6.829805e-16  7.388718e-15 5.505962e-29
-7.993164e+00 -7.151387e-15  1.625175e-15 5.378353e-29
-7.992838e+00  8.130054e-15  1.749122e-15 6.915720e-29
-7.992513e+00 -5.483336e-15  5.577531e-15 6.117582e-29
-7.992187e+00  6.438106e-16  4.234836e-15 1.834833e-29
-7.991862e+00  7.145596e-15 -7.045163e-15 1.006939e-28
-7.991536e+00 -9.877395e-15  7.701832e-15 1.568812e-28
-7.991211e+00  2.878470e-15 -3.824961e-15 2.291592e-29
-7.990885e+00 -1.013265e-15  9.243233e-15 8.646406e-29
-7.990560e+00  8.379058e-15 -9.284387e-16 7.107061e-29
-7.990234e+00 -9.032892e-15 -7.820398e-15 1.427518e-28
-7.989909e+00  9.762108e-15  8.166285e-16 9.596563e-29
-7.989583e+00 -6.699492e-16 -7.796227e-16 1.056644e-30
-7.989258e+00 -6.773632e-15 -5.242303e-15 7.336383e-29
-7.988932e+00  8.258834e-15  7.768301e-17 6.821438e-29
-7.988607e+00 -1.192434e-14 -7.485957e-15 1.982293e-28
-7.988281e+00  1.279612e-14 -7.343212e-15 2.176634e-28
-7.987955e+00 -6.493329e-15  9.902920e-16 4.314400e-29
-7.987630e+00  1.649805e-16 -3.123863e-15 9.785739e-30
-7.987304e+00  1.041147e-15 -1.425240e-14 2.042150e-28
-7.986979e+00 -1.290009e-16  7.723417e-15 5.966781e-29
-7.986653e+00 -3.339496e-15 -2.049926e-15 1.535443e-29
-7.986328e+00  1.467718e-14  1.096127e-14 3.355690e-28
-7.986002e+00 -1.487913e-14  4.330918e-16 2.215761e-28
-7.985677e+00  1.286008e-14  7.902782e-15 2.278357e-28
-7.985351e+00 -5.758041e-15  5.927939e-15 6.829550e-29
-7.985026e+00 -2.912097e-15  2.675727e-15 1.563982e-29
-7.984700e+00  6.752428e-15 -1.343366e-15 4.739991e-29
-7.984375e+00 -8.756327e-15  6.564387e-15 1.197644e-28
-7.984049e+00  8.611798e-15 -4.547323e-16 7.436984e-29
-7.983724e+00 -7.770086e-15  2.231692e-15 6.535469e-29
-7.983398e+00 -7.700840e-15  2.893092e-15 6.767293e-29
-7.983073e+00  2.696911e-16 -7.367045e-15 5.434608e-29
-7.982747e+00  6.318683e-15  2.143019e-15 4.451829e-29
-7.982422e+00 -9.080957e-15 -1.338761e-14 2.616918e-28
-7.982096e+00  3.526488e-15  1.268783e-14 1.734172e-28
-7.981770e+00  5.021174e-15 -4.812479e-15 4.837214e-29
-7.981445e+00 -1.342734e-15 -1.253969e-15 3.375372e-30
-7.981119e+00 -2.755762e-15 -2.409258e-15 1.339875e-29
-7.980794e+00  6.027366e-15 -5.482623e-15 6.638830e-29
-7.980468e+00 -1.002872e-14  2.261574e-15 1.056900e-28
-7.980143e+00  1.592822e-14 -2.447838e-15 2.597002e-28
-7.979817e+00 -1.278448e-14 -2.442301e-15 1.694079e-28
-7.979492e+00  1.522833e-14  2.506354e-15 2.381838e-28
-7.979166e+00 -4.813570e-15 -1.857538e-15 2.662090e-29
-7.978841e+00  1.797875e-15 -5.105399e-15 2.929745e-29
-7.978515e+00 -3.602830e-15 -9.095268e-16 1.380762e-29
-7.978190e+00  1.680941e-15  5.131646e-15 2.915936e-29
-7.977864e+00  2.653160e-15 -2.855222e-15 1.519155e-29
-7.977539e+00 -6.471253e-15  1.763491e-14 3.528672e-28
-7.977213e+00  6.010013e-15 -1.243340e-14 1.907096e-28
-7.976888e+00  2.531511e-16  1.627096e-15 2.711528e-30
-7.976562e+00 -5.221245e-15  3.613794e-16 2.739199e-29
-7.976236e+00 -6.648984e-16  7.418793e-15 5.548057e-29
-7.975911e+00 -2.172422e-17 -4.091116e-15 1.673770e-29
