t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 2.117445e-27
2.000000e-04 1.000000e+00 8.849900e-27
3.000000e-04 1.000000e+00 1.763974e-26
4.000000e-04 1.000000e+00 2.963127e-26
5.000000e-04 1.000000e+00 4.486942e-26
6.000000e-04 1.000000e+00 6.341816e-26
7.000000e-04 1.000000e+00 8.516368e-26
8.000000e-04 1.000000e+00 1.118949e-25
9.000000e-04 1.000000e+00 1.457654e-25
1.000000e-03 1.000000e+00 4.625737e-25
1.100000e-03 1.000000e+00 1.547922e-23
1.200000e-03 1.000000e+00 6.986763e-22
1.300000e-03 1.000000e+00 2.758732e-20
1.400000e-03 1.000000e+00 9.378174e-19
1.500000e-03 1.000000e+00 2.740861e-17
1.600000e-03 1.000000e+00 6.881611e-16
1.700000e-03 1.000000e+00 1.483620e-14
1.800000e-03 1.000000e+00 2.745865e-13
1.900000e-03 1.000000e+00 4.362655e-12
2.000000e-03 1.000000e+00 5.951469e-11
2.100000e-03 1.000000e+00 6.973995e-10
2.200000e-03 9.999998e-01 7.024285e-09
2.300000e-03 9.999986e-01 6.086435e-08
2.400000e-03 9.999919e-01 4.541954e-07
2.500000e-03 9.999582e-01 2.922976e-06
2.600000e-03 9.998135e-01 1.624823e-05
2.700000e-03 9.992767e-01 7.816295e-05
2.800000e-03 9.975576e-01 3.261064e-04
2.900000e-03 9.927975e-01 1.182989e-03
3.000000e-03 9.813851e-01 3.742311e-03
3.100000e-03 9.576613e-01 1.035900e-02
3.200000e-03 9.148412e-01 2.519109e-02
3.300000e-03 8.476457e-01 5.407127e-02
3.400000e-03 7.558641e-01 1.030137e-01
3.500000e-03 6.466585e-01 1.753541e-01
3.600000e-03 5.334402e-01 2.688273e-01
3.700000e-03 4.312387e-01 3.746790e-01
3.800000e-03 3.511040e-01 4.800242e-01
3.900000e-03 2.968289e-01 5.724446e-01
4.000000e-03 2.654478e-01 6.441631e-01
4.100000e-03 2.503622e-01 6.935760e-01
4.200000e-03 2.447377e-01 7.239284e-01
4.300000e-03 2.435153e-01 7.406248e-01
4.400000e-03 2.438047e-01 7.488868e-01
4.500000e-03 2.443373e-01 7.525791e-01
4.600000e-03 2.447293e-01 7.540722e-01
4.700000e-03 2.449510e-01 7.546171e-01
4.800000e-03 2.450604e-01 7.547943e-01
4.900000e-03 2.451095e-01 7.548445e-01
5.000000e-03 2.451289e-01 7.548571e-01
5.100000e-03 2.451331e-01 7.548624e-01
5.200000e-03 2.451279e-01 7.548698e-01
5.300000e-03 2.451151e-01 7.548826e-01
5.400000e-03 2.450951e-01 7.549019e-01
5.500000e-03 2.450692e-01 7.549269e-01
5.600000e-03 2.450407e-01 7.549549e-01
5.700000e-03 2.450137e-01 7.549818e-01
5.800000e-03 2.449920e-01 7.550039e-01
5.900000e-03 2.449775e-01 7.550191e-01
6.000000e-03 2.449704e-01 7.550270e-01
6.100000e-03 2.449701e-01 7.550283e-01
6.200000e-03 2.449759e-01 7.550231e-01
6.300000e-03 2.449883e-01 7.550112e-01
6.400000e-03 2.450075e-01 7.549923e-01
6.500000e-03 2.450326e-01 7.549673e-01
6.600000e-03 2.450608e-01 7.549391e-01
6.700000e-03 2.450882e-01 7.549118e-01
6.800000e-03 2.451108e-01 7.548891e-01
6.900000e-03 2.451264e-01 7.548735e-01
7.000000e-03 2.451345e-01 7.548652e-01
7.100000e-03 2.451359e-01 7.548636e-01
7.200000e-03 2.451307e-01 7.548682e-01
7.300000e-03 2.451188e-01 7.548794e-01
7.400000e-03 2.450999e-01 7.548974e-01
7.500000e-03 2.450748e-01 7.549215e-01
7.600000e-03 2.450464e-01 7.549494e-01
7.700000e-03 2.450185e-01 7.549769e-01
7.800000e-03 2.449954e-01 7.550004e-01
7.900000e-03 2.449793e-01 7.550171e-01
8.000000e-03 2.449708e-01 7.550265e-01
8.100000e-03 2.449691e-01 7.550291e-01
8.200000e-03 2.449737e-01 7.550251e-01
8.300000e-03 2.449849e-01 7.550145e-01
8.400000e-03 2.450028e-01 7.549968e-01
8.500000e-03 2.450271e-01 7.549728e-01
8.600000e-03 2.450552e-01 7.549447e-01
8.700000e-03 2.450832e-01 7.549167e-01
8.800000e-03 2.451071e-01 7.548928e-01
8.900000e-03 2.451243e-01 7.548756e-01
9.000000e-03 2.451340e-01 7.548658e-01
9.100000e-03 2.451366e-01 7.548629e-01
9.200000e-03 2.451327e-01 7.548663e-01
9.300000e-03 2.451221e-01 7.548762e-01
9.400000e-03 2.451045e-01 7.548930e-01
9.500000e-03 2.450803e-01 7.549162e-01
9.600000e-03 2.450520e-01 7.549438e-01
9.700000e-03 2.450236e-01 7.549719e-01
9.800000e-03 2.449992e-01 7.549965e-01
9.900000e-03 2.449815e-01 7.550148e-01
1.000000e-02 2.449715e-01 7.550257e-01
1.010000e-02 2.449684e-01 7.550296e-01
1.020000e-02 2.449718e-01 7.550270e-01
1.030000e-02 2.449817e-01 7.550176e-01
1.040000e-02 2.449984e-01 7.550012e-01
1.050000e-02 2.450217e-01 7.549781e-01
1.060000e-02 2.450495e-01 7.549504e-01
1.070000e-02 2.450780e-01 7.549219e-01
1.080000e-02 2.451032e-01 7.548968e-01
1.090000e-02 2.451219e-01 7.548780e-01
1.100000e-02 2.451331e-01 7.548667e-01
1.110000e-02 2.451371e-01 7.548625e-01
1.120000e-02 2.451345e-01 7.548646e-01
1.130000e-02 2.451252e-01 7.548733e-01
1.140000e-02 2.451088e-01 7.548888e-01
1.150000e-02 2.450857e-01 7.549110e-01
1.160000e-02 2.450578e-01 7.549381e-01
1.170000e-02 2.450289e-01 7.549666e-01
1.180000e-02 2.450033e-01 7.549924e-01
1.190000e-02 2.449840e-01 7.550121e-01
1.200000e-02 2.449724e-01 7.550246e-01
