t    R    T
0.000000e+00 1.000000e+00 1.359748e-46
1.000000e-04 1.000000e+00 2.183208e-27
2.000000e-04 1.000000e+00 8.861585e-27
3.000000e-04 1.000000e+00 1.909749e-26
4.000000e-04 1.000000e+00 3.340474e-26
5.000000e-04 1.000000e+00 5.175133e-26
6.000000e-04 1.000000e+00 7.418340e-26
7.000000e-04 1.000000e+00 1.011182e-25
8.000000e-04 1.000000e+00 1.373130e-25
9.000000e-04 1.000000e+00 3.396068e-25
1.000000e-03 1.000000e+00 1.615865e-23
1.100000e-03 1.000000e+00 1.256484e-21
1.200000e-03 1.000000e+00 8.129936e-20
1.300000e-03 1.000000e+00 4.317548e-18
1.400000e-03 1.000000e+00 1.880066e-16
1.500000e-03 1.000000e+00 6.710117e-15
1.600000e-03 1.000000e+00 1.962809e-13
1.700000e-03 1.000000e+00 4.706656e-12
1.800000e-03 1.000000e+00 9.256664e-11
1.900000e-03 1.000000e+00 1.494355e-09
2.000000e-03 9.999999e-01 1.982410e-08
2.100000e-03 9.999987e-01 2.164196e-07
2.200000e-03 9.999897e-01 1.947757e-06
2.300000e-03 9.999340e-01 1.448242e-05
2.400000e-03 9.996491e-01 8.919228e-05
2.500000e-03 9.984464e-01 4.563618e-04
2.600000e-03 9.942519e-01 1.946888e-03
2.700000e-03 9.821419e-01 6.954460e-03
2.800000e-03 9.531388e-01 2.090606e-02
2.900000e-03 8.953961e-01 5.321232e-02
3.000000e-03 7.996161e-01 1.155324e-01
3.100000e-03 6.669430e-01 2.159282e-01
3.200000e-03 5.131077e-01 3.513430e-01
3.300000e-03 3.634344e-01 5.046785e-01
3.400000e-03 2.409439e-01 6.508460e-01
3.500000e-03 1.564222e-01 7.684807e-01
3.600000e-03 1.071340e-01 8.486439e-01
3.700000e-03 8.279228e-02 8.950401e-01
3.800000e-03 7.259244e-02 9.179169e-01
3.900000e-03 6.896113e-02 9.275568e-01
4.000000e-03 6.786218e-02 9.310393e-01
4.100000e-03 6.757992e-02 9.321210e-01
4.200000e-03 6.751891e-02 9.324106e-01
4.300000e-03 6.750830e-02 9.324773e-01
4.400000e-03 6.750722e-02 9.324902e-01
4.500000e-03 6.750751e-02 9.324921e-01
4.600000e-03 6.750782e-02 9.324921e-01
4.700000e-03 6.750797e-02 9.324920e-01
4.800000e-03 6.750799e-02 9.324920e-01
4.900000e-03 6.750785e-02 9.324921e-01
5.000000e-03 6.750755e-02 9.324924e-01
5.100000e-03 6.750706e-02 9.324929e-01
5.200000e-03 6.750642e-02 9.324935e-01
5.300000e-03 6.750571e-02 9.324942e-01
5.400000e-03 6.750507e-02 9.324949e-01
5.500000e-03 6.750456e-02 9.324954e-01
5.600000e-03 6.750423e-02 9.324957e-01
5.700000e-03 6.750407e-02 9.324959e-01
5.800000e-03 6.750404e-02 9.324960e-01
5.900000e-03 6.750416e-02 9.324958e-01
6.000000e-03 6.750444e-02 9.324956e-01
6.100000e-03 6.750490e-02 9.324951e-01
6.200000e-03 6.750552e-02 9.324945e-01
6.300000e-03 6.750622e-02 9.324938e-01
6.400000e-03 6.750689e-02 9.324931e-01
6.500000e-03 6.750742e-02 9.324926e-01
6.600000e-03 6.750777e-02 9.324922e-01
6.700000e-03 6.750796e-02 9.324920e-01
6.800000e-03 6.750799e-02 9.324920e-01
6.900000e-03 6.750789e-02 9.324921e-01
7.000000e-03 6.750761e-02 9.324923e-01
7.100000e-03 6.750715e-02 9.324928e-01
7.200000e-03 6.750653e-02 9.324934e-01
7.300000e-03 6.750583e-02 9.324941e-01
7.400000e-03 6.750517e-02 9.324947e-01
7.500000e-03 6.750463e-02 9.324953e-01
7.600000e-03 6.750428e-02 9.324957e-01
7.700000e-03 6.750408e-02 9.324959e-01
7.800000e-03 6.750404e-02 9.324960e-01
7.900000e-03 6.750413e-02 9.324959e-01
8.000000e-03 6.750438e-02 9.324956e-01
8.100000e-03 6.750481e-02 9.324952e-01
8.200000e-03 6.750541e-02 9.324946e-01
8.300000e-03 6.750610e-02 9.324939e-01
8.400000e-03 6.750678e-02 9.324932e-01
8.500000e-03 6.750734e-02 9.324927e-01
8.600000e-03 6.750773e-02 9.324923e-01
8.700000e-03 6.750794e-02 9.324921e-01
8.800000e-03 6.750800e-02 9.324920e-01
8.900000e-03 6.750792e-02 9.324921e-01
9.000000e-03 6.750767e-02 9.324923e-01
9.100000e-03 6.750724e-02 9.324927e-01
9.200000e-03 6.750665e-02 9.324933e-01
9.300000e-03 6.750595e-02 9.324939e-01
9.400000e-03 6.750527e-02 9.324946e-01
9.500000e-03 6.750471e-02 9.324952e-01
9.600000e-03 6.750432e-02 9.324956e-01
9.700000e-03 6.750411e-02 9.324959e-01
9.800000e-03 6.750404e-02 9.324960e-01
9.900000e-03 6.750410e-02 9.324959e-01
1.000000e-02 6.750432e-02 9.324957e-01
1.010000e-02 6.750472e-02 9.324953e-01
1.020000e-02 6.750529e-02 9.324947e-01
1.030000e-02 6.750598e-02 9.324940e-01
1.040000e-02 6.750667e-02 9.324933e-01
1.050000e-02 6.750726e-02 9.324927e-01
1.060000e-02 6.750767e-02 9.324923e-01
1.070000e-02 6.750791e-02 9.324921e-01
1.080000e-02 6.750800e-02 9.324920e-01
1.090000e-02 6.750794e-02 9.324920e-01
1.100000e-02 6.750773e-02 9.324922e-01
1.110000e-02 6.750733e-02 9.324926e-01
1.120000e-02 6.750676e-02 9.324931e-01
1.130000e-02 6.750607e-02 9.324938e-01
1.140000e-02 6.750538e-02 9.324945e-01
1.150000e-02 6.750480e-02 9.324951e-01
1.160000e-02 6.750438e-02 9.324956e-01
1.170000e-02 6.750413e-02 9.324958e-01
1.180000e-02 6.750404e-02 9.324960e-01
1.190000e-02 6.750408e-02 9.324959e-01
1.200000e-02 6.750427e-02 9.324957e-01
