t    R    T
2.500000e-08 1.000001e+00 1.361680e-46
2.497500e-05 1.000001e+00 5.890792e-46
4.992500e-05 1.000001e+00 2.222065e-45
7.487500e-05 1.000001e+00 5.598355e-45
9.982500e-05 1.000001e+00 1.527468e-44
1.247750e-04 1.000001e+00 6.279960e-43
1.497250e-04 1.000001e+00 8.732281e-39
1.746750e-04 1.000001e+00 1.655185e-35
1.996250e-04 1.000001e+00 7.497495e-33
2.245750e-04 1.000001e+00 7.759467e-31
2.495250e-04 1.000001e+00 1.220439e-29
2.744750e-04 1.000001e+00 7.131041e-29
2.994250e-04 1.000001e+00 1.639332e-28
3.243750e-04 1.000001e+00 2.441248e-28
3.493250e-04 1.000001e+00 3.188094e-28
3.742750e-04 1.000001e+00 3.976390e-28
3.992250e-04 1.000001e+00 4.501984e-28
4.241750e-04 1.000001e+00 4.770184e-28
4.491250e-04 1.000001e+00 5.053397e-28
4.740750e-04 1.000001e+00 5.605922e-28
4.990250e-04 1.000001e+00 6.024852e-28
5.239750e-04 1.000001e+00 6.617335e-28
5.489250e-04 1.000001e+00 7.439692e-28
5.738750e-04 1.000001e+00 8.834583e-28
5.988250e-04 1.000001e+00 1.051052e-27
6.237750e-04 1.000001e+00 1.233009e-27
6.487250e-04 1.000001e+00 1.390155e-27
6.736750e-04 1.000001e+00 1.499299e-27
6.986250e-04 1.000001e+00 1.561302e-27
7.235750e-04 1.000001e+00 1.602147e-27
7.485250e-04 1.000001e+00 1.626549e-27
7.734750e-04 1.000001e+00 1.648171e-27
7.984250e-04 1.000001e+00 1.675645e-27
8.233750e-04 1.000001e+00 1.732389e-27
8.483250e-04 1.000001e+00 1.890016e-27
8.732750e-04 1.000001e+00 2.357299e-27
8.982250e-04 1.000001e+00 3.720069e-27
9.231750e-04 1.000001e+00 7.767168e-27
9.481250e-04 1.000001e+00 1.956608e-26
9.730750e-04 1.000001e+00 5.353514e-26
9.980250e-04 1.000001e+00 1.514478e-25
1.022975e-03 1.000001e+00 4.280069e-25
1.047925e-03 1.000001e+00 1.205262e-24
1.072875e-03 1.000001e+00 3.370400e-24
1.097825e-03 1.000001e+00 9.312571e-24
1.122775e-03 1.000001e+00 2.551826e-23
1.147725e-03 1.000001e+00 6.923995e-23
1.172675e-03 1.000001e+00 1.858822e-22
1.197625e-03 1.000001e+00 4.942914e-22
1.222575e-03 1.000001e+00 1.301092e-21
1.247525e-03 1.000001e+00 3.390306e-21
1.272475e-03 1.000001e+00 8.746475e-21
1.297425e-03 1.000001e+00 2.233737e-20
1.322375e-03 1.000001e+00 5.647384e-20
1.347325e-03 1.000001e+00 1.413439e-19
1.372275e-03 1.000001e+00 3.501956e-19
1.397225e-03 1.000001e+00 8.589084e-19
1.422175e-03 1.000001e+00 2.085362e-18
1.447125e-03 1.000001e+00 5.012000e-18
1.472075e-03 1.000001e+00 1.192429e-17
1.497025e-03 1.000001e+00 2.808300e-17
1.521975e-03 1.000001e+00 6.546985e-17
1.546925e-03 1.000001e+00 1.510861e-16
1.571875e-03 1.000001e+00 3.451366e-16
1.596825e-03 1.000001e+00 7.804410e-16
1.621775e-03 1.000001e+00 1.746911e-15
1.646725e-03 1.000001e+00 3.870639e-15
1.671675e-03 1.000001e+00 8.489375e-15
1.696625e-03 1.000001e+00 1.843106e-14
1.721575e-03 1.000001e+00 3.961019e-14
1.746525e-03 1.000001e+00 8.426494e-14
1.771475e-03 1.000001e+00 1.774482e-13
1.796425e-03 1.000001e+00 3.698986e-13
1.821375e-03 1.000001e+00 7.632776e-13
1.846325e-03 1.000001e+00 1.559099e-12
1.871275e-03 1.000001e+00 3.152528e-12
1.896225e-03 1.000001e+00 6.310184e-12
1.921175e-03 1.000001e+00 1.250335e-11
1.946125e-03 1.000001e+00 2.452540e-11
1.971075e-03 1.000001e+00 4.762289e-11
1.996025e-03 1.000001e+00 9.154407e-11
2.020975e-03 1.000001e+00 1.742067e-10
2.045925e-03 1.000001e+00 3.281899e-10
2.070875e-03 1.000001e+00 6.120929e-10
2.095825e-03 1.000001e+00 1.130181e-09
2.120775e-03 1.000001e+00 2.065968e-09
2.145725e-03 1.000001e+00 3.738968e-09
2.170675e-03 1.000001e+00 6.699464e-09
2.195625e-03 1.000001e+00 1.188493e-08
2.220575e-03 1.000001e+00 2.087516e-08
2.245525e-03 1.000001e+00 3.630352e-08
2.270475e-03 1.000000e+00 6.251191e-08
2.295425e-03 1.000000e+00 1.065814e-07
2.320375e-03 9.999997e-01 1.799349e-07
2.345325e-03 9.999990e-01 3.007981e-07
2.370275e-03 9.999978e-01 4.979336e-07
2.395225e-03 9.999959e-01 8.162371e-07
2.420175e-03 9.999930e-01 1.325018e-06
2.445125e-03 9.999886e-01 2.130100e-06
2.470075e-03 9.999820e-01 3.391284e-06
2.495025e-03 9.999721e-01 5.347219e-06
2.519975e-03 9.999575e-01 8.350360e-06
2.544925e-03 9.999361e-01 1.291548e-05
2.569875e-03 9.999050e-01 1.978603e-05
2.594825e-03 9.998603e-01 3.002380e-05
2.619775e-03 9.997967e-01 4.512813e-05
2.644725e-03 9.997072e-01 6.719245e-05
2.669675e-03 9.995824e-01 9.910658e-05
2.694625e-03 9.994100e-01 1.448142e-04
2.719575e-03 9.991744e-01 2.096357e-04
2.744525e-03 9.988554e-01 3.006657e-04
2.769475e-03 9.984277e-01 4.272546e-04
2.794425e-03 9.978599e-01 6.015819e-04
2.819375e-03 9.971133e-01 8.393229e-04
2.844325e-03 9.961412e-01 1.160411e-03
2.869275e-03 9.948876e-01 1.589885e-03
2.894225e-03 9.932864e-01 2.158812e-03
2.919175e-03 9.912610e-01 2.905250e-03
2.944125e-03 9.887233e-01 3.875228e-03
2.969075e-03 9.855740e-01 5.123687e-03
2.994025e-03 9.817028e-01 6.715322e-03
3.018975e-03 9.769890e-01 8.725265e-03
3.043925e-03 9.713033e-01 1.123951e-02
3.068875e-03 9.645097e-01 1.435503e-02
3.093825e-03 9.564683e-01 1.817945e-02
3.118775e-03 9.470384e-01 2.283023e-02
3.143725e-03 9.360831e-01 2.843332e-02
3.168675e-03 9.234733e-01 3.512114e-02
3.193625e-03 9.090930e-01 4.302998e-02
3.218575e-03 8.928440e-01 5.229668e-02
3.243525e-03 8.746517e-01 6.305486e-02
3.268475e-03 8.544692e-01 7.543051e-02
3.293425e-03 8.322821e-01 8.953733e-02
3.318375e-03 8.081117e-01 1.054718e-01
3.343325e-03 7.820182e-01 1.233082e-01
3.368275e-03 7.541010e-01 1.430943e-01
3.393225e-03 7.244998e-01 1.648467e-01
3.418175e-03 6.933923e-01 1.885476e-01
3.443125e-03 6.609915e-01 2.141424e-01
3.468075e-03 6.275417e-01 2.415383e-01
3.493025e-03 5.933123e-01 2.706040e-01
3.517975e-03 5.585920e-01 3.011712e-01
3.542925e-03 5.236806e-01 3.330372e-01
3.567875e-03 4.888819e-01 3.659689e-01
3.592825e-03 4.544954e-01 3.997079e-01
3.617775e-03 4.208086e-01 4.339768e-01
3.642725e-03 3.880904e-01 4.684860e-01
3.667675e-03 3.565841e-01 5.029414e-01
3.692625e-03 3.265028e-01 5.370513e-01
3.717575e-03 2.980252e-01 5.705345e-01
3.742525e-03 2.712932e-01 6.031268e-01
3.767475e-03 2.464105e-01 6.345869e-01
3.792425e-03 2.234429e-01 6.647019e-01
3.817375e-03 2.024196e-01 6.932913e-01
3.842325e-03 1.833359e-01 7.202090e-01
3.867275e-03 1.661560e-01 7.453458e-01
3.892225e-03 1.508175e-01 7.686285e-01
3.917175e-03 1.372354e-01 7.900194e-01
3.942125e-03 1.253070e-01 8.095142e-01
3.967075e-03 1.149166e-01 8.271388e-01
3.992025e-03 1.059394e-01 8.429460e-01
4.016975e-03 9.824609e-02 8.570109e-01
