t    R    T
2.500000e-08 1.000000e+00 1.360990e-46
2.497500e-05 1.000000e+00 3.678886e-46
4.992500e-05 1.000000e+00 1.062047e-45
7.487500e-05 1.000000e+00 1.936793e-45
9.982500e-05 1.000000e+00 2.768361e-45
1.247750e-04 1.000000e+00 2.139972e-43
1.497250e-04 1.000000e+00 3.928644e-39
1.746750e-04 1.000000e+00 8.048590e-36
1.996250e-04 1.000000e+00 4.213430e-33
2.245750e-04 1.000000e+00 3.236435e-31
2.495250e-04 1.000000e+00 5.355746e-30
2.744750e-04 1.000000e+00 3.342416e-29
2.994250e-04 1.000000e+00 7.615316e-29
3.243750e-04 1.000000e+00 1.092453e-28
3.493250e-04 1.000000e+00 1.410953e-28
3.742750e-04 1.000000e+00 1.693364e-28
3.992250e-04 1.000000e+00 1.881389e-28
4.241750e-04 1.000000e+00 2.060354e-28
4.491250e-04 1.000000e+00 2.263038e-28
4.740750e-04 1.000000e+00 2.476796e-28
4.990250e-04 1.000000e+00 2.838443e-28
5.239750e-04 1.000000e+00 3.322120e-28
5.489250e-04 1.000000e+00 3.745447e-28
5.738750e-04 1.000000e+00 4.098122e-28
5.988250e-04 1.000000e+00 4.249773e-28
6.237750e-04 1.000000e+00 4.335779e-28
6.487250e-04 1.000000e+00 4.437390e-28
6.736750e-04 1.000000e+00 4.627030e-28
6.986250e-04 1.000000e+00 4.909572e-28
7.235750e-04 1.000000e+00 5.300361e-28
7.485250e-04 1.000000e+00 5.769547e-28
7.734750e-04 1.000000e+00 6.203260e-28
7.984250e-04 1.000000e+00 6.519751e-28
8.233750e-04 1.000000e+00 6.715726e-28
8.483250e-04 1.000000e+00 6.824112e-28
8.732750e-04 1.000000e+00 6.882976e-28
8.982250e-04 1.000000e+00 6.917505e-28
9.231750e-04 1.000000e+00 6.940222e-28
9.481250e-04 1.000000e+00 6.964619e-28
9.730750e-04 1.000000e+00 6.991681e-28
9.980250e-04 1.000000e+00 7.018662e-28
1.022975e-03 1.000000e+00 7.051235e-28
1.047925e-03 1.000000e+00 7.082834e-28
1.072875e-03 1.000000e+00 7.122946e-28
1.097825e-03 1.000000e+00 7.169261e-28
1.122775e-03 1.000000e+00 7.212866e-28
1.147725e-03 1.000000e+00 7.250217e-28
1.172675e-03 1.000000e+00 7.339065e-28
1.197625e-03 1.000000e+00 7.449445e-28
1.222575e-03 1.000000e+00 7.600589e-28
1.247525e-03 1.000000e+00 7.857239e-28
1.272475e-03 1.000000e+00 8.178263e-28
1.297425e-03 1.000000e+00 8.579798e-28
1.322375e-03 1.000000e+00 9.225216e-28
1.347325e-03 1.000000e+00 1.051019e-27
1.372275e-03 1.000000e+00 1.305233e-27
1.397225e-03 1.000000e+00 1.819704e-27
1.422175e-03 1.000000e+00 2.835058e-27
1.447125e-03 1.000000e+00 4.833038e-27
1.472075e-03 1.000000e+00 8.793908e-27
1.497025e-03 1.000000e+00 1.675059e-26
1.521975e-03 1.000000e+00 3.269047e-26
1.546925e-03 1.000000e+00 6.444827e-26
1.571875e-03 1.000000e+00 1.275019e-25
1.596825e-03 1.000000e+00 2.517957e-25
1.621775e-03 1.000000e+00 4.959964e-25
1.646725e-03 1.000000e+00 9.736800e-25
1.671675e-03 1.000000e+00 1.903691e-24
