t    R    T
2.500000e-08 1.000000e+00 1.361059e-46
2.497500e-05 1.000000e+00 3.849367e-46
4.992500e-05 1.000000e+00 1.144359e-45
7.487500e-05 1.000000e+00 2.115602e-45
9.982500e-05 1.000000e+00 3.148245e-45
1.247750e-04 1.000000e+00 2.228926e-43
1.497250e-04 1.000000e+00 4.808374e-39
1.746750e-04 1.000000e+00 9.163725e-36
1.996250e-04 1.000000e+00 4.291255e-33
2.245750e-04 1.000000e+00 3.312503e-31
2.495250e-04 1.000000e+00 6.434298e-30
2.744750e-04 1.000000e+00 3.392859e-29
2.994250e-04 1.000000e+00 8.243095e-29
3.243750e-04 1.000000e+00 1.288821e-28
3.493250e-04 1.000000e+00 1.750779e-28
3.742750e-04 1.000000e+00 2.060485e-28
3.992250e-04 1.000000e+00 2.253787e-28
4.241750e-04 1.000000e+00 2.375236e-28
4.491250e-04 1.000000e+00 2.479229e-28
4.740750e-04 1.000000e+00 2.664326e-28
4.990250e-04 1.000000e+00 3.013529e-28
5.239750e-04 1.000000e+00 3.586971e-28
5.489250e-04 1.000000e+00 4.151090e-28
5.738750e-04 1.000000e+00 4.562265e-28
5.988250e-04 1.000000e+00 4.797237e-28
6.237750e-04 1.000000e+00 4.905443e-28
6.487250e-04 1.000000e+00 5.072908e-28
6.736750e-04 1.000000e+00 5.295867e-28
6.986250e-04 1.000000e+00 5.723455e-28
7.235750e-04 1.000000e+00 6.219967e-28
7.485250e-04 1.000000e+00 6.692187e-28
7.734750e-04 1.000000e+00 7.104564e-28
7.984250e-04 1.000000e+00 7.352881e-28
8.233750e-04 1.000000e+00 7.511725e-28
8.483250e-04 1.000000e+00 7.609393e-28
8.732750e-04 1.000000e+00 7.658630e-28
8.982250e-04 1.000000e+00 7.689601e-28
9.231750e-04 1.000000e+00 7.712356e-28
9.481250e-04 1.000000e+00 7.734556e-28
9.730750e-04 1.000000e+00 7.757948e-28
9.980250e-04 1.000000e+00 7.784233e-28
1.022975e-03 1.000000e+00 7.813814e-28
1.047925e-03 1.000000e+00 7.849180e-28
