# x psi_r psi_i psi2 
-8.000000e+00  4.447177e-15  3.065257e-15 2.917319e-29
-7.999674e+00  3.856144e-15 -7.464225e-15 7.058450e-29
-7.999349e+00 -3.599041e-15  7.688981e-15 7.207352e-29
-7.999023e+00 -3.271615e-15 -1.528328e-15 1.303925e-29
-7.998698e+00 -4.273819e-15  7.776630e-15 7.874150e-29
-7.998372e+00 -5.365739e-15 -4.362175e-15 4.781973e-29
-7.998047e+00 -7.829314e-16  5.088736e-15 2.650821e-29
-7.997721e+00 -1.592019e-15 -3.191434e-15 1.271977e-29
-7.997396e+00  1.894911e-15  3.591166e-15 1.648716e-29
-7.997070e+00 -3.149369e-15 -4.786683e-15 3.283086e-29
-7.996745e+00  7.758637e-15 -1.763653e-15 6.330692e-29
-7.996419e+00 -2.332602e-14  5.228166e-16 5.443765e-28
-7.996094e+00  1.193325e-14 -2.791328e-15 1.501941e-28
-7.995768e+00  8.244110e-16 -3.216717e-15 1.102692e-29
-7.995443e+00  5.665616e-15  6.355016e-15 7.248543e-29
-7.995117e+00 -2.007542e-15 -7.161714e-15 5.532037e-29
-7.994792e+00 -8.839139e-16  1.104518e-15 2.001263e-30
-7.994466e+00  3.962883e-15 -1.969887e-15 1.958489e-29
-7.994141e+00 -9.277848e-15  6.682721e-15 1.307372e-28
-7.993815e+00  8.135003e-15  4.402016e-15 8.555601e-29
-7.993489e+00 -1.371403e-15 -1.450211e-15 3.983857e-30
-7.993164e+00  2.006915e-14  4.524430e-15 4.232414e-28
-7.992838e+00 -3.800220e-15 -1.224428e-14 1.643641e-28
-7.992513e+00  5.548084e-15  4.479335e-15 5.084568e-29
-7.992187e+00 -1.837749e-15  6.707834e-15 4.837236e-29
-7.991862e+00 -2.665328e-15 -6.058030e-15 4.380370e-29
-7.991536e+00 -7.699926e-15  9.026961e-16 6.010373e-29
-7.991211e+00  4.621408e-15 -5.025715e-15 4.661522e-29
-7.990885e+00  3.340304e-15  1.939104e-15 1.491776e-29
-7.990560e+00 -1.091558e-14 -7.017358e-15 1.683931e-28
-7.990234e+00  6.022804e-15  1.289945e-14 2.026700e-28
-7.989909e+00 -7.533663e-15 -4.616754e-16 5.696922e-29
-7.989583e+00 -3.697938e-15 -3.408560e-15 2.529303e-29
-7.989258e+00 -1.081145e-14  7.906018e-15 1.793925e-28
-7.988932e+00  1.470559e-14 -1.024609e-14 3.212368e-28
-7.988607e+00 -4.730739e-15  4.440811e-15 4.210069e-29
-7.988281e+00  5.423066e-15 -2.267051e-15 3.454917e-29
-7.987955e+00 -1.116419e-14 -7.151758e-15 1.757868e-28
