# x psi_r psi_i psi2 
-8.000000e+00 -2.188180e-14 -6.616235e-15 5.225878e-28
-7.999674e+00 -1.771385e-14 -5.859569e-15 3.481149e-28
-7.999349e+00 -1.816085e-14 -9.304027e-15 4.163813e-28
-7.999023e+00 -1.779693e-14 -8.620695e-15 3.910471e-28
-7.998698e+00 -1.855841e-14 -1.157249e-14 4.783370e-28
-7.998372e+00 -1.333283e-14 -1.085759e-14 2.956516e-28
-7.998047e+00 -1.471906e-14 -1.180089e-14 3.559118e-28
-7.997721e+00 -1.316285e-14 -1.803314e-14 4.984548e-28
-7.997396e+00 -1.227922e-14 -1.360842e-14 3.359682e-28
-7.997070e+00 -9.671930e-15 -2.036007e-14 5.080788e-28
-7.996745e+00 -7.752856e-15 -2.032493e-14 4.732094e-28
-7.996419e+00 -6.240956e-15 -1.871773e-14 3.893030e-28
-7.996094e+00 -6.998346e-15 -2.300435e-14 5.781772e-28
-7.995768e+00 -5.409632e-15 -1.772973e-14 3.436074e-28
-7.995443e+00 -5.002964e-15 -2.151389e-14 4.878772e-28
-7.995117e+00  1.841467e-15 -2.366137e-14 5.632512e-28
-7.994792e+00  1.563199e-15 -1.686791e-14 2.869699e-28
-7.994466e+00  1.119618e-15 -2.081505e-14 4.345197e-28
-7.994141e+00  5.624611e-15 -2.272993e-14 5.482859e-28
-7.993815e+00  5.203006e-15 -2.365150e-14 5.864648e-28
-7.993489e+00  5.894304e-15 -2.297066e-14 5.623939e-28
-7.993164e+00  8.595021e-15 -2.037365e-14 4.889600e-28
-7.992838e+00  8.196598e-15 -2.353234e-14 6.209551e-28
-7.992513e+00  1.375645e-14 -2.297577e-14 7.171260e-28
-7.992187e+00  1.211736e-14 -1.951477e-14 5.276568e-28
-7.991862e+00  1.573957e-14 -2.173707e-14 7.202346e-28
-7.991536e+00  1.748022e-14 -2.131289e-14 7.597972e-28
-7.991211e+00  1.762340e-14 -1.566997e-14 5.561319e-28
-7.990885e+00  1.339043e-14 -1.967455e-14 5.663913e-28
-7.990560e+00  1.843399e-14 -2.059358e-14 7.639075e-28
-7.990234e+00  1.839816e-14 -1.482143e-14 5.581670e-28
-7.989909e+00  1.939605e-14 -1.450438e-14 5.865835e-28
-7.989583e+00  1.930436e-14 -1.326888e-14 5.487214e-28
-7.989258e+00  2.048979e-14 -8.917438e-15 4.993522e-28
-7.988932e+00  2.058556e-14 -9.752903e-15 5.188842e-28
-7.988607e+00  2.251340e-14 -8.729849e-15 5.830636e-28
-7.988281e+00  2.138526e-14 -1.061683e-14 5.700464e-28
-7.987955e+00  2.071877e-14 -6.898219e-15 4.768530e-28
-7.987630e+00  2.126585e-14 -5.467213e-15 4.821266e-28
-7.987304e+00  2.125645e-14 -1.413492e-15 4.538347e-28
-7.986979e+00  2.155595e-14 -4.154136e-15 4.819158e-28
-7.986653e+00  2.066937e-14  5.551243e-16 4.275312e-28
-7.986328e+00  2.297024e-14 -1.287181e-15 5.292889e-28
-7.986002e+00  1.690492e-14  6.410794e-15 3.268745e-28
-7.985677e+00  1.480972e-14  6.150959e-15 2.571620e-28
-7.985351e+00  2.065131e-14  7.606045e-15 4.843283e-28
-7.985026e+00  1.614443e-14  8.491198e-15 3.327432e-28
-7.984700e+00  1.696473e-14  1.101181e-14 4.090618e-28
-7.984375e+00  1.805518e-14  1.100316e-14 4.470588e-28
-7.984049e+00  1.213666e-14  1.203370e-14 2.921083e-28
-7.983724e+00  1.448405e-14  1.400418e-14 4.059048e-28
-7.983398e+00  1.027296e-14  1.767730e-14 4.180205e-28
-7.983073e+00  1.217050e-14  1.279420e-14 3.118128e-28
-7.982747e+00  1.095856e-14  1.531225e-14 3.545552e-28
-7.982422e+00  1.021783e-14  1.879513e-14 4.576611e-28
-7.982096e+00  7.106701e-15  2.138261e-14 5.077212e-28
-7.981770e+00  4.829045e-15  2.177737e-14 4.975736e-28
-7.981445e+00  6.845583e-15  2.404698e-14 6.251194e-28
-7.981119e+00  2.485891e-15  2.208337e-14 4.938549e-28
-7.980794e+00  8.854271e-16  2.635533e-14 6.953873e-28
-7.980468e+00 -1.151783e-15  1.969329e-14 3.891524e-28
-7.980143e+00  5.019208e-16  2.471580e-14 6.111225e-28
-7.979817e+00 -4.876944e-15  2.514869e-14 6.562410e-28
-7.979492e+00 -5.346596e-15  2.116096e-14 4.763723e-28
-7.979166e+00 -5.293786e-15  2.158693e-14 4.940199e-28
-7.978841e+00 -1.037941e-14  2.485307e-14 7.254071e-28
-7.978515e+00 -1.202231e-14  2.397868e-14 7.195128e-28
-7.978190e+00 -1.446548e-14  2.092301e-14 6.470226e-28
-7.977864e+00 -8.556207e-15  2.527625e-14 7.120976e-28
-7.977539e+00 -1.383907e-14  1.936972e-14 5.667058e-28
-7.977213e+00 -1.553284e-14  2.066895e-14 6.684746e-28
-7.976888e+00 -1.755486e-14  2.160343e-14 7.748812e-28
-7.976562e+00 -1.538717e-14  1.966440e-14 6.234536e-28
-7.976236e+00 -1.885977e-14  1.684446e-14 6.394265e-28
-7.975911e+00 -1.766791e-14  1.509777e-14 5.400979e-28
-7.975585e+00 -2.098516e-14  1.620891e-14 7.031056e-28
-7.975260e+00 -1.837262e-14  1.554959e-14 5.793431e-28
-7.974934e+00 -2.283095e-14  1.243382e-14 6.758519e-28
-7.974609e+00 -2.387405e-14  1.214084e-14 7.173701e-28
-7.974283e+00 -2.238141e-14  1.220088e-14 6.497891e-28
-7.973958e+00 -2.757193e-14  6.250946e-15 7.992857e-28
-7.973632e+00 -2.574719e-14  7.539507e-15 7.197621e-28
-7.973307e+00 -2.412601e-14  5.265759e-15 6.097928e-28
-7.972981e+00 -2.356503e-14  1.755285e-15 5.583918e-28
-7.972656e+00 -2.387142e-14  5.045321e-15 5.952999e-28
-7.972330e+00 -2.253573e-14  1.593471e-15 5.103981e-28
-7.972005e+00 -2.201637e-14  7.864107e-16 4.853389e-28
-7.971679e+00 -2.151360e-14 -4.438367e-15 4.825339e-28
-7.971354e+00 -2.293221e-14 -3.865723e-15 5.408300e-28
-7.971028e+00 -2.043229e-14 -8.088948e-15 4.829095e-28
-7.970703e+00 -1.851842e-14 -4.789644e-15 3.658724e-28
-7.970377e+00 -1.883818e-14 -1.134554e-14 4.835984e-28
-7.970051e+00 -2.047643e-14 -1.185405e-14 5.598024e-28
-7.969726e+00 -1.633623e-14 -1.103177e-14 3.885724e-28
-7.969400e+00 -1.637719e-14 -1.508455e-14 4.957562e-28
-7.969075e+00 -1.453224e-14 -1.482445e-14 4.309502e-28
-7.968749e+00 -1.199145e-14 -1.693334e-14 4.305328e-28
-7.968424e+00 -1.114976e-14 -1.441752e-14 3.321820e-28
-7.968098e+00 -1.233108e-14 -1.714828e-14 4.461191e-28
-7.967773e+00 -1.017593e-14 -1.701216e-14 3.929629e-28
-7.967447e+00 -8.685715e-15 -1.821987e-14 4.074052e-28
-7.967122e+00 -8.588901e-15 -1.897291e-14 4.337406e-28
