t    R    T
0.000000e+00 1.000000e+00 2.846974e-49
1.000000e-04 1.000000e+00 1.907863e-27
2.000000e-04 1.000000e+00 7.805322e-27
3.000000e-04 1.000000e+00 1.656059e-26
4.000000e-04 1.000000e+00 2.875800e-26
5.000000e-04 1.000000e+00 4.422589e-26
6.000000e-04 1.000000e+00 6.301741e-26
7.000000e-04 1.000000e+00 8.534718e-26
8.000000e-04 1.000000e+00 1.119761e-25
9.000000e-04 1.000000e+00 1.413799e-25
1.000000e-03 1.000000e+00 1.736086e-25
1.100000e-03 1.000000e+00 2.091081e-25
1.200000e-03 1.000000e+00 2.479895e-25
1.300000e-03 1.000000e+00 2.904811e-25
1.400000e-03 1.000000e+00 3.378660e-25
1.500000e-03 1.000000e+00 4.195414e-25
1.600000e-03 1.000000e+00 8.910587e-25
1.700000e-03 1.000000e+00 5.865357e-24
1.800000e-03 1.000000e+00 5.960201e-23
1.900000e-03 1.000000e+00 6.087931e-22
2.000000e-03 1.000000e+00 5.900770e-21
2.100000e-03 1.000000e+00 5.400305e-20
2.200000e-03 1.000000e+00 4.665232e-19
2.300000e-03 1.000000e+00 3.803543e-18
2.400000e-03 1.000000e+00 2.925702e-17
2.500000e-03 1.000000e+00 2.122568e-16
2.600000e-03 1.000000e+00 1.451989e-15
2.700000e-03 1.000000e+00 9.363577e-15
2.800000e-03 1.000000e+00 5.691608e-14
2.900000e-03 1.000000e+00 3.260707e-13
3.000000e-03 1.000000e+00 1.760648e-12
3.100000e-03 1.000000e+00 8.960855e-12
3.200000e-03 1.000000e+00 4.299372e-11
3.300000e-03 1.000000e+00 1.945057e-10
3.400000e-03 1.000000e+00 8.299541e-10
3.500000e-03 1.000000e+00 3.341353e-09
3.600000e-03 9.999999e-01 1.269748e-08
3.700000e-03 9.999996e-01 4.556674e-08
3.800000e-03 9.999986e-01 1.545074e-07
3.900000e-03 9.999960e-01 4.953180e-07
4.000000e-03 9.999890e-01 1.502245e-06
4.100000e-03 9.999712e-01 4.313540e-06
4.200000e-03 9.999283e-01 1.173552e-05
4.300000e-03 9.998305e-01 3.027685e-05
4.400000e-03 9.996191e-01 7.413909e-05
4.500000e-03 9.991858e-01 1.724743e-04
4.600000e-03 9.983425e-01 3.815736e-04
4.700000e-03 9.967830e-01 8.036539e-04
4.800000e-03 9.940403e-01 1.613169e-03
4.900000e-03 9.894492e-01 3.089708e-03
5.000000e-03 9.821277e-01 5.653439e-03
5.100000e-03 9.709944e-01 9.895101e-03
5.200000e-03 9.548373e-01 1.658896e-02
5.300000e-03 9.324390e-01 2.667557e-02
5.400000e-03 9.027514e-01 4.120342e-02
5.500000e-03 8.650955e-01 6.122578e-02
5.600000e-03 8.193475e-01 8.765973e-02
5.700000e-03 7.660662e-01 1.211273e-01
5.800000e-03 7.065258e-01 1.618083e-01
5.900000e-03 6.426347e-01 2.093367e-01
6.000000e-03 5.767474e-01 2.627692e-01
6.100000e-03 5.114016e-01 3.206384e-01
6.200000e-03 4.490311e-01 3.810856e-01
6.300000e-03 3.917057e-01 4.420522e-01
6.400000e-03 3.409446e-01 5.014938e-01
6.500000e-03 2.976250e-01 5.575820e-01
6.600000e-03 2.619895e-01 6.088592e-01
6.700000e-03 2.337349e-01 6.543308e-01
6.800000e-03 2.121515e-01 6.934870e-01
6.900000e-03 1.962815e-01 7.262651e-01
7.000000e-03 1.850678e-01 7.529679e-01
7.100000e-03 1.774747e-01 7.741603e-01
7.200000e-03 1.725706e-01 7.905627e-01
7.300000e-03 1.695737e-01 8.029554e-01
7.400000e-03 1.678662e-01 8.121049e-01
7.500000e-03 1.669864e-01 8.187118e-01
7.600000e-03 1.666068e-01 8.233824e-01
7.700000e-03 1.665074e-01 8.266176e-01
7.800000e-03 1.665486e-01 8.288152e-01
7.900000e-03 1.666475e-01 8.302801e-01
8.000000e-03 1.667586e-01 8.312392e-01
8.100000e-03 1.668599e-01 8.318561e-01
8.200000e-03 1.669431e-01 8.322464e-01
8.300000e-03 1.670069e-01 8.324892e-01
8.400000e-03 1.670533e-01 8.326380e-01
8.500000e-03 1.670856e-01 8.327281e-01
8.600000e-03 1.671069e-01 8.327821e-01
8.700000e-03 1.671203e-01 8.328146e-01
8.800000e-03 1.671278e-01 8.328344e-01
8.900000e-03 1.671314e-01 8.328469e-01
9.000000e-03 1.671324e-01 8.328553e-01
9.100000e-03 1.671317e-01 8.328613e-01
