t    R    T
0.000000e+00 1.000000e+00 1.359748e-46
1.000000e-04 1.000000e+00 2.234304e-27
2.000000e-04 1.000000e+00 8.913730e-27
3.000000e-04 1.000000e+00 1.827537e-26
4.000000e-04 1.000000e+00 3.118567e-26
5.000000e-04 1.000000e+00 4.766707e-26
6.000000e-04 1.000000e+00 6.807725e-26
7.000000e-04 1.000000e+00 9.213180e-26
8.000000e-04 1.000000e+00 1.207339e-25
9.000000e-04 1.000000e+00 1.518739e-25
1.000000e-03 1.000000e+00 1.857614e-25
1.100000e-03 1.000000e+00 2.242814e-25
1.200000e-03 1.000000e+00 2.760667e-25
1.300000e-03 1.000000e+00 6.039610e-25
1.400000e-03 1.000000e+00 7.969278e-24
1.500000e-03 1.000000e+00 1.806022e-22
1.600000e-03 1.000000e+00 3.862856e-21
1.700000e-03 1.000000e+00 7.473854e-20
1.800000e-03 1.000000e+00 1.303928e-18
1.900000e-03 1.000000e+00 2.049838e-17
2.000000e-03 1.000000e+00 2.902575e-16
2.100000e-03 1.000000e+00 3.701329e-15
2.200000e-03 1.000000e+00 4.250266e-14
2.300000e-03 1.000000e+00 4.395334e-13
2.400000e-03 1.000000e+00 4.094271e-12
2.500000e-03 1.000000e+00 3.436527e-11
2.600000e-03 1.000000e+00 2.600326e-10
2.700000e-03 1.000000e+00 1.774862e-09
2.800000e-03 9.999998e-01 1.093579e-08
2.900000e-03 9.999992e-01 6.087807e-08
3.000000e-03 9.999965e-01 3.064995e-07
3.100000e-03 9.999860e-01 1.397159e-06
3.200000e-03 9.999483e-01 5.773728e-06
3.300000e-03 9.998269e-01 2.166037e-05
3.400000e-03 9.994736e-01 7.388217e-05
3.500000e-03 9.985414e-01 2.295121e-04
3.600000e-03 9.963131e-01 6.505156e-04
3.700000e-03 9.914807e-01 1.685627e-03
3.800000e-03 9.819672e-01 4.001849e-03
3.900000e-03 9.649533e-01 8.725390e-03
4.000000e-03 9.372997e-01 1.751710e-02
4.100000e-03 8.964428e-01 3.247374e-02
4.200000e-03 8.415836e-01 5.576543e-02
4.300000e-03 7.746987e-01 8.901845e-02
4.400000e-03 7.007891e-01 1.326084e-01
4.500000e-03 6.270221e-01 1.851530e-01
4.600000e-03 5.609396e-01 2.434856e-01
4.700000e-03 5.084218e-01 3.032142e-01
4.800000e-03 4.722528e-01 3.597040e-01
4.900000e-03 4.518302e-01 4.091215e-01
5.000000e-03 4.439873e-01 4.491616e-01
5.100000e-03 4.444104e-01 4.792469e-01
5.200000e-03 4.489973e-01 5.002344e-01
5.300000e-03 4.547054e-01 5.138416e-01
5.400000e-03 4.597825e-01 5.220485e-01
5.500000e-03 4.635508e-01 5.266566e-01
5.600000e-03 4.660058e-01 5.290671e-01
5.700000e-03 4.674425e-01 5.302422e-01
5.800000e-03 4.682071e-01 5.307765e-01
5.900000e-03 4.685801e-01 5.310030e-01
6.000000e-03 4.687476e-01 5.310926e-01
6.100000e-03 4.688171e-01 5.311256e-01
6.200000e-03 4.688440e-01 5.311368e-01
6.300000e-03 4.688538e-01 5.311401e-01
6.400000e-03 4.688574e-01 5.311407e-01
6.500000e-03 4.688590e-01 5.311404e-01
6.600000e-03 4.688600e-01 5.311398e-01
6.700000e-03 4.688608e-01 5.311391e-01
6.800000e-03 4.688615e-01 5.311384e-01
6.900000e-03 4.688620e-01 5.311379e-01
7.000000e-03 4.688624e-01 5.311375e-01
7.100000e-03 4.688626e-01 5.311373e-01
7.200000e-03 4.688626e-01 5.311373e-01
7.300000e-03 4.688624e-01 5.311376e-01
7.400000e-03 4.688620e-01 5.311380e-01
7.500000e-03 4.688614e-01 5.311386e-01
7.600000e-03 4.688607e-01 5.311393e-01
7.700000e-03 4.688599e-01 5.311400e-01
7.800000e-03 4.688593e-01 5.311407e-01
7.900000e-03 4.688587e-01 5.311413e-01
8.000000e-03 4.688583e-01 5.311417e-01
8.100000e-03 4.688581e-01 5.311419e-01
8.200000e-03 4.688581e-01 5.311419e-01
