# x psi_r psi_i psi2 
-8.000000e+00 -4.826660e-15 -9.140957e-15 1.068537e-28
-7.999674e+00  1.295357e-15  1.764638e-14 3.130727e-28
-7.999349e+00  4.373167e-15 -1.555884e-14 2.612022e-28
-7.999023e+00  1.691796e-15  7.495308e-15 5.904182e-29
-7.998698e+00 -2.684149e-15 -1.308846e-14 1.785124e-28
-7.998372e+00  1.663607e-15  3.275891e-15 1.349905e-29
-7.998047e+00  2.100607e-15  9.222902e-15 8.947447e-29
-7.997721e+00  4.860142e-15 -1.313576e-14 1.961692e-28
-7.997396e+00 -6.035221e-15  2.118942e-14 4.854152e-28
-7.997070e+00 -2.227063e-15 -1.191099e-14 1.468314e-28
-7.996745e+00  4.885401e-15  7.254222e-15 7.649088e-29
-7.996419e+00 -6.674838e-15 -8.174143e-15 1.113701e-28
-7.996094e+00  4.435922e-15  2.459362e-15 2.572586e-29
-7.995768e+00 -1.585169e-14 -4.461565e-15 2.711816e-28
-7.995443e+00  2.050725e-14  1.618547e-15 4.231668e-28
-7.995117e+00 -1.429191e-14 -1.191512e-15 2.056785e-28
-7.994792e+00  8.235680e-15  2.708241e-15 7.516099e-29
-7.994466e+00 -1.823579e-15 -6.105660e-16 3.698229e-30
-7.994141e+00 -8.390261e-15 -1.731050e-15 7.339301e-29
-7.993815e+00  1.172035e-14  4.771848e-15 1.601370e-28
-7.993489e+00 -9.179917e-15 -3.537044e-15 9.678156e-29
-7.993164e+00  5.222995e-15  6.264056e-15 6.651808e-29
-7.992838e+00  7.050207e-15 -8.059114e-15 1.146547e-28
-7.992513e+00 -4.924899e-15  5.683244e-15 5.655390e-29
-7.992187e+00 -3.606053e-15 -3.709388e-15 2.676318e-29
-7.991862e+00  9.711298e-15  1.767075e-15 9.743186e-29
-7.991536e+00  1.298745e-15  6.069348e-15 3.852373e-29
-7.991211e+00 -7.821979e-15  3.798156e-15 7.560935e-29
-7.990885e+00  6.407849e-15 -1.494212e-14 2.643275e-28
-7.990560e+00 -4.291134e-15  1.320875e-14 1.928850e-28
-7.990234e+00 -4.025566e-15 -1.721533e-14 3.125729e-28
-7.989909e+00  3.427818e-15  1.257249e-14 1.698174e-28
-7.989583e+00 -7.668198e-15 -1.408011e-14 2.570508e-28
-7.989258e+00  6.338059e-15  1.570667e-14 2.868706e-28
-7.988932e+00 -5.610730e-16 -8.478029e-15 7.219178e-29
-7.988607e+00 -2.845049e-15 -1.661072e-15 1.085346e-29
-7.988281e+00 -4.282054e-15 -4.745472e-15 4.085549e-29
-7.987955e+00  2.294431e-15  5.838371e-15 3.935099e-29
-7.987630e+00  2.732560e-15  7.755747e-16 8.068400e-30
-7.987304e+00  3.600346e-15 -3.087288e-15 2.249384e-29
-7.986979e+00 -6.432227e-15  4.842551e-15 6.482385e-29
-7.986653e+00  8.145559e-15  1.427467e-15 6.838780e-29
-7.986328e+00 -8.271817e-15  6.302555e-15 1.081452e-28
-7.986002e+00  7.736810e-15 -8.087327e-15 1.252631e-28
-7.985677e+00  4.883069e-16  1.065634e-14 1.137960e-28
-7.985351e+00  2.256437e-15 -7.447362e-15 6.055471e-29
-7.985026e+00 -5.721203e-15  3.584316e-15 4.557948e-29
-7.984700e+00  1.327608e-15 -1.389483e-15 3.693205e-30
-7.984375e+00 -2.798653e-16  4.433540e-15 1.973460e-29
-7.984049e+00  6.785429e-15 -3.925743e-15 6.145351e-29
-7.983724e+00 -6.304572e-15 -1.521235e-15 4.206179e-29
-7.983398e+00  5.076078e-15 -7.690194e-16 2.635796e-29
-7.983073e+00 -3.852309e-15 -2.523780e-15 2.120975e-29
-7.982747e+00 -7.524654e-15 -4.157767e-15 7.390744e-29
-7.982422e+00  1.090516e-14 -3.006510e-15 1.279616e-28
-7.982096e+00 -2.240695e-14 -2.743715e-15 5.095996e-28
-7.981770e+00  1.533315e-14  9.873958e-15 3.326004e-28
-7.981445e+00 -8.183779e-15 -1.376874e-14 2.565523e-28
-7.981119e+00  1.614118e-14  1.247616e-14 4.161922e-28
-7.980794e+00 -7.258000e-15 -6.430220e-15 9.402629e-29
-7.980468e+00 -3.990699e-15  5.236028e-15 4.334166e-29
-7.980143e+00  3.222160e-15  2.132404e-15 1.492946e-29
-7.979817e+00  2.395656e-15  9.800331e-15 1.017857e-28
-7.979492e+00  3.346000e-16 -1.216988e-14 1.482180e-28
-7.979166e+00  5.993414e-15  9.096237e-15 1.186625e-28
