# x psi_r psi_i psi2 
-8.000000e+00  4.572460e-04 -4.220191e-03 1.801909e-05
-7.999674e+00 -2.078314e-03  1.037812e-03 5.396445e-06
-7.999349e+00  3.063406e-03  2.461952e-03 1.544566e-05
-7.999023e+00 -3.111186e-03 -5.208399e-03 3.680690e-05
-7.998698e+00  2.207111e-03  6.361330e-03 4.533785e-05
-7.998372e+00 -6.278506e-04 -5.568083e-03 3.139775e-05
-7.998047e+00 -1.143374e-03  3.071410e-03 1.074086e-05
-7.997721e+00  2.564651e-03  3.648161e-04 6.710523e-06
-7.997396e+00 -3.201173e-03 -3.689308e-03 2.385851e-05
-7.997070e+00  2.858263e-03  5.885002e-03 4.280292e-05
-7.996745e+00 -1.640907e-03 -6.280205e-03 4.213355e-05
-7.996419e+00 -7.838062e-05  4.754076e-03 2.260738e-05
-7.996094e+00  1.773554e-03 -1.773579e-03 6.291075e-06
-7.995768e+00 -2.925984e-03 -1.749406e-03 1.162181e-05
-7.995443e+00  3.183134e-03  4.737062e-03 3.257210e-05
-7.995117e+00 -2.466398e-03 -6.275391e-03 4.546365e-05
-7.994792e+00  9.951362e-04  5.893820e-03 3.572741e-05
-7.994466e+00  7.804678e-04 -3.709153e-03 1.436695e-05
-7.994141e+00 -2.317152e-03  3.898170e-04 5.521152e-06
-7.993815e+00  3.144795e-03  3.048656e-03 1.918404e-05
-7.993489e+00 -3.010237e-03 -5.554322e-03 3.991202e-05
-7.993164e+00  1.954723e-03  6.360651e-03 4.427882e-05
-7.992838e+00 -3.012526e-04 -5.221023e-03 2.734983e-05
-7.992513e+00 -1.444254e-03  2.484158e-03 8.256911e-06
-7.992187e+00  2.747762e-03  1.012591e-03 8.575536e-06
-7.991862e+00 -3.210502e-03 -4.199429e-03 2.794253e-05
-7.991536e+00  2.690968e-03  6.101410e-03 4.446851e-05
-7.991211e+00 -1.348186e-03 -6.136704e-03 3.947674e-05
-7.990885e+00 -4.069617e-04  4.294582e-03 1.860905e-05
-7.990560e+00  2.037463e-03 -1.138676e-03 5.447841e-06
-7.990234e+00 -3.044485e-03 -2.365472e-03 1.486434e-05
-7.989909e+00  3.119981e-03  5.145818e-03 3.621373e-05
-7.989583e+00 -2.240928e-03 -6.351792e-03 4.536702e-05
-7.989258e+00  6.763427e-04  5.614504e-03 3.198010e-05
-7.988932e+00  1.095043e-03 -3.159586e-03 1.118211e-05
-7.988607e+00 -2.531267e-03 -2.618610e-04 6.475882e-06
-7.988281e+00  3.192948e-03  3.603072e-03 2.317704e-05
-7.987955e+00 -2.877709e-03 -5.841865e-03 4.240859e-05
-7.987630e+00  1.682074e-03  6.293362e-03 4.243577e-05
-7.987304e+00  2.808950e-05 -4.819500e-03 2.322837e-05
-7.986979e+00 -1.729525e-03  1.871253e-03 6.492844e-06
-7.986653e+00  2.901685e-03  1.649363e-03 1.114018e-05
-7.986328e+00 -3.185997e-03 -4.665256e-03 3.191519e-05
