# time       norm          energy        x_avg        sx          
0.000000e+00 1.000000e+00  5.122500e+04 -1.000000e+00 7.071068e-02
1.000000e-04 1.000000e+00  5.122500e+04 -9.680000e-01 7.071421e-02
2.000000e-04 1.000000e+00  5.122500e+04 -9.360000e-01 7.072482e-02
3.000000e-04 1.000000e+00  5.122500e+04 -9.040000e-01 7.074249e-02
4.000000e-04 1.000000e+00  5.122500e+04 -8.720000e-01 7.076722e-02
5.000000e-04 1.000000e+00  5.122500e+04 -8.400000e-01 7.079901e-02
6.000000e-04 1.000000e+00  5.122500e+04 -8.080000e-01 7.083784e-02
7.000000e-04 1.000000e+00  5.122500e+04 -7.760000e-01 7.088371e-02
8.000000e-04 1.000000e+00  5.122500e+04 -7.440000e-01 7.093659e-02
9.000000e-04 1.000000e+00  5.122500e+04 -7.120000e-01 7.099648e-02
1.000000e-03 1.000000e+00  5.122500e+04 -6.800000e-01 7.106335e-02
1.100000e-03 1.000000e+00  5.122500e+04 -6.480000e-01 7.113719e-02
1.200000e-03 1.000000e+00  5.122500e+04 -6.160000e-01 7.121798e-02
1.300000e-03 1.000000e+00  5.122500e+04 -5.840000e-01 7.130568e-02
1.400000e-03 1.000000e+00  5.122500e+04 -5.520000e-01 7.140028e-02
1.500000e-03 1.000000e+00  5.122500e+04 -5.200000e-01 7.150175e-02
1.600000e-03 1.000000e+00  5.122500e+04 -4.880000e-01 7.161006e-02
1.700000e-03 1.000000e+00  5.122500e+04 -4.560000e-01 7.172517e-02
1.800000e-03 1.000000e+00  5.122500e+04 -4.240000e-01 7.184706e-02
1.900000e-03 1.000000e+00  5.122500e+04 -3.920000e-01 7.197571e-02
2.000000e-03 1.000000e+00  5.122502e+04 -3.600000e-01 7.211120e-02
2.100000e-03 1.000000e+00  5.122515e+04 -3.279997e-01 7.225430e-02
2.200000e-03 1.000000e+00  5.122595e+04 -2.959982e-01 7.240928e-02
2.300000e-03 1.000000e+00  5.122997e+04 -2.639904e-01 7.259436e-02
2.400000e-03 1.000000e+00  5.124657e+04 -2.319570e-01 7.286993e-02
2.500000e-03 1.000000e+00  5.130358e+04 -1.998403e-01 7.338946e-02
2.600000e-03 1.000000e+00  5.146665e+04 -1.675049e-01 7.443948e-02
2.700000e-03 1.000000e+00  5.185685e+04 -1.347110e-01 7.637365e-02
2.800000e-03 1.000000e+00  5.264084e+04 -1.011619e-01 7.937696e-02
2.900000e-03 1.000000e+00  5.396791e+04 -6.666985e-02 8.323144e-02
3.000000e-03 1.000000e+00  5.586593e+04 -3.137073e-02 8.743673e-02
3.100000e-03 1.000000e+00  5.816552e+04  4.197938e-03 9.173782e-02
3.200000e-03 1.000000e+00  6.053153e+04  3.928744e-02 9.658629e-02
3.300000e-03 1.000000e+00  6.260414e+04  7.329208e-02 1.030051e-01
3.400000e-03 1.000000e+00  6.415444e+04  1.060012e-01 1.118940e-01
3.500000e-03 1.000000e+00  6.514794e+04  1.375883e-01 1.234294e-01
3.600000e-03 1.000000e+00  6.569558e+04  1.684136e-01 1.370489e-01
3.700000e-03 1.000000e+00  6.595641e+04  1.988220e-01 1.517868e-01
3.800000e-03 1.000000e+00  6.606432e+04  2.290452e-01 1.665421e-01
3.900000e-03 1.000000e+00  6.610340e+04  2.591974e-01 1.802095e-01
4.000000e-03 1.000000e+00  6.611614e+04  2.893144e-01 1.918075e-01
4.100000e-03 1.000000e+00  6.612039e+04  3.193978e-01 2.006710e-01
4.200000e-03 1.000000e+00  6.612238e+04  3.494488e-01 2.066391e-01
4.300000e-03 1.000000e+00  6.612378e+04  3.794806e-01 2.101222e-01
4.400000e-03 1.000000e+00  6.612476e+04  4.095123e-01 2.119873e-01
4.500000e-03 1.000000e+00  6.612524e+04  4.395568e-01 2.132975e-01
4.600000e-03 1.000000e+00  6.612529e+04  4.696167e-01 2.150277e-01
4.700000e-03 1.000000e+00  6.612503e+04  4.996873e-01 2.178761e-01
4.800000e-03 1.000000e+00  6.612448e+04  5.297631e-01 2.222215e-01
4.900000e-03 1.000000e+00  6.612353e+04  5.598406e-01 2.281859e-01
5.000000e-03 1.000000e+00  6.612209e+04  5.899183e-01 2.357322e-01
5.100000e-03 1.000000e+00  6.612018e+04  6.199961e-01 2.447433e-01
5.200000e-03 1.000000e+00  6.611799e+04  6.500740e-01 2.550717e-01
5.300000e-03 1.000000e+00  6.611584e+04  6.801522e-01 2.665639e-01
5.400000e-03 1.000000e+00  6.611403e+04  7.102314e-01 2.790678e-01
5.500000e-03 1.000000e+00  6.611271e+04  7.403132e-01 2.924249e-01
5.600000e-03 1.000000e+00  6.611188e+04  7.704008e-01 3.064432e-01
5.700000e-03 1.000000e+00  6.611143e+04  8.004992e-01 3.208549e-01
5.800000e-03 1.000000e+00  6.611121e+04  8.306110e-01 3.352775e-01
5.900000e-03 1.000000e+00  6.611112e+04  8.607307e-01 3.492165e-01
6.000000e-03 1.000000e+00  6.611109e+04  8.908431e-01 3.621402e-01
6.100000e-03 1.000000e+00  6.611107e+04  9.209301e-01 3.736182e-01
6.200000e-03 1.000000e+00  6.611107e+04  9.509845e-01 3.834650e-01
