# x psi_r psi_i psi2 
-8.000000e+00 -3.389042e-04  2.952444e-03 8.831785e-06
-7.999674e+00 -1.331057e-03 -3.710909e-03 1.554256e-05
-7.999349e+00  2.594673e-03  3.337962e-03 1.787432e-05
-7.999023e+00 -3.066661e-03 -1.947578e-03 1.319747e-05
-7.998698e+00  2.603263e-03 -3.614437e-05 6.778284e-06
-7.998372e+00 -1.346029e-03  2.008343e-03 5.845238e-06
-7.998047e+00 -3.214177e-04 -3.367825e-03 1.144555e-05
-7.997721e+00  1.890440e-03  3.700326e-03 1.726618e-05
-7.997396e+00 -2.882540e-03 -2.904750e-03 1.674661e-05
-7.997070e+00  2.995283e-03  1.223904e-03 1.046966e-05
-7.996745e+00 -2.194494e-03  8.296042e-04 5.504045e-06
-7.996419e+00  7.246165e-04 -2.629696e-03 7.440369e-06
-7.996094e+00  9.659043e-04  3.627703e-03 1.409320e-05
-7.995768e+00 -2.361439e-03 -3.519602e-03 1.796399e-05
-7.995443e+00  3.036446e-03  2.338628e-03 1.468918e-05
-7.995117e+00 -2.785234e-03 -4.450563e-04 7.955601e-06
-7.994792e+00  1.684637e-03 -1.583702e-03 5.346112e-06
-7.994466e+00 -7.052005e-05  3.129173e-03 9.796699e-06
-7.994141e+00 -1.564719e-03 -3.720367e-03 1.628948e-05
-7.993815e+00  2.722358e-03  3.177309e-03 1.750653e-05
-7.993489e+00 -3.049453e-03 -1.665833e-03 1.207416e-05
-7.993164e+00  2.446443e-03 -3.530643e-04 6.109739e-06
-7.992838e+00 -1.097458e-03  2.263820e-03 6.329295e-06
-7.992513e+00 -5.859089e-04 -3.483995e-03 1.248151e-05
-7.992187e+00  2.090183e-03  3.641813e-03 1.763167e-05
-7.991862e+00 -2.956632e-03 -2.689436e-03 1.597474e-05
-7.991536e+00  2.921157e-03  9.174667e-04 9.374903e-06
-7.991211e+00 -1.994792e-03  1.133727e-03 5.264532e-06
-7.990885e+00  4.602730e-04 -2.838798e-03 8.270625e-06
-7.990560e+00  1.214254e-03  3.678067e-03 1.500259e-05
-7.990234e+00 -2.518058e-03 -3.395916e-03 1.787286e-05
-7.989909e+00  3.053589e-03  2.078642e-03 1.364516e-05
-7.989583e+00 -2.657705e-03 -1.280595e-04 7.079796e-06
-7.989258e+00  1.451365e-03 -1.861062e-03 5.570011e-06
-7.988932e+00  1.973271e-04  3.282358e-03 1.081281e-05
-7.988607e+00 -1.785445e-03 -3.702712e-03 1.689789e-05
-7.988281e+00  2.828657e-03  2.994241e-03 1.696678e-05
-7.987955e+00 -3.008932e-03 -1.373201e-03 1.093935e-05
-7.987630e+00  2.271495e-03 -6.660260e-04 5.603282e-06
-7.987304e+00 -8.414709e-04  2.501703e-03 6.966593e-06
-7.986979e+00 -8.448458e-04 -3.574304e-03 1.348942e-05
-7.986653e+00  2.273098e-03  3.557057e-03 1.781963e-05
-7.986328e+00 -3.007757e-03 -2.455498e-03 1.507608e-05
-7.986002e+00  2.824931e-03  6.056980e-04 8.347105e-06
-7.985677e+00 -1.780596e-03  1.428267e-03 5.210471e-06
-7.985351e+00  1.934614e-04 -3.026327e-03 9.196082e-06
-7.985026e+00  1.452297e-03  3.701447e-03 1.580988e-05
-7.984700e+00 -2.654740e-03 -3.248064e-03 1.759756e-05
-7.984375e+00  3.047249e-03  1.804672e-03 1.254257e-05
-7.984049e+00 -2.510310e-03  1.884779e-04 6.337181e-06
-7.983724e+00  1.207900e-03 -2.123663e-03 5.968970e-06
-7.983398e+00  4.625864e-04  3.410987e-03 1.184882e-05
-7.983073e+00 -1.991595e-03 -3.658193e-03 1.734883e-05
-7.982747e+00  2.912839e-03  2.790191e-03 1.626980e-05
-7.982422e+00 -2.945502e-03 -1.071862e-03 9.824868e-06
-7.982096e+00  2.079832e-03 -9.727675e-04 5.271978e-06
-7.981770e+00 -5.800581e-04  2.720341e-03 7.736721e-06
-7.981445e+00 -1.096266e-03 -3.638212e-03 1.443838e-05
-7.981119e+00  2.437849e-03  3.446794e-03 1.782350e-05
-7.980794e+00 -3.035614e-03 -2.204722e-03 1.407575e-05
-7.980468e+00  2.707429e-03  2.908924e-04 7.414792e-06
