# x psi_r psi_i psi2 
-8.000000e+00  2.594723e-15 -2.742017e-15 1.425125e-29
-7.999674e+00  3.174479e-15 -2.073855e-15 1.437819e-29
-7.999349e+00 -8.367420e-15 -1.588139e-15 7.253591e-29
-7.999023e+00  1.228363e-15  1.069820e-14 1.159603e-28
-7.998698e+00 -9.191942e-15 -1.231965e-14 2.362656e-28
-7.998372e+00  1.442030e-15  3.989805e-15 1.799799e-29
-7.998047e+00  9.374375e-15 -3.684677e-15 1.014557e-28
-7.997721e+00 -1.597223e-14  1.070354e-14 3.696779e-28
-7.997396e+00  1.226281e-14 -7.726624e-15 2.100771e-28
-7.997070e+00 -8.921445e-15  3.967195e-15 9.533081e-29
-7.996745e+00  1.020008e-14  4.300055e-15 1.225320e-28
-7.996419e+00 -2.245699e-15  6.977625e-16 5.530036e-30
-7.996094e+00  1.786156e-15  1.625825e-15 5.833660e-30
-7.995768e+00  3.380883e-15 -9.810218e-16 1.239277e-29
-7.995443e+00 -1.905414e-15 -5.507948e-15 3.396809e-29
-7.995117e+00  4.202238e-15  6.253939e-15 5.677056e-29
-7.994792e+00 -1.055055e-14  2.046234e-15 1.155013e-28
-7.994466e+00  8.354639e-15 -1.124626e-15 7.106477e-29
-7.994141e+00 -7.333046e-15 -6.797649e-15 9.998159e-29
-7.993815e+00  6.544249e-15 -3.393829e-15 5.434528e-29
-7.993489e+00 -6.620949e-15  6.926312e-15 9.181077e-29
-7.993164e+00  5.230401e-15 -1.111432e-14 1.508852e-28
-7.992838e+00  2.012739e-15  7.630651e-15 6.227796e-29
-7.992513e+00 -4.917533e-15 -6.165455e-15 6.219497e-29
-7.992187e+00  3.873862e-15  3.818957e-15 2.959124e-29
-7.991862e+00 -5.573741e-15 -1.376141e-15 3.296036e-29
-7.991536e+00  3.447854e-15 -8.839678e-15 9.002760e-29
-7.991211e+00 -2.016235e-15  7.335894e-15 5.788054e-29
-7.990885e+00 -1.119551e-15 -2.793141e-15 9.055031e-30
-7.990560e+00  2.243522e-15 -1.833789e-15 8.396173e-30
-7.990234e+00  5.323882e-16  6.218725e-15 3.895597e-29
-7.989909e+00 -5.576095e-15 -3.971680e-15 4.686707e-29
-7.989583e+00  1.124914e-14  6.219723e-15 1.652282e-28
-7.989258e+00 -8.010219e-15 -3.230029e-15 7.459669e-29
-7.988932e+00 -3.295287e-15  9.746913e-15 1.058612e-28
-7.988607e+00  2.931392e-15  7.477107e-16 9.152129e-30
-7.988281e+00  1.547721e-15  3.869225e-15 1.736634e-29
-7.987955e+00  9.015132e-15 -2.023475e-15 8.536706e-29
-7.987630e+00 -8.880365e-15 -1.547198e-15 8.125470e-29
-7.987304e+00  5.574451e-15  2.792576e-15 3.887298e-29
-7.986979e+00 -1.186786e-14 -1.399556e-14 3.367217e-28
-7.986653e+00  1.386112e-14  9.941159e-15 2.909572e-28
-7.986328e+00 -5.321999e-15 -1.036910e-14 1.358419e-28
-7.986002e+00 -1.149670e-15  1.278581e-14 1.647987e-28
-7.985677e+00  2.138187e-15 -1.202176e-14 1.490946e-28
-7.985351e+00 -1.998402e-15  8.747861e-15 8.051868e-29
-7.985026e+00  3.174951e-15 -5.959468e-15 4.559558e-29
-7.984700e+00 -4.490108e-15  3.059502e-15 2.952162e-29
-7.984375e+00 -2.651758e-15  1.232955e-15 8.551998e-30
-7.984049e+00  3.429998e-15 -1.479170e-15 1.395283e-29
-7.983724e+00 -5.319425e-15 -8.416494e-15 9.913365e-29
-7.983398e+00 -3.618019e-15  1.713843e-15 1.602732e-29
-7.983073e+00  7.946728e-15 -4.882416e-15 8.698847e-29
-7.982747e+00 -9.071140e-15  4.551411e-15 1.030009e-28
-7.982422e+00  6.277038e-15  2.928895e-15 4.797963e-29
-7.982096e+00 -1.899858e-15 -1.292383e-14 1.706348e-28
-7.981770e+00  4.254659e-15  1.838709e-14 3.561870e-28
-7.981445e+00  5.953505e-15 -1.270843e-14 1.969485e-28
-7.981119e+00  6.671710e-15  8.085303e-15 1.098838e-28
-7.980794e+00 -6.460185e-15  7.724443e-16 4.233066e-29
-7.980468e+00  6.988244e-15 -1.106662e-15 5.006025e-29
-7.980143e+00 -9.500999e-15  5.113623e-15 1.164181e-28
-7.979817e+00  4.765255e-15  8.987340e-15 1.034799e-28
-7.979492e+00  3.376052e-15 -1.296577e-14 1.795089e-28
-7.979166e+00 -8.217202e-15  1.624293e-14 3.313552e-28
-7.978841e+00 -3.872346e-15 -1.839732e-14 3.534565e-28
-7.978515e+00 -1.112609e-15  1.237017e-14 1.542589e-28
-7.978190e+00 -1.532966e-15 -6.383182e-15 4.309500e-29
-7.977864e+00 -6.659983e-15  2.088602e-15 4.871763e-29
-7.977539e+00  7.435353e-15  3.425694e-15 6.701986e-29
-7.977213e+00  4.373358e-15 -7.267415e-15 7.194157e-29
-7.976888e+00 -7.237051e-15  1.467617e-16 5.239645e-29
-7.976562e+00  2.628560e-15 -9.070296e-15 8.917959e-29
-7.976236e+00  7.001236e-16  6.575915e-15 4.373283e-29
-7.975911e+00  3.446104e-15 -6.415138e-15 5.302962e-29
-7.975585e+00 -7.466145e-15  1.059194e-14 1.679326e-28
-7.975260e+00  1.044179e-15 -1.144951e-14 1.321817e-28
-7.974934e+00  1.198047e-14  9.775160e-15 2.390855e-28
-7.974609e+00 -7.930670e-15 -3.837356e-15 7.762082e-29
-7.974283e+00  1.275294e-15  1.797981e-15 4.859108e-30
-7.973958e+00  7.651927e-15  4.877375e-17 5.855436e-29
-7.973632e+00 -5.069277e-15 -7.319364e-15 7.927066e-29
-7.973307e+00 -5.699454e-16  1.288548e-14 1.663604e-28
-7.972981e+00  3.964085e-16 -1.758348e-14 3.093358e-28
-7.972656e+00  2.363631e-15  1.892696e-14 3.638166e-28
-7.972330e+00  3.907276e-15 -1.982118e-14 4.081460e-28
-7.972005e+00 -5.659555e-15  1.697998e-14 3.203503e-28
-7.971679e+00  4.320648e-15 -8.983163e-15 9.936521e-29
-7.971354e+00 -5.919021e-15  3.732453e-15 4.896601e-29
-7.971028e+00  4.698632e-15  8.954498e-15 1.022602e-28
-7.970703e+00 -4.394432e-15 -1.311479e-14 1.913087e-28
-7.970377e+00 -4.571773e-15  1.881227e-14 3.748025e-28
-7.970051e+00  3.063466e-16 -1.787870e-14 3.197417e-28
-7.969726e+00  1.451290e-15  1.974558e-14 3.919942e-28
-7.969400e+00 -3.100578e-15 -2.165027e-14 4.783477e-28
-7.969075e+00  3.889078e-15  1.827153e-14 3.489738e-28
-7.968749e+00 -1.055044e-14 -1.212209e-14 2.582567e-28
-7.968424e+00  1.230745e-14  1.089235e-14 2.701168e-28
-7.968098e+00 -1.182539e-16 -1.234017e-14 1.522938e-28
