t    R    T
2.500000e-08 1.000001e+00 1.361887e-46
2.497500e-05 1.000001e+00 6.821243e-46
4.992500e-05 1.000001e+00 2.798750e-45
7.487500e-05 1.000001e+00 8.381706e-45
9.982500e-05 1.000001e+00 2.919859e-44
1.247750e-04 1.000001e+00 7.570725e-43
1.497250e-04 1.000001e+00 1.128773e-38
1.746750e-04 1.000001e+00 2.325311e-35
1.996250e-04 1.000001e+00 1.034898e-32
2.245750e-04 1.000001e+00 8.502734e-31
2.495250e-04 1.000001e+00 1.379995e-29
2.744750e-04 1.000001e+00 7.478399e-29
2.994250e-04 1.000001e+00 1.763733e-28
3.243750e-04 1.000001e+00 2.514161e-28
3.493250e-04 1.000001e+00 3.286850e-28
3.742750e-04 1.000001e+00 4.159497e-28
3.992250e-04 1.000001e+00 4.877005e-28
4.241750e-04 1.000001e+00 5.211180e-28
4.491250e-04 1.000001e+00 5.388283e-28
4.740750e-04 1.000001e+00 5.644288e-28
4.990250e-04 1.000001e+00 5.874540e-28
5.239750e-04 1.000001e+00 6.431500e-28
5.489250e-04 1.000001e+00 7.474709e-28
5.738750e-04 1.000001e+00 8.833341e-28
5.988250e-04 1.000001e+00 1.125166e-27
6.237750e-04 1.000001e+00 1.376292e-27
6.487250e-04 1.000001e+00 1.565479e-27
6.736750e-04 1.000001e+00 1.701722e-27
6.986250e-04 1.000001e+00 1.786756e-27
7.235750e-04 1.000001e+00 1.844244e-27
7.485250e-04 1.000001e+00 1.944144e-27
7.734750e-04 1.000001e+00 2.225618e-27
7.984250e-04 1.000001e+00 3.110349e-27
8.233750e-04 1.000001e+00 6.004090e-27
8.483250e-04 1.000001e+00 1.549769e-26
8.732750e-04 1.000001e+00 4.615629e-26
8.982250e-04 1.000001e+00 1.445606e-25
9.231750e-04 1.000001e+00 4.551350e-25
9.481250e-04 1.000001e+00 1.425714e-24
9.730750e-04 1.000001e+00 4.416947e-24
9.980250e-04 1.000001e+00 1.353067e-23
1.022975e-03 1.000001e+00 4.097981e-23
1.047925e-03 1.000001e+00 1.225366e-22
1.072875e-03 1.000001e+00 3.621579e-22
1.097825e-03 1.000001e+00 1.057019e-21
1.122775e-03 1.000001e+00 3.048226e-21
1.147725e-03 1.000001e+00 8.682883e-21
1.172675e-03 1.000001e+00 2.443222e-20
1.197625e-03 1.000001e+00 6.791099e-20
1.222575e-03 1.000001e+00 1.864564e-19
1.247525e-03 1.000001e+00 5.056886e-19
1.272475e-03 1.000001e+00 1.354704e-18
1.297425e-03 1.000001e+00 3.584768e-18
1.322375e-03 1.000001e+00 9.369762e-18
1.347325e-03 1.000001e+00 2.419046e-17
1.372275e-03 1.000001e+00 6.168868e-17
1.397225e-03 1.000001e+00 1.553854e-16
1.422175e-03 1.000001e+00 3.865958e-16
1.447125e-03 1.000001e+00 9.500463e-16
1.472075e-03 1.000001e+00 2.306071e-15
