# x psi_r psi_i psi2 
-8.000000e+00 -2.457591e-03  1.847358e-03 9.452486e-06
-7.999674e+00  2.655884e-03  1.615131e-03 9.662367e-06
-7.999349e+00 -2.041379e-03 -4.583303e-03 2.517390e-05
-7.999023e+00  8.020548e-04  6.148865e-03 3.845183e-05
-7.998698e+00  6.828691e-04 -5.832758e-03 3.448738e-05
-7.998372e+00 -1.958966e-03  3.731750e-03 1.776351e-05
-7.998047e+00  2.635670e-03 -4.888130e-04 7.185696e-06
-7.997721e+00 -2.505815e-03 -2.903648e-03 1.471028e-05
-7.997396e+00  1.609055e-03  5.407490e-03 3.183000e-05
-7.997070e+00 -2.197542e-04 -6.256516e-03 3.919229e-05
-7.996745e+00 -1.236952e-03  5.190944e-03 2.847595e-05
-7.996419e+00  2.315253e-03 -2.536889e-03 1.179620e-05
-7.996094e+00 -2.685101e-03 -8.934405e-04 8.008002e-06
-7.995768e+00  2.233228e-03  4.050302e-03 2.139225e-05
-7.995443e+00 -1.097838e-03 -5.967654e-03 3.681815e-05
-7.995117e+00 -3.736619e-04  6.058785e-03 3.684850e-05
-7.994792e+00  1.730964e-03 -4.295839e-03 2.145047e-05
-7.994466e+00 -2.558662e-03  1.218339e-03 8.031099e-06
-7.994141e+00  2.603384e-03  2.231934e-03 1.175914e-05
-7.993815e+00 -1.851359e-03 -4.999139e-03 2.841892e-05
-7.993489e+00  5.326545e-04  6.236485e-03 3.917747e-05
-7.993164e+00  9.492092e-04 -5.565356e-03 3.187418e-05
-7.992838e+00 -2.140733e-03  3.191161e-03 1.476625e-05
-7.992513e+00  2.677226e-03  1.595306e-04 7.192990e-06
-7.992187e+00 -2.394426e-03 -3.461341e-03 1.771416e-05
-7.991862e+00  1.378795e-03  5.703871e-03 3.443522e-05
-7.991536e+00  5.891961e-05 -6.200893e-03 3.845455e-05
-7.991211e+00 -1.478758e-03  4.800345e-03 2.523004e-05
-7.990885e+00  2.446183e-03 -1.930849e-03 9.711993e-06
-7.990560e+00 -2.665073e-03 -1.529460e-03 9.441861e-06
-7.990234e+00  2.068354e-03  4.521669e-03 2.472358e-05
-7.989909e+00 -8.385626e-04 -6.130127e-03 3.828164e-05
-7.989583e+00 -6.479997e-04  5.862649e-03 3.479056e-05
-7.989258e+00  1.936406e-03 -3.801122e-03 1.819820e-05
-7.988932e+00 -2.632325e-03  5.764365e-04 7.261413e-06
