# x psi_r psi_i psi2 
-8.000000e+00 -3.360383e-03 -2.753594e-03 1.887445e-05
-7.999674e+00  1.898994e-03  1.659789e-03 6.361075e-06
-7.999349e+00  1.426791e-04 -5.832559e-05 2.375919e-08
-7.999023e+00 -2.140685e-03 -1.560970e-03 7.019159e-06
-7.998698e+00  3.484437e-03  2.702821e-03 1.944654e-05
-7.998372e+00 -3.763309e-03 -3.017983e-03 2.327071e-05
-7.998047e+00  2.892110e-03  2.410063e-03 1.417270e-05
-7.997721e+00 -1.137114e-03 -1.065004e-03 2.427263e-06
-7.997396e+00 -9.653267e-04 -6.057913e-04 1.298839e-06
-7.997070e+00  2.772699e-03  2.091293e-03 1.206137e-05
-7.996745e+00 -3.732681e-03 -2.937147e-03 2.255974e-05
-7.996419e+00  3.551932e-03  2.884642e-03 2.093738e-05
-7.996094e+00 -2.285723e-03 -1.949841e-03 9.026411e-06
-7.995768e+00  3.210407e-04  4.186648e-04 2.783473e-07
-7.995443e+00  1.741690e-03  1.240559e-03 4.572470e-06
-7.995117e+00 -3.272098e-03 -2.520340e-03 1.705874e-05
-7.994792e+00  3.802509e-03  3.029246e-03 2.363541e-05
-7.994466e+00 -3.170863e-03 -2.611625e-03 1.687496e-05
-7.994141e+00  1.570226e-03  1.395213e-03 4.412231e-06
-7.993815e+00  5.102198e-04  2.479339e-04 3.217955e-07
-7.993489e+00 -2.434678e-03 -1.815243e-03 9.222766e-06
-7.993164e+00  3.615042e-03  2.827338e-03 2.106237e-05
-7.992838e+00 -3.690618e-03 -2.974660e-03 2.246926e-05
-7.992513e+00  2.638344e-03  2.212152e-03 1.185448e-05
-7.992187e+00 -7.798289e-04 -7.730374e-04 1.205720e-06
-7.991862e+00 -1.316943e-03 -9.025149e-04 2.548871e-06
-7.991536e+00  3.011193e-03  2.302020e-03 1.436658e-05
-7.991211e+00 -3.785175e-03 -2.997425e-03 2.331210e-05
-7.990885e+00  3.402388e-03  2.776036e-03 1.928262e-05
-7.990560e+00 -1.979849e-03 -1.705570e-03 6.828769e-06
-7.990234e+00 -4.768480e-05  1.134393e-04 1.514231e-08
-7.989909e+00  2.060583e-03  1.513384e-03 6.536334e-06
-7.989583e+00 -3.443708e-03 -2.677320e-03 1.902717e-05
-7.989258e+00  3.774397e-03  3.022369e-03 2.338079e-05
-7.988932e+00 -2.951626e-03 -2.442995e-03 1.468032e-05
-7.988607e+00  1.226868e-03  1.116407e-03 2.751570e-06
-7.988281e+00  8.727651e-04  5.516429e-04 1.066029e-06
-7.987955e+00 -2.705618e-03 -2.050964e-03 1.152682e-05
-7.987630e+00  3.711581e-03  2.922975e-03 2.231961e-05
-7.987304e+00 -3.583259e-03 -2.900963e-03 2.125533e-05
-7.986979e+00  2.359903e-03  1.991662e-03 9.535857e-06
-7.986653e+00 -4.154014e-04 -4.731920e-04 3.964690e-07
-7.986328e+00 -1.655986e-03 -1.190006e-03 4.158404e-06
-7.986002e+00  3.221242e-03  2.489227e-03 1.657265e-05
-7.985677e+00 -3.802043e-03 -3.027091e-03 2.361881e-05
-7.985351e+00  3.220928e-03  2.639087e-03 1.733916e-05
-7.985026e+00 -1.655519e-03 -1.443893e-03 4.825570e-06
-7.984700e+00 -4.157651e-04 -1.929303e-04 2.100827e-07
-7.984375e+00  2.359928e-03  1.770742e-03 8.704789e-06
-7.984049e+00 -3.582841e-03 -2.806953e-03 2.071574e-05
-7.983724e+00  3.710805e-03  2.984628e-03 2.267808e-05
-7.983398e+00 -2.704749e-03 -2.249424e-03 1.237557e-05
-7.983073e+00  8.721559e-04  8.262109e-04 1.443280e-06
-7.982747e+00  1.226910e-03  8.497066e-04 2.227309e-06
-7.982422e+00 -2.950969e-03 -2.265732e-03 1.384176e-05
-7.982096e+00  3.773164e-03  2.988759e-03 2.316945e-05
-7.981770e+00 -3.442260e-03 -2.797644e-03 1.967597e-05
-7.981445e+00  2.059416e-03  1.750840e-03 7.306638e-06
-7.981119e+00 -4.726072e-05 -1.685245e-04 3.063408e-08
-7.980794e+00 -1.979276e-03 -1.465336e-03 6.064745e-06
-7.980468e+00  3.400887e-03  2.651009e-03 1.859388e-05
-7.980143e+00 -3.783148e-03 -3.025843e-03 2.346794e-05
-7.979817e+00  3.009273e-03  2.475192e-03 1.518230e-05
-7.979492e+00 -1.315792e-03 -1.167478e-03 3.094315e-06
-7.979166e+00 -7.797410e-04 -4.973216e-04 8.553248e-07
-7.978841e+00  2.636923e-03  2.010011e-03 1.099351e-05
-7.978515e+00 -3.688208e-03 -2.907919e-03 2.205887e-05
-7.978190e+00  3.612350e-03  2.916410e-03 2.155452e-05
-7.977864e+00 -2.432566e-03 -2.032887e-03 1.005000e-05
-7.977539e+00  5.094286e-04  5.275838e-04 5.378622e-07
-7.977213e+00  1.569330e-03  1.139088e-03 3.760318e-06
-7.976888e+00 -3.168441e-03 -2.457359e-03 1.607763e-05
-7.976562e+00  3.799232e-03  3.024022e-03 2.357887e-05
-7.976236e+00 -3.268964e-03 -2.665758e-03 1.779239e-05
-7.975911e+00  1.739721e-03  1.492143e-03 5.253122e-06
-7.975585e+00  3.211310e-04  1.378600e-04 1.221305e-07
-7.975260e+00 -2.283784e-03 -1.725700e-03 8.193706e-06
-7.974934e+00  3.548456e-03  2.785718e-03 2.035176e-05
-7.974609e+00 -3.728687e-03 -2.993697e-03 2.286532e-05
-7.974283e+00  2.769431e-03  2.286023e-03 1.289565e-05
-7.973958e+00 -9.638698e-04 -8.791438e-04 1.701939e-06
-7.973632e+00 -1.136194e-03 -7.966328e-04 1.925560e-06
-7.973307e+00  2.888974e-03  2.228754e-03 1.331352e-05
-7.972981e+00 -3.758836e-03 -2.979190e-03 2.300442e-05
-7.972656e+00  3.479976e-03  2.818411e-03 2.005367e-05
-7.972330e+00 -2.137649e-03 -1.795591e-03 7.793690e-06
-7.972005e+00  1.421001e-04  2.235689e-04 7.017550e-08
-7.971679e+00  1.896814e-03  1.416837e-03 5.605331e-06
-7.971354e+00 -3.356003e-03 -2.623892e-03 1.814757e-05
-7.971028e+00  3.789558e-03  3.028405e-03 2.353199e-05
-7.970703e+00 -3.065017e-03 -2.506649e-03 1.567762e-05
-7.970377e+00  1.403833e-03  1.218207e-03 3.454775e-06
-7.970051e+00  6.863110e-04  4.428393e-04 6.671295e-07
-7.969726e+00 -2.566656e-03 -1.968443e-03 1.046249e-05
-7.969400e+00  3.662578e-03  2.891982e-03 2.177804e-05
-7.969075e+00 -3.639189e-03 -2.930980e-03 2.183434e-05
-7.968749e+00  2.503669e-03  2.073507e-03 1.056779e-05
-7.968424e+00 -6.030657e-04 -5.818279e-04 7.022119e-07
-7.968098e+00 -1.481777e-03 -1.087814e-03 3.379001e-06
-7.967773e+00  3.113728e-03  2.424741e-03 1.557467e-05
-7.967447e+00 -3.794079e-03 -3.020040e-03 2.351567e-05
-7.967122e+00  3.314945e-03  2.691629e-03 1.823373e-05
