t    R    T
0.000000e+00 1.000000e+00 1.359748e-46
1.000000e-04 1.000000e+00 2.289578e-27
2.000000e-04 1.000000e+00 9.166980e-27
3.000000e-04 1.000000e+00 1.848815e-26
4.000000e-04 1.000000e+00 3.160037e-26
5.000000e-04 1.000000e+00 4.825885e-26
6.000000e-04 1.000000e+00 6.819876e-26
7.000000e-04 1.000000e+00 9.208135e-26
8.000000e-04 1.000000e+00 1.211315e-25
9.000000e-04 1.000000e+00 1.526555e-25
1.000000e-03 1.000000e+00 1.942207e-25
1.100000e-03 1.000000e+00 6.108477e-25
1.200000e-03 1.000000e+00 1.786876e-23
1.300000e-03 1.000000e+00 7.050845e-22
1.400000e-03 1.000000e+00 2.452191e-20
1.500000e-03 1.000000e+00 7.405638e-19
1.600000e-03 1.000000e+00 1.940617e-17
1.700000e-03 1.000000e+00 4.410933e-16
1.800000e-03 1.000000e+00 8.694533e-15
1.900000e-03 1.000000e+00 1.486203e-13
2.000000e-03 1.000000e+00 2.203432e-12
2.100000e-03 1.000000e+00 2.834448e-11
2.200000e-03 1.000000e+00 3.165395e-10
2.300000e-03 1.000000e+00 3.071189e-09
2.400000e-03 9.999998e-01 2.591319e-08
2.500000e-03 9.999985e-01 1.903605e-07
2.600000e-03 9.999918e-01 1.219191e-06
2.700000e-03 9.999598e-01 6.818671e-06
2.800000e-03 9.998281e-01 3.336223e-05
2.900000e-03 9.993543e-01 1.431003e-04
3.000000e-03 9.978664e-01 5.393572e-04
3.100000e-03 9.937785e-01 1.791075e-03
3.200000e-03 9.839373e-01 5.255946e-03
3.300000e-03 9.631404e-01 1.367590e-02
3.400000e-03 9.244894e-01 3.167352e-02
3.500000e-03 8.611945e-01 6.558058e-02
3.600000e-03 7.696837e-01 1.220053e-01
3.700000e-03 6.526454e-01 2.051305e-01
3.800000e-03 5.199734e-01 3.137990e-01
3.900000e-03 3.864268e-01 4.401709e-01
4.000000e-03 2.668552e-01 5.712356e-01
4.100000e-03 1.714901e-01 6.927892e-01
4.200000e-03 1.036706e-01 7.938770e-01
4.300000e-03 6.065092e-02 8.694784e-01
4.400000e-03 3.632975e-02 9.204775e-01
4.500000e-03 2.410778e-02 9.516054e-01
4.600000e-03 1.868187e-02 9.688519e-01
4.700000e-03 1.658153e-02 9.775555e-01
4.800000e-03 1.589325e-02 9.815704e-01
4.900000e-03 1.571696e-02 9.832697e-01
5.000000e-03 1.569234e-02 9.839322e-01
5.100000e-03 1.569932e-02 9.841711e-01
5.200000e-03 1.570702e-02 9.842511e-01
5.300000e-03 1.571112e-02 9.842762e-01
5.400000e-03 1.571279e-02 9.842836e-01
5.500000e-03 1.571333e-02 9.842857e-01
5.600000e-03 1.571341e-02 9.842863e-01
5.700000e-03 1.571330e-02 9.842866e-01
5.800000e-03 1.571313e-02 9.842868e-01
5.900000e-03 1.571295e-02 9.842870e-01
6.000000e-03 1.571278e-02 9.842872e-01
6.100000e-03 1.571266e-02 9.842873e-01
6.200000e-03 1.571259e-02 9.842874e-01
6.300000e-03 1.571257e-02 9.842874e-01
6.400000e-03 1.571259e-02 9.842874e-01
6.500000e-03 1.571267e-02 9.842873e-01
6.600000e-03 1.571279e-02 9.842872e-01
6.700000e-03 1.571295e-02 9.842870e-01
6.800000e-03 1.571314e-02 9.842869e-01
6.900000e-03 1.571333e-02 9.842867e-01
7.000000e-03 1.571350e-02 9.842865e-01
7.100000e-03 1.571362e-02 9.842864e-01
7.200000e-03 1.571370e-02 9.842863e-01
7.300000e-03 1.571373e-02 9.842863e-01
7.400000e-03 1.571370e-02 9.842863e-01
7.500000e-03 1.571363e-02 9.842864e-01
7.600000e-03 1.571351e-02 9.842865e-01
7.700000e-03 1.571336e-02 9.842866e-01
7.800000e-03 1.571317e-02 9.842868e-01
7.900000e-03 1.571298e-02 9.842870e-01
8.000000e-03 1.571281e-02 9.842872e-01
8.100000e-03 1.571268e-02 9.842873e-01
8.200000e-03 1.571260e-02 9.842874e-01
8.300000e-03 1.571257e-02 9.842874e-01
8.400000e-03 1.571259e-02 9.842874e-01
8.500000e-03 1.571265e-02 9.842873e-01
8.600000e-03 1.571277e-02 9.842872e-01
8.700000e-03 1.571292e-02 9.842871e-01
8.800000e-03 1.571311e-02 9.842869e-01
8.900000e-03 1.571330e-02 9.842867e-01
9.000000e-03 1.571347e-02 9.842865e-01
9.100000e-03 1.571361e-02 9.842864e-01
9.200000e-03 1.571369e-02 9.842863e-01
9.300000e-03 1.571373e-02 9.842863e-01
9.400000e-03 1.571371e-02 9.842863e-01
9.500000e-03 1.571365e-02 9.842863e-01
9.600000e-03 1.571354e-02 9.842865e-01
9.700000e-03 1.571339e-02 9.842866e-01
9.800000e-03 1.571320e-02 9.842868e-01
9.900000e-03 1.571301e-02 9.842870e-01
1.000000e-02 1.571284e-02 9.842872e-01
1.010000e-02 1.571270e-02 9.842873e-01
1.020000e-02 1.571261e-02 9.842874e-01
1.030000e-02 1.571257e-02 9.842874e-01
1.040000e-02 1.571258e-02 9.842874e-01
1.050000e-02 1.571264e-02 9.842874e-01
1.060000e-02 1.571274e-02 9.842873e-01
1.070000e-02 1.571289e-02 9.842871e-01
1.080000e-02 1.571307e-02 9.842869e-01
1.090000e-02 1.571327e-02 9.842867e-01
1.100000e-02 1.571344e-02 9.842866e-01
1.110000e-02 1.571359e-02 9.842864e-01
1.120000e-02 1.571368e-02 9.842863e-01
1.130000e-02 1.571372e-02 9.842863e-01
1.140000e-02 1.571372e-02 9.842863e-01
1.150000e-02 1.571366e-02 9.842863e-01
1.160000e-02 1.571356e-02 9.842864e-01
1.170000e-02 1.571341e-02 9.842866e-01
1.180000e-02 1.571324e-02 9.842868e-01
1.190000e-02 1.571304e-02 9.842869e-01
1.200000e-02 1.571287e-02 9.842871e-01
