# x psi_r psi_i psi2 
-8.000000e+00 -6.604718e-04  2.147228e-04 4.823289e-07
-7.999674e+00  1.486006e-03 -7.755718e-04 2.809725e-06
-7.999349e+00 -1.858872e-03  1.099955e-03 4.665307e-06
-7.999023e+00  1.665507e-03 -1.088997e-03 3.959827e-06
-7.998698e+00 -9.648240e-04  7.460589e-04 1.487489e-06
-7.998372e+00 -2.972992e-05 -1.757040e-04 3.175576e-08
-7.998047e+00  1.015201e-03 -4.481815e-04 1.231500e-06
-7.997721e+00 -1.691410e-03  9.354025e-04 3.735845e-06
-7.997396e+00  1.852388e-03 -1.137437e-03 4.725105e-06
-7.997070e+00 -1.449115e-03  9.927122e-04 3.085411e-06
-7.996745e+00  6.044448e-04 -5.453664e-04 6.627780e-07
-7.996419e+00  4.243194e-04 -6.820897e-05 1.846994e-07
-7.996094e+00 -1.323806e-03  6.609555e-04 2.189324e-06
-7.995768e+00  1.820030e-03 -1.052175e-03 4.419581e-06
-7.995443e+00 -1.761850e-03  1.122616e-03 4.364381e-06
-7.995117e+00  1.167003e-03 -8.508226e-04 2.085794e-06
-7.994792e+00 -2.166967e-04  3.196709e-04 1.491470e-07
-7.994466e+00 -7.995904e-04  3.089022e-04 7.347654e-07
-7.994141e+00  1.572291e-03 -8.432703e-04 3.183203e-06
-7.993815e+00 -1.866042e-03  1.120536e-03 4.737714e-06
-7.993489e+00  1.591380e-03 -1.056190e-03 3.648026e-06
-7.993164e+00 -8.319819e-04  6.698669e-04 1.140916e-06
-7.992838e+00 -1.808211e-04 -7.935658e-05 3.899373e-08
-7.992513e+00  1.138518e-03 -5.353119e-04 1.582781e-06
-7.992187e+00 -1.749390e-03  9.867550e-04 4.034051e-06
-7.991862e+00  1.827372e-03 -1.137359e-03 4.632876e-06
-7.991536e+00 -1.348726e-03  9.412300e-04 2.704975e-06
-7.991211e+00  4.592633e-04 -4.581771e-04 4.208490e-07
-7.990885e+00  5.700692e-04 -1.645239e-04 3.520470e-07
-7.990560e+00 -1.425728e-03  7.370343e-04 2.575919e-06
-7.990234e+00  1.847079e-03 -1.084827e-03 4.588550e-06
-7.989909e+00 -1.705789e-03  1.101889e-03 4.123876e-06
-7.989583e+00  1.044911e-03 -7.830380e-04 1.704988e-06
-7.989258e+00 -6.576544e-05  2.254956e-04 5.517334e-08
-7.988932e+00 -9.333863e-04  4.007578e-04 1.031817e-06
-7.988607e+00  1.648197e-03 -9.048043e-04 3.535223e-06
-7.988281e+00 -1.860939e-03  1.132992e-03 4.746763e-06
-7.987955e+00  1.506823e-03 -1.015773e-03 3.302311e-06
-7.987630e+00 -6.937315e-04  5.889008e-04 8.280675e-07
-7.987304e+00 -3.306526e-04  1.747394e-05 1.096365e-07
-7.986979e+00  1.254291e-03 -6.184875e-04 1.955772e-06
-7.986653e+00 -1.795840e-03  1.030920e-03 4.287840e-06
-7.986328e+00  1.790353e-03 -1.129053e-03 4.480125e-06
-7.986002e+00 -1.239515e-03  8.829870e-04 2.316065e-06
-7.985677e+00  3.111298e-04 -3.677553e-04 2.320457e-07
-7.985351e+00  7.120026e-04 -2.595581e-04 5.743181e-07
-7.985026e+00 -1.518228e-03  8.077096e-04 2.957410e-06
-7.984700e+00  1.861971e-03 -1.109599e-03 4.698147e-06
-7.984375e+00 -1.638539e-03  1.073209e-03 3.836589e-06
-7.984049e+00  9.160061e-04 -7.096520e-04 1.342673e-06
-7.983724e+00  8.552783e-05  1.297771e-04 2.415711e-08
-7.983398e+00 -1.060983e-03  4.896280e-04 1.365420e-06
-7.983073e+00  1.713230e-03 -9.597348e-04 3.856249e-06
-7.982747e+00 -1.843602e-03  1.137239e-03 4.692180e-06
-7.982422e+00  1.412399e-03 -9.680444e-04 2.931981e-06
-7.982096e+00 -5.509841e-04  5.037498e-04 5.573474e-07
-7.981770e+00 -4.782402e-04  1.140877e-04 2.417297e-07
-7.981445e+00  1.361762e-03 -6.971109e-04 2.340361e-06
-7.981119e+00 -1.830461e-03  1.067586e-03 4.490329e-06
-7.980794e+00  1.741579e-03 -1.112586e-03 4.270947e-06
-7.980468e+00 -1.122206e-03  8.184100e-04 1.929141e-06
-7.980143e+00  1.610196e-04 -2.747569e-04 1.014187e-07
-7.979817e+00  8.491883e-04 -3.526260e-04 8.454659e-07
-7.979492e+00 -1.600702e-03  8.724756e-04 3.323460e-06
-7.979166e+00  1.864613e-03 -1.126321e-03 4.745382e-06
-7.978841e+00 -1.560547e-03  1.036792e-03 3.510244e-06
-7.978515e+00  7.811382e-04 -6.311998e-04 1.008590e-06
-7.978190e+00  2.361883e-04  3.320844e-05 5.688774e-08
-7.977864e+00 -1.181543e-03  5.748735e-04 1.726524e-06
-7.977539e+00  1.766969e-03 -1.007671e-03 4.137579e-06
-7.977213e+00 -1.814151e-03  1.133254e-03 4.575409e-06
-7.976888e+00  1.308732e-03 -9.133564e-04 2.547000e-06
-7.976562e+00 -4.046804e-04  4.150328e-04 3.360184e-07
-7.976236e+00 -6.226148e-04  2.097868e-04 4.316597e-07
-7.975911e+00  1.460231e-03 -7.706181e-04 2.726126e-06
-7.975585e+00 -1.853030e-03  1.096494e-03 4.636022e-06
-7.975260e+00  1.681377e-03 -1.088085e-03 4.010957e-06
-7.974934e+00 -9.975724e-04  7.479711e-04 1.554612e-06
-7.974609e+00  9.920407e-06 -1.798561e-04 3.244663e-08
-7.974283e+00  9.807269e-04 -4.430571e-04 1.158125e-06
-7.973958e+00 -1.672613e-03  9.308695e-04 3.664153e-06
-7.973632e+00  1.854995e-03 -1.134878e-03 4.728953e-06
-7.973307e+00 -1.472330e-03  9.929059e-04 3.153618e-06
-7.972981e+00  6.411969e-04 -5.482526e-04 7.117143e-07
-7.972656e+00  3.852260e-04 -6.351210e-05 1.524329e-07
-7.972330e+00 -1.294280e-03  6.558816e-04 2.105340e-06
-7.972005e+00  1.809065e-03 -1.048272e-03 4.371589e-06
-7.971679e+00 -1.772786e-03  1.121074e-03 4.399575e-06
-7.971354e+00  1.196508e-03 -8.521099e-04 2.157723e-06
-7.971028e+00 -2.557836e-04  3.233937e-04 1.700088e-07
-7.970703e+00 -7.628287e-04  3.038808e-04 6.742512e-07
-7.970377e+00  1.549052e-03 -8.384825e-04 3.102616e-06
-7.970051e+00 -1.863406e-03  1.117442e-03 4.720958e-06
-7.969726e+00  1.610148e-03 -1.055733e-03 3.707147e-06
-7.969400e+00 -8.664376e-04  6.721843e-04 1.202546e-06
-7.969075e+00 -1.411741e-04 -8.374019e-05 2.694254e-08
-7.968749e+00  1.105756e-03 -5.302003e-04 1.503810e-06
-7.968424e+00 -1.733494e-03  9.824750e-04 3.970258e-06
-7.968098e+00  1.833184e-03 -1.135216e-03 4.649277e-06
-7.967773e+00 -1.374474e-03  9.418757e-04 2.776308e-06
-7.967447e+00  4.971044e-04 -4.614135e-04 4.600152e-07
-7.967122e+00  5.316620e-04 -1.596856e-04 3.081640e-07
-7.966796e+00 -1.398454e-03  7.320706e-04 2.491601e-06
-7.966471e+00  1.839247e-03 -1.081252e-03 4.551933e-06
-7.966145e+00 -1.719784e-03  1.100792e-03 4.169399e-06
-7.965820e+00  1.076469e-03 -7.847529e-04 1.774623e-06
-7.965494e+00 -1.052739e-04  2.294973e-04 6.375161e-08
-7.965169e+00 -8.979624e-04  3.956911e-04 9.629080e-07
-7.964843e+00  1.627648e-03 -9.002187e-04 3.459632e-06
